20061230-034325,CMP,ACCTADIWyzdQwGeXmIJfeepPvNdZHgaAcydYAChu,0000001664,ACTV,RM,BBB,1969-06-21,14398 Graves Way,,92179,Phoenix,IA,United States of America,Harper,SQbpRKvCyRF
20061230-054424,CMP,CWZThsoTDQLFwZIvpJKrbpSWZ,0000001665,ACTV,BC,cJmU,1975-09-13,14355 Monterey West,,98007,Omaha,British Columbia,United States of America,Krips,HGqYuKgNpRykrNWWqhHDWKLwyTOyDBhIF
20061230-073613,CMP,KUkKNqojNPLBTHHTQEvSoa,0000000895,ACTV,OO,CCC,1951-07-02,17027 9th Road,,V6F 1S8,Savannah,OH,United States of America,Beverley,HLKfazcgOvsieCRGDSOrINunMshpRxKjpThvTempGlKVTgTSIKSLaEMLQPDhZFmscCJAalxhdCSyXNFXyOVkzHdraGwNInWWiqJodAVzDCdMopCbLdSWCPRPuRgxmbIPiO
20061230-102632,CMP,eHKlCOoqClmKTKgaENgCdLtARHsHuNgAyRHauMYRfDqEKaGimPciWFz,0000001256,INAC,ME,CCC-,1951-01-03,3450 Dunbar Avenue,,44142,Shreveport,MD,United States of America,Osle,krBeWsNvzRODuDCMySIg XdaDMLzrqVeBcPSDETBPnIjEbSFNRFDhRIXiZDMtsVVamLFPRGaTRPixXjIRaNNqEVLgKZuEXvTmHGvWUplDMhBSnfomkvPP
20061230-110400,CMP,KQLGclewRdJmBiEUPhPbH,0000001656,ACTV,CD,AA-,2001-04-06,11724 Randolph Park,Apt. 159,80061,Regina,RI,Canada,Colbert,OGPCWapBoTA
20061230-182336,CMP,KaHyHSCYVcVnGnZqcpvPcUIuXcDgSOaSKLE,0000001657,ACTV,ME,B,1908-02-23,20658 Kerry South,,V6S 1Q4,Yellow Knife,New Brunswick,United States of America,Burtt,QCFc AQGNoCcPLD KQJXBmK QbGkNvK RkMCIlIQIESHSAIkqrKaQozUDrIBGNuUBAxzBUWBvBDMBTegoeOUuLDXVHGdglmYTkmDIvgcGItrqKCDGCA
20061231-003124,CMP,mTFffWFfRUiyqHNeOOurUIE,0000001658,ACTV,GS,B,1928-02-08,21180 Trafalgar Way,Suite 311,90148,Pasadena,RI,United States of America,Dona,iZJAXuugmMyqZtFufBQkuJ
20061231-045241,CMP,XdPwUlXOCYDYyUAkgrVfJZoSQIiPFTIVjOkbYZZf,0000001659,ACTV,WT,AAA,1895-01-23,16415 Four Winds Crescent,Apt. 322,40214,Durham,NH,United States of America,Frappier,LvNrxuAkAjyjBhLRHxIPdaAKwVJJ xqwAKdbdRZoBHQzqyPKFM DHUjPWQVUgSzHfbBWOfpFkOUlMALSyXwIabZAoFkhFyhUlfgFJSwaTrJeGnwZaHehPG
20061231-094820,CMP,czILZHNGfzRDVGwjShPICGDvPaLQJohheIVlPQbHiNMtpoWFpJPFjMaNKNo,0000001660,ACTV,RA,BBB-,1853-03-20,17146 Santa Monica Rue,,V6G 1W2,Great Falls,Ontario,Canada,Altes,NlMNuULVXThPOWVUhIqKLRNFxURZJtwFEuoPoUcCahEOkHCdOFLvQshcdvTPwjTPJvduS VDykZa
20061231-120750,CMP,pWApvCeHQhbKwkfJTrJDcjYVuLCHRKlHZRHPMgNLU,0000001661,ACTV,CP,CC,1934-10-30,7524 Linberg North,,72250,Sterling Heights,NM,United States of America,Slade,CIjPSyQOGSnIQPGOOKJPBLIIMprYDxSImerzXKOHMvjvVNhkYXvIQHWBkiNEcHsvJKQsMNFDKNaXKsaPr yZIMmAMNdTYYtZynEruZny
20061231-151714,CMP,SWKDtXmSoTIQEmKoWtRqKFAlTNXSpgnywXabHLHfPBHtnWtZRc,0000001662,ACTV,OW,AAA,1920-01-02,17514 Buckroe Court,,Y1A 1G8,Arlington,TN,United States of America,Inglese,rGjBUfHkAwWxPVVzgBWYcCeADdgNCjGJavQqhOmrxOlDhWhNRBVgVztnkCYQBEjNTCxXNEYdB ZPUukLZGsPlrEOLmxDWPQyPPjabiGHAQkVqcHnewJhZNSkuqAR
20061231-221846,CMP,QKGTxrqHBDlNzYXbiLSMMNtzCDxjAaTGyAqHQJYKzDTLlqWYzFXKgIadHRa,0000001663,ACTV,MG,BB,1909-10-21,2990 Royal Boulevard,,H2C 1X3,Carrollton,AL,United States of America,Ticas,JmoWKfQvCDmIzJjNHoH
