20020929-000445,SEC,COMMON,ACTV,VmGVOJnCAUsCdSqbDTpQRiLPRUElX RGbWZkhOBtGtSeeXR,AMEX,533133328,1939-08-12,1964-08-30,1.38,0000000246
20020929-014408,SEC,PREF_A,ACTV,mRxApRVxHxakIFITUUdGLhDzgAjAIFUFCHQAfeDRUPyL,NASDAQ,256247977,1973-01-02,1882-04-14,2.34,nFtYlVdtZFDWVBXTaRcVpfKUvsQQHFvCLAIHPIOaVHBQHZODKu
20020929-025811,SEC,COMMON,ACTV,gpwOkSVBmIujljBhngx,NASDAQ,630703742,1971-02-08,1858-12-04,1.64,0000001364
20020929-060829,SEC,PREF_A,ACTV,EBnRSJjTHXvSLPkHUhbiSXBc,NASDAQ,321608070,1920-03-02,1911-07-06,1.37,iFzcFaEBOzJETpXWPPrNSrIDruL
20020929-091915,SEC,COMMON,ACTV,fONDDZTAIeDkXiNDnDhsmxaP,AMEX,675059808,1875-01-24,1942-01-20,2.12,0000000947
20020929-124222,SEC,COMMON,ACTV,fzDxNwyXrWDSQGQScaBRJNORytFHamIfyxXr wDvLtzNic iUywmiQDIybASF wWKq,NYSE,614902033,1857-04-24,1932-10-09,0.84,0000001267
20020929-134248,SEC,COMMON,ACTV,cDasMuzETnEUbkLRAHojnS o pyUoxhiAbjrUeRtVSlg gnEMYW,PCX,408255813,1996-07-02,1956-11-13,0.92,0000001065
20020929-142108,SEC,COMMON,ACTV,xVDvYUEuWJVKgGPEkGsINeKxKVmjxWcOrnPYNbVTPY IAnuaG,PCX,36270569,1867-04-28,1878-07-09,0.05,TCRaCVhBYPErzSOjGPjxorFiDyGAyUlojgx
20020929-170839,SEC,COMMON,ACTV,iIMIlSWVNUQbupKFj,NYSE,282507531,1877-04-23,1919-02-11,1.11,XByQTIwNMxUrFtjQXGlkAnDHDohAtDrMTwZsLPLgVLQJNSfSJs
20020929-191641,SEC,PREF_B,ACTV,yfVoCquxuiRXZhmYwJNNkQKNcABB,PCX,262435886,1905-05-24,1860-10-21,1.18,tDPWLFEtBmpAwavVQikXwNpRaJ
20020930-004457,SEC,PREF_C,ACTV,IOLVHKjvKrbbGDRPiTsNfQMJURkZZmfwfpPCbUWMzkavHLngdKmcSt,PCX,747314716,1907-03-23,1911-06-08,0.99,BTkPIWvCqEOWOKnXdOCOlYxRwXIWwLhFzRbVZyYNgKxfLQLVvi
20020930-033952,SEC,COMMON,ACTV,KBrpuCONVxPMAcSexIwPItEqCGmQIQloaHXXKBYwRHBteVNxIFKweKPUgsAhQwMXS,NASDAQ,540187416,1987-12-25,1913-06-10,0.17,pMuLUGMosWnjAzaqjUAROgGlGjrlMCamVDcxCjnUTCdbPClHGB
20020930-111828,SEC,PREF_A,ACTV,VnKzDSXNMOTMTDRHcMNjGdVIuIpJcssVTLAuAHiRBkxPkS mBpfUMKZ G CJynwGkeT,NYSE,751285345,1911-03-29,1901-06-28,0.13,0000000204
20020930-154251,SEC,COMMON,ACTV,ouJxnxVUEPNWOwKhMJESFAbULg,NASDAQ,130523237,1875-02-16,1934-02-04,0.76,LwvNfrUckGwRLJNJCTYUMkaRixtvlADAHxYDUTXHLZLLmJeMEV
20020930-162633,SEC,COMMON,ACTV,QSehuBFt iDxvuSWNIsIwbHDDvLDPVnACjgAtpXkbHDbjqFXXaDHILvMCDhEPEWDStP,PCX,546508280,1863-10-12,1923-01-27,2.86,pFNndcxAXUQIuVBdMXWCdfScoGDgNrcdMmHMoPIwZantDKfhOQ
20020930-175241,SEC,COMMON,ACTV,FmaMMEFIHPzDNRBFIGwoTIpEVZYdBEUijmAGnOmjF,NYSE,258650339,1891-01-18,1943-10-12,0.64,0000001408
20020930-190854,SEC,COMMON,ACTV,qlDkQMkkXIDcYqGgHYCKrMXJuTZNaAdwCadakDrSVmghrEYzUfUtMTEJYTHIj,PCX,262287141,1914-08-28,1871-09-08,1.57,xsAypdKdZBGnWxLcnIbnYJvOMkupFLNzSFwvtKgdDUoiiDWfTx
20020930-214832,SEC,COMMON,ACTV,nxnmxLJkZWVCwxhOnhCpOgkeghKEKMjuQlWcEX,NYSE,71644090,1927-12-12,1917-02-07,1.30,eMeEGklgXHxDbHmSKMgdNjtvbmqrnPkesDKCAFGtvoUrQw
20020930-235958,SEC,PREF_A,INAC,aTTVzImFqMwOFXRzCevZxDXrsDXvWROFETsYQFrdzFmMPQVlMXMvBm,NYSE,718416195,1977-07-29,1912-08-18,2.79,souFxWxQAnPIdALUdlTIqEfShntJNHKvyN
