20120330-084922,SEC,COMMON,ACTV,YHsfBeRDApkLcxpsaLWMayxGsKjfUuNKEtRYEJWEGzCwryQXQHmHpEvIOHGNMMDwPMYOsP,AMEX,351327775,2010-05-13,1963-06-17,1.68,KystGlBRwWHnygomAkGxXAAHJowCiGoTIuBrJfHMDMYlMVI
20120330-100031,SEC,COMMON,ACTV,IJQPlxAJCVyIfDxDwZIHfIeZNspqLzEMBeLJrspHNpWkSmQoyiaSICO,PCX,23834355,1909-04-02,1995-06-08,2.22,RLPAELGmuaNqQlINWAVSNnQRPZXoqxlyVIkxpmOUXjukKcCMNL
20120330-120443,SEC,COMMON,ACTV,DFG ImUTDMCJoAdpMlVRwlGYVVDOseEbuUcx PFKdEQfZfsYExu,AMEX,378626567,1972-06-27,1947-12-26,1.23,yAaPIZLjnktMGDnaPHmiXRjhRSBwqIPaZVgHEETIGwboUTm
20120330-131140,SEC,PREF_C,ACTV,sIKT jPDnJHcRXLJuF,PCX,789873726,1884-11-16,1941-11-28,0.26,0000000392
20120330-141817,SEC,COMMON,INAC,JQpmxDkZhpQ fPcTNnSUjRJlvIeGGQqIDZjPbEp,NASDAQ,247939445,1861-01-22,1889-05-27,0.54,CmVsuRFOGPFNMwH
20120330-151825,SEC,COMMON,ACTV,OTORnUdVWWVeITfbIMxULHqwVhCO,AMEX,41010124,1910-02-05,1863-09-10,2.44,0000001697
20120330-164216,SEC,COMMON,ACTV,NVxSSyYgL EQMYVoK,PCX,476556833,1911-03-30,1900-11-15,1.19,DOibaSyrEWCFevV
20120330-202401,SEC,COMMON,ACTV,aVBSKKl JJOpxHDRQkOGEhMVCSnBWERbsFBYLEyPLzQzXV,NASDAQ,672770158,2005-05-17,1927-03-04,1.87,0000001542
20120331-000040,SEC,PREF_B,ACTV,tkoRvNBDhLbMokXTveeCkRDq,NASDAQ,269082473,1933-11-05,1990-09-18,1.70,sUHtwVrcWNczCjiOtVSyi
20120331-003243,SEC,COMMON,ACTV,lTUbOpaTWTP,NYSE,366930204,2006-11-26,1879-08-11,2.78,zNNDCEoGGGGHCXyRNwDIUEowfiXlTDsVXWHQhYMciHETMvQTKJ
20120331-013810,SEC,COMMON,ACTV,NumfDdLENuehjlKCGkCVK,PCX,127386978,1887-03-19,1861-03-06,2.23,YNouztDEEgVJnWzrV
20120331-030130,SEC,COMMON,ACTV,DKrwrIGlWucAvghhsznI bGMNebozFgdWoIwgqWZmkSLwFSAIEpsQjHAdFGJSlxDX,NYSE,462022420,1909-12-07,1895-11-13,2.56,0000000881
20120331-043216,SEC,COMMON,ACTV,CEIyrDgAhDhiO,NASDAQ,115581046,1992-09-29,1927-07-29,1.56,LxoEyEViAwtQWghGBiiBLhCDSKjXIsuJPTJqAAyBQQFJeBXjFV
20120331-063142,SEC,COMMON,ACTV,CSwLQSqlkDFoPfcDpiGRYWclOuVTKwkboixtEFzFzBwGggZsogdivD,PCX,616609302,1978-12-01,1863-08-20,1.82,0000001504
20120331-083929,SEC,PREF_A,ACTV,PKpIZPGlpGbpCJOZzTqxRHjBgDAcCYyCViBMLvP ATSeJNlvmHnH,NYSE,759469720,1955-08-25,1880-02-08,2.23,BCIJclMrkNoFAPvkspWvzUhGAFBQhnxzM
20120331-115744,SEC,COMMON,ACTV,TINcoQ  SmEIPhVdFNaWacGCGkSzphNFzG,PCX,55075070,1926-08-11,1941-11-20,1.38,HRPIypRubaHuOIcZIGpMfRDxaXQWTTBPYDY
20120331-183045,SEC,COMMON,ACTV,BUDE  ZLireKBqJVXD,NYSE,852065138,1931-11-20,1952-12-09,1.98,diqlqOsDpYaNQhSPBbXhMXocCDXEfNMfLDMDHOdpovsklTN
20120331-200817,SEC,COMMON,ACTV,OoOGTxWOUocKeJRbBByDtzaywNIIbPYEqLDRMHzNUGWfXGldoTOyNDHrXLhBUCPOZdCY,AMEX,179336937,1859-07-08,1921-11-04,2.58,0000001127
20120331-235958,SEC,COMMON,ACTV,ctiHCNGGPImWZIpSJCamqKDVGezaFTgDwjcZPCklJuAKZOqukCsA,AMEX,849430533,1960-12-25,1872-06-02,1.64,InmBLqykwzjRObFNCTSFNqxpdBPPQdSoPeYdWScyyPFWCCzC
