20160330-191337,CMP,HQAJXBiOLDKMadBfssagIlDFYrUCLpGEG,0000002035,ACTV,PP,B-,1898-08-07,9983 Pampas Upper,,21216,Jersey City,Newfoundland,,Cardwell,cYmNUnRsVLdHjZSbeiUsTdjJJVtjUoThOPPmmIFvgLlTISQIaGiCACEEvpPwZqdElqOXcggNNkJwyMxdhdhJSRTXf BLHaVmIKWrVq
20160330-234219,CMP,UCQdVcTiNEQHxRDxGyCXTeQtALNxVGDSACnWbAC,0000002030,ACTV,CH,C,1910-07-23,14753 Ankara North,,V6I 1U5,Regina,WI,United States of America,Peyton,uaOwNKMPdFSbGOKLnHGhMFlVMTnUZORIYVFcDHbwTWQVOJVltKCEMafxnqKcKPJpWSJLIEidOgIVZfyDJLJbHAxEMp
20160331-012036,CMP,WUNCKZkhTXyMiaVrbEQTHOSNRyDWHwfFRKssWKqqkRVbCmcXgbDK,0000000729,INAC,CN,B,1903-06-21,18176 Greencrest Street,,E7N 1K6,West Valley,RI,United States of America,Waguespack,kbcnRATCKSMUhRHbDhJL qGGEYzysVHVDEvEuKRiO wDo
20160331-033610,CMP,WJhySacmEHmDVcSOvvhbqmqiSwuwPjgiIMSCDkBB,0000002032,ACTV,PH,C,1951-02-06,6611 Dillbeck Lower,,M1H 1P5,Jersey City,Alberta,United States of America,Lagman,qBCWvYffAcEmEMb
20160331-044950,CMP,UDQaJLgybZafxCvceTJCHNNtTBCxiCPHyuwkWVVbhSScTueXh,0000002027,ACTV,CE,BBB+,1870-03-11,9479 Oliver Lower,,M7N 1C9,Missoula,NH,United States of America,Labree,wzUKOFNHrQStWETMFIXvKVYaUGpSSnbBBzahdmLTvGjIAU
20160331-052251,CMP,cKyJCAeAjFzdXCKWitaaZILuFJTodM,0000002034,ACTV,CK,BBB-,,1899 Malden Way,,33195,North Las Vegas,NM,Canada,Guadarrama,AWHrAkcnJMkcEZDNvTSfJROqaVzOHJBUdkEpATZWUZJeTrIhgIPVcMjkKLSCYP
20160331-071217,CMP,TOfaQVfwKJsRRPLVMDAATALHvEeXRMnr,0000002029,ACTV,CG,CCC+,1915-10-24,15621 Yaupon Lower,,T5A 1M7,Montpelier,OK,United States of America,Durk,QdyBcQCLJTQljJGRvCSXKHhtlwARIsCLaYnQlsakBGFEmqLMKNnuzLWbIyVQYaABMFoJTr
20160331-071625,CMP,xhhGXHuZAVeKHhvcHbMbFeALiRfotbbKXCiBPQbFSROSezLsxXkEMnN,0000001576,ACTV,CN,AA+,1974-09-24,18258 Deerwood Street,,M5B 1W1,Fairbanks,New Brunswick,,Struckman,TluTNLEkSaAiGEdgWOAVnfdwVMlmHYHOKIfwtDCHVLBjmCQjMTNGmGQNzvFg
20160331-103126,CMP,BNDPAAuIPRUFwXpXSeXgpnRWWTTQoSADZFqLcP,0000002031,ACTV,FP,B-,1859-09-10,3867 Ashley Road,,92025,Vallejo,PA,United States of America,Breaker,HkPfGHzUDHXdlCIlmx mHRQ BiZNGZIJTTOLEwaTqDAgjPkBkAfTrsC haDaOdKrQKBRUTVIAbFxptJ WpMsZZDufFPySVeKFFEjYCINRsZFcE DjzQXxxeq
20160331-174526,CMP,nBPpOvTIgFejCRfGNCYHvXYNeCeBzgwEOFRucRkYIrOhGWZntK,0000002026,ACTV,TI,BB,1968-02-25,6696 Capital Lane,,30908,Austin,IA,United States of America,Mains,PYqqWlvXzdDDJBzeNJNUGTAFhiSQXiVCmYuYwbBxaYCH
20160331-204707,CMP,NQLCWMkNKRHVjRNUcRTaIBgXJUgKxtSavPzYPOYJKEsoXR,0000002033,ACTV,MF,B,1861-11-07,11173 Vance Jackson North,,B8B 1Z4,Chandler,Manitoba,United States of America,Liwanag,TOHFHYGeXxzfgVXbcNRnIqVCPQPAAxyayADKAscDyHwDUdNf  DdJPwoXNPIwGMVN teEHc
20160331-225751,CMP,hHllQzkrECbNqipfTGNmGqDAQUVKYRuTmPRUdcXWPHCbnxhURWSX,0000002028,ACTV,CL,B-,1882-06-12,5530 Meadow Lake Park,Apt. 416,T5D 1S6,Richmond,WY,United States of America,Farone,rxNOQlQNRHKlExLfZWpyyJFLOHHKG zahQltHSKwCDghUgBRVVvZ
