20070629-103506,SEC,PREF_D,INAC,NwRNtZLf FxbsOqmRATYRToOOgP,NASDAQ,60905329,1956-05-30,1989-02-28,2.84,0000000040
20070629-114726,SEC,COMMON,ACTV,MkmvWOfPaJfqKASIChVQQyWPoliJnCaqGwM QdnDLwJyJhHFKcMfNuzUfQoSOmp,NYSE,895548155,1881-06-12,1865-06-04,1.64,hEJqIXKgXVtLRyCeGgNGIDiTknOEqJbX
20070629-163405,SEC,COMMON,ACTV,Bs KGqCoVwWGulJvOjTqjCtaPBcXR,AMEX,635014350,1937-11-25,1913-04-23,1.63,0000001446
20070629-180505,SEC,COMMON,ACTV,gMOEoeDasuWCQGc LKxAOYCJPiBhxL,NYSE,994636699,1892-10-12,1935-06-25,2.35,RHiCTTPbjJgmQDOAwBMsbissMpXnXdEHQ
20070629-185938,SEC,PREF_A,ACTV,GQLqTBUmoQtZSnHTewoTlceCznqzPQI,AMEX,357224514,1932-12-11,1997-09-20,0.69,zjoKtxCKSTNWLpRzJEjyVWiVEuzmYUTLdbyRHLSIgDUbYquZsC
20070629-204343,SEC,COMMON,ACTV,LAcuYDVihUnRpUjXkJZmpNWYqS hsvlLeTFfzqVwLM,AMEX,35623734,2002-05-06,1992-06-05,2.54,mDqJGArbTQjXERFtypGyXano
20070630-001440,SEC,COMMON,ACTV,ndSMUvNVQULRJcGGduLYtFWakaYtEZEIOXunJIWQTxvjEWNkSzZIr,AMEX,953522871,1995-12-08,1910-03-24,0.10,0000000403
20070630-031317,SEC,COMMON,ACTV,uxEVAEUzkhSdfAgeQOfEnRuFL,PCX,792443095,1929-10-22,1964-03-21,0.45,OCWCMKbYxDtZIfDYPJRMDMUPDpFsZUPVCNHpZsmjylmZwzzMRZ
20070630-035158,SEC,COMMON,ACTV,LUKuIscyXpqZSsilHhvgNFUVgwFNwDjmwUJXWZESNDenqdPICTomuuSGEJnefEhq,AMEX,134939395,1990-04-16,1911-01-25,0.09,DtGpzMorzhJUQVToRNwfpV
20070630-110242,SEC,COMMON,ACTV,KYIpIfJbvUYMHuSR,NYSE,918898445,1874-10-29,1992-01-26,0.73,tSUoJYpUHQuHqGHimO
20070630-112054,SEC,PREF_B,ACTV,WDELxDxRfoTcOQNNX EqdgFSJS rqHyAaZdwYjmVJrFycyJQGnQRoqCYYrOrHG,NYSE,419086077,1888-09-05,1964-01-30,1.16,StPalpwEvsPjFpFXaiiYiMVURdSqzQJIETPujodKXRUyy
20070630-120549,SEC,COMMON,ACTV,xQNjfAJvCGRY bNUkaHXtYJgHDBlXKsyEAFH,AMEX,165528564,1962-04-25,1918-01-24,1.52,gUACaLeOtmcFxSfcqBQLUYX
20070630-135255,SEC,COMMON,ACTV,JGQuOVkDOClC,PCX,858107980,1873-01-05,1977-04-17,2.48,0000000265
20070630-163801,SEC,COMMON,ACTV,LiMWoQfMDMAnyEKUsKVesrEnUoXSBKIiRuSSJngENcC JpWNoMKLknJIHONjUJQoNAI,NYSE,818574300,1954-04-25,1920-09-08,1.87,0000000802
20070630-172136,SEC,COMMON,ACTV,rFAByJxYsdyUAhPGUyzhfZWOWgdsvrS qEvBeeHqNHQNJYtYRzDP,PCX,727829516,1998-06-27,1959-03-13,2.76,VZsPYGQdcDUUYajZK
20070630-191721,SEC,COMMON,ACTV,jSRKHUM FsbrahTLK YfamwmwMSjGhEGdCFNDQMBVqNIcDAfBR,AMEX,704471004,1970-12-12,1933-07-12,0.29,VMQoyAkWAXJKpLNhLzErmHeTSosJDnKQGMEmqAJYFDDNYKoCYh
20070630-204038,SEC,PREF_D,ACTV,KrcUcbWEUi,NYSE,105021125,1940-05-11,1880-07-06,2.10,0000001155
20070630-215350,SEC,COMMON,ACTV,syNleZMhZjrjJgDABDAeJLMrcvUKolLNddbUgMVweDkZXbNrLVnIXOAtsi,PCX,733738233,1889-03-29,1978-08-23,2.36,hLVgKYfIAzFOLUtDEVziLsKZDBUvAfdYDovfLNhVCUwSfIDPgA
20070630-222150,SEC,COMMON,ACTV,QKsUWPUINiQylKgpEgguXEyElmdnOcyWUZgONDCUqLKWhO,NASDAQ,906262865,1947-08-27,1954-07-25,2.43,0000000021
