19980628-105610,SEC,COMMON,ACTV,CEwOVTKzeybuCjgQZRCXkvgoaUlHHZJBJBWpsTVhcJI GCAmTGgIysLbUMrDgpCAk,PCX,670285925,1977-08-01,1911-10-17,1.62,0000000251
19980628-120415,SEC,COMMON,ACTV,jvV HOAsjstMljwOKtzuvOrql FkoQ,NASDAQ,797573699,1984-05-08,1977-01-23,2.89,0000001128
19980628-140556,SEC,COMMON,ACTV,sowgXeDZRCUSTOqYBgLzAyGTCeTavJfNOLzKpPipcxeJaIqZbtu,AMEX,539834027,1930-11-30,1984-07-12,2.04,0000000248
19980628-212917,SEC,COMMON,ACTV,KWLbdbCT G RThSJpULYNbEQeN,PCX,799308868,1875-12-17,1934-06-06,0.72,0000000156
19980629-030320,SEC,PREF_B,ACTV,UUMvmTziURFTFXbOOGqHSyiRYQBvcpeuQQurPTylcJXWCMRLSmqRpP,NYSE,503435073,1958-03-28,1958-04-02,2.69,0000001291
19980629-082740,SEC,COMMON,ACTV,UiabXOQmHzrBNG,NYSE,445234147,1960-10-30,1894-08-11,1.46,nsUSMbYuOGhrdUDWlMOfj
19980629-114246,SEC,COMMON,ACTV,AXgUpuhbqGFGsEqrSxkGJgXftCQnegnFL,PCX,507660269,1898-03-06,1958-05-16,2.86,PozAgYtmghzwqacMhOFSFF
19980629-140757,SEC,COMMON,ACTV,caLRxtZVAscvSNPeStAgaZVLWJ DBymPQfdIwCVPuBwERnS,NASDAQ,439428581,1949-04-06,1866-02-17,0.83,0000000655
19980629-201605,SEC,COMMON,ACTV,qYKFFkAZyEtz tevxGcXMDMRDIRBEOSn,AMEX,446115983,1927-05-24,1959-02-05,0.25,EAUawRHMHeVvPSB
19980629-232953,SEC,COMMON,ACTV,geKufjjKTlieFUIIgXxgFxQcfUmmOEZUrgBVlJpxDKFZFMDxxoMWLZKkNRuBLm gim,PCX,169864417,1916-09-29,1994-06-22,0.79,LpUVXRjRvjFpPOF
19980630-014518,SEC,COMMON,ACTV,ASQkGgCPJepycubyOBsHVPEAIMYAAvKQJwpiEHKokgPAUSCCdvtgnGFD,AMEX,350919860,1976-12-21,1970-04-16,2.69,0000000216
19980630-015418,SEC,COMMON,ACTV,IQJEcT wxlOAzOoKNsfwvjbVPQjhVCzEYRGjeZNHIDruJLgAUeYGmVsTyPulKcQUuz,NYSE,319533832,1961-06-02,1979-07-24,1.31,0000001279
19980630-052434,SEC,COMMON,ACTV,WBwOFZUsXzzFqSZOzcsQuivsRGsmPWUcIpMNzQwFIX,NASDAQ,306037293,1895-12-25,1938-10-21,0.66,XmKnZFHYBEEOMTubXHFINARiAuDIApjAwCVXjRrKkcxXAjWUFh
19980630-052827,SEC,PREF_A,ACTV,AhwtWOJPMqbSUmVFBPUQhFYslyX,AMEX,707166832,1872-06-25,1911-09-20,0.78,dfFANecQKvrSQgzQKpIQVdGVbtGsTGppLzsrQESzNGrlVGjjGl
19980630-082718,SEC,COMMON,ACTV,tHIVPhUpPyryeIuCDBPlhStKutzUO D,NASDAQ,29690993,1970-05-31,1975-08-15,0.41,0000000596
19980630-121832,SEC,COMMON,ACTV,YMwblEMwvQiSWzxDDGuLv,NYSE,488218053,1869-03-13,1898-03-09,1.65,0000000622
19980630-145029,SEC,COMMON,INAC,VHAKXFLDMiT PvPozzCSg,NASDAQ,745474953,1987-03-27,1873-07-28,2.28,VRCqMDchijxAuePBgjywAGgqrVRBEFpiTlAyRVbIdJsaEVtlYW
19980630-154607,SEC,COMMON,ACTV,xaNfKGOVQHVLjDf rXOMPhlsEaUMiMXLQnhkTmEArTTSpVJXIWcsiNPIJmgSjDfU,NYSE,346639020,1913-02-05,1966-03-26,0.95,0000001102
19980630-235958,SEC,COMMON,ACTV,XimDNIcJzjitoZJbccPOKRRTiTBuSgbGMXtMPRGOTgnbZWkUDC,AMEX,746456180,1988-04-06,1965-11-03,0.06,0000000740
