19681216-024523,SEC,COMMON,ACTV,JEhYpEqBpaRMrxditslvNTUwrQAZBVjbsASTrEAWSrk EjVgxBH,NASDAQ,393631259,1887-11-02,1879-07-09,0.31,0000000097
19681217-030500,SEC,COMMON,ACTV,riJLmViBtkoGHoLNeemCHFACLQYzRULEgZxYzTWrMQSQZJToTOcNyIDJQ,AMEX,198973895,1895-04-10,1895-09-18,2.26,gIOONPxnQUwBdFNEMLBUXdUbFPDWDVOVnWIIMRpOMbaMGipmCA
19681218-054432,SEC,COMMON,ACTV,zJPFBmcqxlYCIQWkVMxJHQRCoqJkCmeTaeRhrCBsJOSPUtNeI,NASDAQ,222285320,1943-09-15,1917-10-11,0.84,0000000073
19681218-215103,SEC,COMMON,ACTV,UEsgAhkcEjVgFuVjOAEOAmFPmlJdbwzNollVpYWmHADdNnElopgR,AMEX,911785616,1945-03-02,1933-05-05,0.78,0000000130
19681220-082916,SEC,PREF_C,ACTV,IcISRQXAvNzvIaDhItNSYDPcJzzjkBPlbyUGONZqVwnbjhzgNDFmVQwmbWKiJTTOGDbSM,NYSE,136222105,1944-04-26,1873-04-08,0.30,0000000049
19681221-105635,SEC,COMMON,ACTV,sfbbndQRuSOfEHiMQJdoLimhPJmUtPLsGI,AMEX,626361092,1875-09-11,1923-02-03,0.86,IBCqnhGjFJlbBaLpCfWlwAwAXuFGAsRugroSvLEF
19681221-234857,SEC,COMMON,ACTV,mSCSQSsCvpVkJLUIBRYOVirSIXKgKjWXwVDz sSFrJTrJFhx,PCX,67703434,1890-10-09,1924-12-23,0.96,0000000070
19681223-004626,SEC,PREF_A,ACTV,moNbLAwOPeszpGQFtWKXDmDMAJFKoNLyVwWPspQiQEC,NYSE,961716917,1864-04-25,1958-10-07,0.94,0000000087
19681223-112324,SEC,COMMON,INAC,cMroCYieAmsIkhQHkvJPYIlUuoXVRqtmihuhQGsLTDQbMlg,NYSE,4690457,1862-08-17,1899-02-18,0.19,gDqcCBxupXLOeBnjyoDuJKKpXXazMTBejzLaoxVkzpfVHbeQYN
19681223-173255,SEC,COMMON,ACTV,PoTRASrANMihnhAg,AMEX,34446414,1953-07-16,1868-08-31,0.23,WKHSDaFEDSYXOynePKHWBGLeJ
19681224-051251,SEC,COMMON,ACTV,XKeCsn iQVNuSLgXsrxVWrOQuhaFdJvMDSAQwKOWnVNYMlRiYdmSQ qA,AMEX,33836059,1870-06-14,1923-10-21,1.07,EOMpasJigJVvYQGKVcDPddEniaOUaTojpCAmYQrUeZJEGo
19681224-234447,SEC,PREF_B,ACTV,gJRcwpZNNinwnzRyKIixmRrIcLZxyjBgcjOwsUJNSbUQ,NYSE,645450624,1893-09-19,1883-08-18,0.05,CKqQGzXcNXMPWzzEAqHxSpCdCwJEirgSInSJOMkfzMBleWwhgb
19681225-114040,SEC,COMMON,ACTV,JiEBGHPFPrumwpnfSKCGlxVRgdLZ ZCKakZgEzlT taHBDNRHLQibqjVyhbJDDxq,NASDAQ,793242919,1892-03-08,1863-08-02,0.29,0000000040
19681226-183714,SEC,COMMON,ACTV,buAyuFHCyryssKjINwaFCkAVmOpOCLcKiiHmMKOlVKfDUtbBmujIOe,AMEX,347979433,1894-06-06,1955-10-27,0.09,0000000057
19681228-061915,SEC,COMMON,ACTV,CfSAVIjPJDOaGI EASpLDcwRcpYonkxaJXMESMjWTgLNxNPin,NYSE,96577068,1875-05-07,1932-03-26,2.99,0000000068
19681228-071238,SEC,COMMON,ACTV,VCWDwDhKiQLCVVTtAJmMslKzCPAi PJqi efN LLXFCGdFFkhCQlc,NYSE,138270931,1860-10-20,1912-12-07,2.13,UxwoFfdmLfKmuJCZStrMNOScJQzWthcXUUiyvsPHTsRlAJPOiK
19681230-040241,SEC,PREF_B,ACTV,fUDSZFVJpxYbmbSenAFGjVKkp,PCX,295006155,1947-06-08,1926-02-11,1.53,0000000119
19681230-195520,SEC,COMMON,ACTV,vPgCmEEhEZxcKUUuhQHrV,AMEX,172309612,1906-03-22,1956-08-27,0.22,WtLJlcZhUpnUJhcOl
19681231-160825,SEC,COMMON,ACTV,GLBBNFkFwjDyoXYmcEBJMuHrguyHcXBebRPjBUWPTsWvuDJFPupeKZWMBNkXNMeEmFrNVv,NASDAQ,474420124,1953-01-23,1967-03-13,0.99,0000000076
