19830701-043919,FIN,1983,3,1983-07-01,1983-07-01,7962330408.11,4031606242.59,18.34,15.62,0.51,276309429.23,157517906904.33,6419685626.64,219792445,258089,2430000000446
19830701-083800,FIN,1983,3,1983-07-01,1983-07-01,6581031964.69,3762214951.78,10.55,9.38,0.57,432513282.65,432048171556.59,6512320998.96,356506496,401063,262bNPOuxpBVWHjTUREQF
19830701-114703,FIN,1983,3,1983-07-01,1983-07-01,85723778.14,58820604.48,0.08,0.07,0.69,424068632.08,394703057612.09,172121036.26,736724215,854446,769tIMMVsQDUuUpCoOLDUKFGyLbXTXOLRoKtWKEKVVWlWygBSlY
19830701-180421,FIN,1983,3,1983-07-01,1983-07-01,414504093.23,198379517.02,0.31,0.28,0.48,417345682.45,376003137006.99,4834023539.95,641799579,698272,822IHAiIELZmpMXSKIrRVovqarZpwJMeyEpSwQWmbjcix
19830701-184938,FIN,1983,3,1983-07-01,1983-07-01,3142106865.74,503249635.40,2.31,2.13,0.16,280886808.39,589311712394.65,2268919350.95,218214639,236043,4170000000487
19830702-010545,FIN,1983,3,1983-07-01,1983-07-02,788431697.11,303135230.27,0.40,0.35,0.38,345380047.27,425249456205.90,591753990.81,762589405,858394,9420000000631
19830702-064456,FIN,1983,3,1983-07-01,1983-07-02,3981699834.17,1081686921.39,1.81,1.67,0.27,715197134.76,682762140050.28,7511034481.55,597370464,647831,2000000000436
19830702-112129,FIN,1983,3,1983-07-01,1983-07-02,6204069950.04,474969325.04,0.78,0.72,0.08,300397843.14,232421616396.03,5897265858.94,606376272,657896,0780000000426
19830702-161436,FIN,1983,3,1983-07-01,1983-07-02,7829374487.11,1665086993.70,1.98,1.95,0.21,954955884.54,678996849529.80,8797536130.44,838949804,852276,9230000000283
19830702-175923,FIN,1983,3,1983-07-01,1983-07-02,2823689274.66,575889345.27,4.03,4.01,0.20,73111584.68,907275639873.61,4660351544.45,142848959,143477,034SJyzkTKNVmGtmiE
19830703-001114,FIN,1983,3,1983-07-01,1983-07-03,3239527315.34,68919945.28,0.21,0.17,0.02,203083335.82,779832083315.64,3096200015.34,331488931,395837,078WMNDpqxOHgsCSqVldnXunrzVyeRcTT
19830703-004544,FIN,1983,3,1983-07-01,1983-07-03,6990289414.41,1070527420.00,7.71,7.51,0.15,653369569.82,227001516261.42,7268747695.79,138782075,142638,8360000000629
19830703-034705,FIN,1983,3,1983-07-01,1983-07-03,733930144.97,321587700.25,0.34,0.34,0.44,186829066.71,496966862516.26,7875220833.53,938085641,950456,7640000000336
19830703-035208,FIN,1983,3,1983-07-01,1983-07-03,9858354934.32,2040225882.75,78.84,69.48,0.21,805784785.41,736114270640.62,2295683675.63,25877246,29365,4160000000360
19830703-100756,FIN,1983,3,1983-07-01,1983-07-03,5816649520.35,1567095949.99,1.57,1.54,0.27,790108704.39,407693809219.89,6780128947.18,996099262,1017768,832cjSaOXnFRxMLKQEIORXsThOgBtEagEQlinpIRP
19830703-134634,FIN,1983,3,1983-07-01,1983-07-03,964149628.88,455254027.22,0.98,0.97,0.47,621919960.71,764364953117.48,5362225206.09,466807108,468475,714FQCxtQRoMnVlnjwEERVRrjOJDAIyWTEKGCbBNsvTNBMQXXA
19830703-145323,FIN,1983,3,1983-07-01,1983-07-03,9553796059.12,3719208868.77,3.77,3.69,0.39,387074001.22,173820968057.21,152555344.53,987835522,1008624,3350000000724
19830703-182448,FIN,1983,3,1983-07-01,1983-07-03,2492251718.27,556955438.43,3.23,2.75,0.22,702053449.49,512811827365.92,6150277237.19,172592298,202642,336PTNTHCLWsriUMNBFhDQDGtmBPPNiLOSaNy
19830703-231545,FIN,1983,3,1983-07-01,1983-07-03,7380967612.91,4545014074.33,45.93,39.88,0.62,605794780.23,238509199961.02,1928742356.66,98963778,113960,201dBBCsCzeivSxrOWJZkMbNfLitfJSVqvvAy
19830704-014342,FIN,1983,3,1983-07-01,1983-07-04,6694126375.69,4597381492.37,50.36,42.90,0.69,368596497.96,365714198394.73,8200649920.04,91293865,107169,5450000000335
19830704-031318,FIN,1983,3,1983-07-01,1983-07-04,1020409090.69,701698190.36,1.48,1.45,0.69,285133382.16,339812493757.93,541979405.19,472999341,485151,1030000000253
19830704-075959,FIN,1983,3,1983-07-01,1983-07-04,4018941862.66,203903333.20,0.29,0.25,0.05,690551317.23,393402244950.44,1590230487.65,696529512,811658,340YpbHzwUNEAFRSRGDoObqLpwydBbHFFewWSzCrbAQkJqTTzimOZOBxu
