19881001-034049,FIN,1988,4,1988-10-01,1988-10-01,4437328797.33,2161622095.86,2.63,2.46,0.49,80076924.31,945086738583.09,9801149955.82,821334521,880437,3590000000448
19881001-070700,FIN,1988,4,1988-10-01,1988-10-01,4042305894.34,2297237809.61,2.71,2.36,0.57,770903476.58,2145116791.94,94137592.65,848333545,972315,8090000000605
19881001-073207,FIN,1988,4,1988-10-01,1988-10-01,3419959740.79,507723540.82,9.48,8.93,0.15,837853181.25,41165011305.76,50985101.36,53574062,56858,6470000000134
19881001-082416,FIN,1988,4,1988-10-01,1988-10-01,3132040912.45,634245245.86,0.69,0.67,0.20,130336321.62,687306605296.08,2804089257.89,924169773,945712,622eDoZzEQbmVPqThVqEYyxdVtutXBJPQuTedGCiCAwoRqRYbtOrIpUnExqr
19881001-112023,FIN,1988,4,1988-10-01,1988-10-01,5896383879.00,2960618770.16,3.50,3.00,0.50,719168637.04,479391001669.09,6434565516.19,845837860,988372,2020000000159
19881001-153807,FIN,1988,4,1988-10-01,1988-10-01,7882143743.81,513202435.67,30.68,29.78,0.07,644950521.82,23626206772.41,5278251679.58,16729674,17230,3490000000584
19881001-165551,FIN,1988,4,1988-10-01,1988-10-01,6544929020.72,1844159972.06,2.77,2.36,0.28,995063142.81,77832314896.91,6789391704.81,665931888,781429,0310000000039
19881001-180113,FIN,1988,4,1988-10-01,1988-10-01,1806069388.32,1061314417.50,2.54,2.52,0.59,324576509.76,475522211086.05,3544458729.82,417407075,421487,4200000000920
19881001-222504,FIN,1988,4,1988-10-01,1988-10-01,9495412544.98,431640267.97,3.86,3.86,0.05,108051297.20,162338623004.01,2851882794.35,111753434,111837,8710000000690
19881002-024402,FIN,1988,4,1988-10-01,1988-10-02,5451203270.26,2800916333.86,2.87,2.71,0.51,772082803.19,276123810669.71,1189739847.60,975679321,1034908,7390000000314
19881002-052723,FIN,1988,4,1988-10-01,1988-10-02,3134735425.87,869373570.77,2.29,2.12,0.28,55570341.29,498571289795.46,4974532872.82,380465955,410624,6750000000295
19881002-060509,FIN,1988,4,1988-10-01,1988-10-02,4092163354.12,1446644725.43,6.92,5.96,0.35,927486510.66,253874268985.97,6826727470.64,209191027,242625,723sXnyzjTIwECynGRKryEtAqoKSnDgSaHaNTJHEWCIXNjvNZKWONHOwbzQJ
19881002-063455,FIN,1988,4,1988-10-01,1988-10-02,4730945641.50,108797258.76,0.26,0.23,0.02,610883515.55,995279880168.41,4691826851.19,422262077,473419,7040000000523
19881002-065400,FIN,1988,4,1988-10-01,1988-10-02,7898666823.63,1170520221.84,3.06,3.01,0.15,955347205.50,909736808412.08,7434042699.07,382410994,388732,4450000000464
19881002-094323,FIN,1988,4,1988-10-01,1988-10-02,2707844215.59,1130277987.69,2.32,2.04,0.42,104688832.24,671647851927.41,7309459951.88,488074488,554750,6910000000933
19881002-135105,FIN,1988,4,1988-10-01,1988-10-02,6820147655.01,2197859836.77,2.35,2.27,0.32,822363642.25,439213021932.41,9808111550.77,934495292,969191,0360000000674
19881002-172002,FIN,1988,4,1988-10-01,1988-10-02,7988623238.21,826860710.35,1.20,1.03,0.10,228858514.88,459083327961.51,1127430733.04,688413630,798928,010tqlRQYAzmtTPakQfMSMZlHg
19881002-213236,FIN,1988,4,1988-10-01,1988-10-02,6853514098.67,1122943836.96,6.93,6.00,0.16,392258854.04,970338149625.87,7747028267.09,162141942,187297,6840000000702
19881003-000304,FIN,1988,4,1988-10-01,1988-10-03,8226794766.92,383338212.03,0.56,0.55,0.05,540223535.98,549041310772.56,7936197227.18,688628581,697281,719KsLBXnElVKdTMXGCGoOrJDQaBpHiZwbprNnHXjI
19881003-025100,FIN,1988,4,1988-10-01,1988-10-03,3736224255.44,11851090.64,0.25,0.21,0.00,341525189.93,757636816485.74,4773288582.30,48239435,57094,830vBXZdmAdhPeADCReZenTnUaOEERpQHoWISTbSsSS
19881003-044337,FIN,1988,4,1988-10-01,1988-10-03,389363137.77,180954450.06,0.25,0.25,0.46,948603777.76,55712091151.10,5623014486.73,721243578,724392,434oATpnIrjIHIjkkOiCupRygAtbjSnchWSQ
19881003-085634,FIN,1988,4,1988-10-01,1988-10-03,4181970366.05,1501778473.82,3.88,3.23,0.36,225870987.88,670709657944.57,2641064232.57,387005826,464294,8410000000837
19881003-094702,FIN,1988,4,1988-10-01,1988-10-03,1523667857.05,633606257.72,0.74,0.65,0.42,990641445.61,487383425146.99,1572091662.40,850569107,971640,876fKTWdFNbJFpYzsgNOKBALRptDJzAgeGSPxIBaUpK
19881003-132917,FIN,1988,4,1988-10-01,1988-10-03,1872533047.81,1097055137.22,6.29,5.46,0.59,959410729.51,225186895303.83,8958524326.23,174363789,200847,384FCOCNTOPibcmwDBHblaHXU
19881003-180316,FIN,1988,4,1988-10-01,1988-10-03,8287967284.48,1525977886.19,2.25,1.90,0.18,333786939.78,729604709583.72,6303269244.55,679370016,804209,855RzFPWFvwZRrSBSctRiMfHfNKAAwdNTjFVMI
19881003-215232,FIN,1988,4,1988-10-01,1988-10-03,7087720668.71,4503264341.47,5.57,4.89,0.64,392728830.79,294009301767.09,259418140.81,808336151,920595,369ENOTqCPVwOsAFwkqLAfODHzvmRDQtLnKnP
19881003-224028,FIN,1988,4,1988-10-01,1988-10-03,7172771193.68,3464277664.36,14.32,13.24,0.48,945577313.92,16102395181.77,7325999738.62,241870574,261708,5040000000154
19881003-231141,FIN,1988,4,1988-10-01,1988-10-03,4633242047.33,2488380610.96,4.10,3.51,0.54,563258235.29,499874008733.91,9410855028.65,606260651,708395,2180000000891
19881004-021601,FIN,1988,4,1988-10-01,1988-10-04,4096147330.25,950780289.48,1.79,1.49,0.23,905211026.73,345121787525.26,6871067158.30,531980851,637632,5880000000762
19881004-033523,FIN,1988,4,1988-10-01,1988-10-04,7259967620.88,4066616111.38,12.89,11.80,0.56,548095656.26,796928461946.55,531477077.29,315424456,344685,433DybuSALEWsisAtbJyJVVQzABVARHdzMcNulrBJNEoUzUn
19881004-071659,FIN,1988,4,1988-10-01,1988-10-04,417252334.11,50905839.68,0.07,0.07,0.12,272971745.10,932576658227.45,9371939517.16,765816566,779331,8340000000754
19881004-085117,FIN,1988,4,1988-10-01,1988-10-04,208546961.21,85729085.90,0.35,0.31,0.41,442217384.69,992152269403.21,8255661016.88,243990151,275655,261XbiQBwrrDNKyqmTNFACfOE
19881004-123207,FIN,1988,4,1988-10-01,1988-10-04,3058874423.84,887718754.15,1.35,1.33,0.29,280532884.22,46105112903.60,8268726674.41,657534430,669660,7930000000535
19881004-152827,FIN,1988,4,1988-10-01,1988-10-04,9230232993.02,5332406393.78,73.41,62.84,0.58,20846560.95,232493766582.01,1761955594.91,72642647,84862,0050000000294
19881004-181959,FIN,1988,4,1988-10-01,1988-10-04,1483144487.80,71438943.25,0.12,0.11,0.05,880593572.56,947981172582.57,8730028743.48,586575891,635242,842RLPAELGmuaNqQlINWAVSNnQRPZXoqxlyVIkxpmOUXjukKcCMNLULCpOW
19881004-201250,FIN,1988,4,1988-10-01,1988-10-04,8413164837.41,559049029.36,0.76,0.75,0.07,609599953.90,928518796786.55,3896000196.36,735631991,746523,6330000000053
19881004-214724,FIN,1988,4,1988-10-01,1988-10-04,5433121943.59,252367575.17,0.41,0.39,0.05,704643522.42,120131971032.55,359974464.98,608574344,646941,3840000000546
19881004-234744,FIN,1988,4,1988-10-01,1988-10-04,9569949446.60,961401331.38,1.92,1.78,0.10,34110842.52,760706644362.18,1014740616.67,500068142,540006,203QyQOMVvwVnWGQCbEfdZFHfSvhjgmGrkY
19881005-023945,FIN,1988,4,1988-10-01,1988-10-05,9486858779.81,3272173136.15,22.85,20.69,0.34,279776238.53,827989167024.24,7063663904.71,143186375,158157,2010000000355
19881005-045333,FIN,1988,4,1988-10-01,1988-10-05,6667162764.72,2985789556.81,3.29,2.82,0.45,4747176.35,786035946299.55,9454557996.57,907322824,1057828,8510000000061
19881005-085209,FIN,1988,4,1988-10-01,1988-10-05,1446275366.19,215630500.56,1.35,1.28,0.15,235151713.04,902751818480.06,4588258103.85,159522182,168014,6130000000791
19881005-094417,FIN,1988,4,1988-10-01,1988-10-05,6247308379.21,2998305590.49,9.26,9.14,0.48,971405210.42,449752880542.86,352883615.73,323636733,327864,143FFDLdukOXHFFqLdCIIawKvnIJuaJciMTuQRimNNxOpLMjEEgPdDKD
19881005-112534,FIN,1988,4,1988-10-01,1988-10-05,3926441277.67,1789692198.55,2.11,1.98,0.46,903679277.21,212822907772.12,5083190047.15,846885720,903960,6620000000324
19881005-114136,FIN,1988,4,1988-10-01,1988-10-05,4875778373.51,893090682.77,3.14,3.12,0.18,265242532.88,92747716782.72,8911968382.09,284804877,286404,799BeGOWxPTEYMAIQhKJtpUTqYu
19881005-143741,FIN,1988,4,1988-10-01,1988-10-05,7233735142.84,411366845.04,0.46,0.44,0.06,328873487.55,222625426940.27,8720374458.89,890589905,939545,212xJLQVuTFshRimMWvovlkhREDPsbyCEbOPAiHlYQoNpMfOnOS
19881005-164200,FIN,1988,4,1988-10-01,1988-10-05,4311613033.03,2651882998.51,12.99,12.54,0.62,312478519.10,528105188749.38,7765716897.77,204203739,211511,9700000000380
19881005-165630,FIN,1988,4,1988-10-01,1988-10-05,602984962.81,32185977.90,0.07,0.06,0.05,348094448.54,646590331063.30,1548774701.08,456339937,500822,850KystGlBRwWHnygomAkGxXAAHJowCiGoTIuBrJfHMDMYlMVI
19881005-184250,FIN,1988,4,1988-10-01,1988-10-05,3379218876.60,68339367.51,0.14,0.13,0.02,428900086.38,515106186502.21,5070833873.14,499258799,528892,3050000000887
19881005-185600,FIN,1988,4,1988-10-01,1988-10-05,1322544317.21,522357791.05,0.83,0.74,0.39,233100723.18,366455744640.92,5156695933.74,629438014,705877,6710000000625
19881005-203632,FIN,1988,4,1988-10-01,1988-10-05,3638228744.00,1969253811.44,4.39,4.33,0.54,555877352.46,646530751528.28,2338269207.67,448620029,454649,738CmLqGWKCHBbzTIVWaIQMaNtrRXcCDziloXgYWLuOVnAALJVOwDXmwZu
19881006-000213,FIN,1988,4,1988-10-01,1988-10-06,6551585685.94,4348812959.67,19.04,17.85,0.66,548072366.53,965165094864.57,3928820360.43,228394003,243565,2670000000549
19881006-003755,FIN,1988,4,1988-10-01,1988-10-06,4911145694.83,2250435988.84,4.65,4.13,0.46,938319799.88,321985245413.51,7397262288.87,483882145,544509,7610000000775
19881006-013142,FIN,1988,4,1988-10-01,1988-10-06,8180715056.78,2945877338.60,4.19,4.07,0.36,850542734.26,851723575433.80,82889879.67,703206114,723192,241qRPVVdOiHOaRcVTAInDgjliDRKxjgWiFKZqiTVfCOkJATvp
19881006-031319,FIN,1988,4,1988-10-01,1988-10-06,2509228650.72,968300517.95,20.85,17.38,0.39,50335598.12,989122319347.47,8748061451.31,46438638,55712,1000000000871
19881006-050726,FIN,1988,4,1988-10-01,1988-10-06,5798366589.87,857544700.40,0.98,0.92,0.15,683307225.36,284855113719.68,5890779108.78,878928018,936099,9640000000673
19881006-054215,FIN,1988,4,1988-10-01,1988-10-06,8116758116.15,1529843508.75,1.70,1.60,0.19,462708142.30,337905552375.67,5576020366.50,897892852,954208,495VRcDpWKXFkNyTiQbIIxNSTeQvmFFqdPiTfasJ
19881006-091902,FIN,1988,4,1988-10-01,1988-10-06,5030855092.62,1587441856.43,2.19,2.07,0.32,342777379.49,890337183363.00,6977991186.00,724890551,766413,4730000000411
19881006-100804,FIN,1988,4,1988-10-01,1988-10-06,1049974271.79,55891107.93,0.07,0.07,0.05,878954039.89,215425983958.12,2278923064.46,815044176,858303,1880000000903
19881006-122246,FIN,1988,4,1988-10-01,1988-10-06,6607256376.48,283120553.55,3.60,3.19,0.04,344313408.67,562649807742.31,7285035051.92,78644037,88639,050EqbsHwTGmBQOHgCILAiRdCm
19881006-145430,FIN,1988,4,1988-10-01,1988-10-06,8824707135.97,372679803.41,0.50,0.48,0.04,762642063.18,723119454725.78,1727997897.98,747069788,772751,5640000000452
19881006-193235,FIN,1988,4,1988-10-01,1988-10-06,3272642093.65,1249920578.91,5.60,5.22,0.38,626154139.48,271579662294.27,7355458064.59,223104881,239386,9260000000781
19881006-195323,FIN,1988,4,1988-10-01,1988-10-06,8813506643.75,5134680831.05,5.19,4.68,0.58,197861810.18,716377620456.05,4229875143.95,989326387,1096303,733CKqDFOXqLZcchVcOeNFSiSSkRLmVsxHHYrlHdjOsBLddeTbBkfQGkDm
19881006-234338,FIN,1988,4,1988-10-01,1988-10-06,7105894757.05,3441999006.03,15.16,13.48,0.48,949389432.45,394504760292.74,9215675248.60,227071185,255300,310bhCOcOvQNEbBAnMceSOKIWFWXZjykjxqQIOCQOISWCHAjEeDSloP
19881007-022030,FIN,1988,4,1988-10-01,1988-10-07,7739346064.49,2781579173.12,13.46,11.64,0.36,813501756.82,880524903726.55,1248502612.23,206632571,239018,550yzVtIWYoRQKKPNbDwXqdBMdFXWIZfiTteG
19881007-064405,FIN,1988,4,1988-10-01,1988-10-07,111985035.68,40807565.01,0.06,0.05,0.36,856725268.49,555588870847.06,9942618782.09,708006129,847301,0070000000675
19881007-073433,FIN,1988,4,1988-10-01,1988-10-07,8078704758.59,1056974203.46,3.81,3.24,0.13,105885806.79,798710454474.40,995298833.13,277201146,326325,4530000000730
19881007-105158,FIN,1988,4,1988-10-01,1988-10-07,5304452603.18,137220855.62,5.62,5.17,0.03,257467756.20,188289756805.47,2542506659.56,24400895,26538,105ZvIOBtNMqfPNYLGCPfIOxqbzAgfmAaOFQQuKSBJWYWiHJziWNGQXMObQ
19881007-122120,FIN,1988,4,1988-10-01,1988-10-07,624922083.00,96349519.47,0.14,0.13,0.15,503121560.08,736377504386.86,1236578528.52,701043498,722997,749XUvRWdLXSLWLrlCElKkWzPcD
19881007-165314,FIN,1988,4,1988-10-01,1988-10-07,1489960774.75,324796708.84,0.35,0.34,0.22,160241129.53,639725464934.38,7261862420.41,918216702,957218,207oFDLbAWzRhbIBBAXuFqOqHeNvIhQIN
19881007-185947,FIN,1988,4,1988-10-01,1988-10-07,5819943690.86,926259220.48,2.02,1.78,0.16,77793366.76,652641990939.39,6349653029.93,459523992,520968,0800000000478
19881007-221157,FIN,1988,4,1988-10-01,1988-10-07,6847270823.00,2921019955.89,8.05,6.83,0.43,853076276.16,184036226487.70,9583576257.23,362822439,427762,8240000000479
19881007-235643,FIN,1988,4,1988-10-01,1988-10-07,75249811.52,5798188.86,0.11,0.10,0.08,653013960.95,889246687715.50,862631292.03,50933737,56856,489eNVEuhGtjVFOeaxSShmAgVEwrtbpRJelgzytPiOodxcVKqffUJ
19881008-001205,FIN,1988,4,1988-10-01,1988-10-08,1104374683.61,169834668.35,0.27,0.23,0.15,931539094.08,371120625410.03,1352479281.63,624100493,734398,1830000000606
19881008-045354,FIN,1988,4,1988-10-01,1988-10-08,3053648051.79,1794061013.27,3.42,2.91,0.59,198948621.63,700954178096.75,8342352317.62,524154689,616456,9690000000514
19881008-092139,FIN,1988,4,1988-10-01,1988-10-08,3497896660.02,571122143.71,4.64,4.35,0.16,537775440.26,458072812741.85,8217315434.96,122972561,131351,747LWLPgULbwshROAaqPLDEiPxAUjNRALPktchzsWGpmNbMGroElLXLDyTtj
19881008-105609,FIN,1988,4,1988-10-01,1988-10-08,7226151676.55,2961744054.00,14.45,12.69,0.41,128636985.08,693999885975.47,3709654075.60,204927977,233309,2050000000817
19881008-153008,FIN,1988,4,1988-10-01,1988-10-08,55828868.44,32980017.97,2.73,2.57,0.59,448302154.12,238113616186.95,5553100555.77,12067807,12814,0240000000771
19881008-172032,FIN,1988,4,1988-10-01,1988-10-08,7962478660.93,4378723496.48,6.01,5.17,0.55,543992139.60,649652366675.12,3220738916.52,728481595,847289,722VYyFQhePyaKGmvNXLIjVqXLDFQAXfBDr
19881008-203229,FIN,1988,4,1988-10-01,1988-10-08,7115396885.81,4099446756.85,28.47,28.19,0.58,64099585.19,200789279064.77,6615678372.45,144007980,145416,7840000000363
19881008-223542,FIN,1988,4,1988-10-01,1988-10-08,9294764035.17,3147252831.56,3.40,2.95,0.34,213299250.76,743350034506.21,5357696104.09,926603525,1065893,143NSMEaFTccsKXzswgHvDqlMebgbwOBSjePUIhcmTzKWD
19881008-232206,FIN,1988,4,1988-10-01,1988-10-08,821838438.17,291726108.64,0.36,0.33,0.35,432178806.08,483076337116.05,69207931.71,800054822,895687,9830000000179
19881009-034600,FIN,1988,4,1988-10-01,1988-10-09,4665117737.04,314774541.82,0.36,0.30,0.07,878845363.31,750831122806.21,1084197807.00,866401530,1036589,957GZYLRjrimaTBIzBBifAOowqfEgITGEQXq
19881009-074020,FIN,1988,4,1988-10-01,1988-10-09,5953490260.13,1681739696.23,2.68,2.56,0.28,788552993.91,459172127919.86,8166780770.33,628678735,657612,5960000000565
19881009-082703,FIN,1988,4,1988-10-01,1988-10-09,6282432758.44,3821879315.67,21.26,18.05,0.61,677369437.40,192654731513.83,6194810800.77,179738332,211732,4800000000199
19881009-121859,FIN,1988,4,1988-10-01,1988-10-09,8645131317.48,2041835809.40,3.71,3.22,0.24,496135450.39,981728737080.20,9395228414.83,550357973,634339,2850000000598
19881009-142513,FIN,1988,4,1988-10-01,1988-10-09,7637986793.35,511856715.88,2.34,2.19,0.07,930430268.90,536768915695.97,8674555317.33,218919343,233699,2470000000716
19881009-181322,FIN,1988,4,1988-10-01,1988-10-09,6448728734.65,4118819382.66,7.51,6.35,0.64,341178837.30,838339067992.63,8283409388.92,548470836,649073,7930000000830
19881009-192522,FIN,1988,4,1988-10-01,1988-10-09,5449522450.51,2213778933.18,4.84,4.10,0.41,399677620.63,395536250292.55,9308530090.26,457227114,540026,211RARnwPBvMHpDRySFVjoAk
