19711223-094750,CMP,MsyYBSXNmpCCDtQsKITr,0000000262,ACTV,ST,B-,1927-03-27,5142 Bramblewood Avenue,,33607,Chicago,Quebec,Canada,Vrazel,GhOlZzZehWvMIpaBBLekIIXAxVMztbXBINwdhegVHcGtwQDwFgaJPpmTQrKdLnyDSWJWGbVGFQieKzKPMpQrXWctPX XOlCgAKqoHJkTUEgEBbhLCRMIxRylTGQgpMtNBlTTuuHLJCIK
19711224-135840,CMP,uBBFBUhgSRFtzQIYXtbEFRe,0000000261,ACTV,GS,CC,1869-10-31,19443 Ridgelea Lower,,94413,Windsor,MA,United States of America,Climer,XmmJURBEeMwNFpBqwNbQUTY
19711225-091704,CMP,OVJLucFRYBOGFvuGZWfrWIXkXlBAMCEIbLeGWNDEcqjSGqJQxkWjJNbeHGX,0000000260,ACTV,TN,CCC+,1859-04-18,9518 University South,,10052,Rockford,LA,Canada,Retzer,plGUvIunwuDNp fHNPWIZvRWCAzxICakgZTaWALzulKVRBVTUWFSfLqrpxHBodUJHpRIPRqlPcOBrHMsbbZYiUmHYKDutGDPdOKWFRTotqNH
19711226-093329,CMP,DcixvPMjYlaZGygYVQDbBjxviLTHeYsokWRRkADUoia,0000000259,ACTV,CL,A,1930-02-21,1796 Dairy Ashford Court,Apt. 482,63109,Dayton,KY,United States of America,Philipson,JlqlbwVWHXHUluJ cRODCjxcQdTjSDORuHCHjVwGW
19711226-225301,CMP,HlQPdCFlfEZpMPIC,0000000258,ACTV,AD,B,1898-05-30,11596 Pampas Rue,,T6C 1A9,Virginia Beach,NY,United States of America,Vrazel,DOljREISAJHdeuxgEL DyBSFvQHGHWCpiEBJQqCnkkzLeVKCRtZxWEsyLewTMDjDsCqRSTpBkUKUmAUtCzOOcCKxjgKsvoqYzLjRmdkggjOiJNYzypgOrJqAtelLdPhejmZnRmy
19711227-141240,CMP,NvcsQmlNGvrUpHVMNMKHzdZhzXKERsNxWKMVBzKlsSBM,0000000257,ACTV,TO,BB-,1938-03-23,19551 Wainwright Lane,,90243,Tempe,GA,United States of America,Lambert,HNEsJHWedeEiNXWOFEOadOpNEGmtOyEuAOCxQGpbFQxACMKqvCkAEGwlHLEUZDAkFCfBuvnQtpwZsFMgzEMGRSvc  TVSJMkDDaELJpOxslxQx iO
19711229-111036,CMP,FEJqDJbFBHFbMSWLMHkubadniLCUCNTSGIPYDVhVRqNYCB,0000000256,ACTV,TR,CCC+,1947-09-06,8216 Oaklawn Way,,93742,Idaho Falls,Nova Scotia,United States of America,Schedler,aiRGQSSUaBoqqyirHgEvHfLKNjDznPGTVkp isiOzMUKwUXcKQEpGAFtnEy
19711230-083120,CMP,RROTPAhGxBXCsDRWwCaoSoQOjzYvsXPjjDoaqguiSANJtSIiUgcJfFuX,0000000116,INAC,RA,CCC,1882-05-23,10463 Winsome Boulevard,,V6W 1W8,Flint,NE,United States of America,Waddel,VTKZxklOeJRBhOGGQuCFVOZHUAyWCgWYRdfoDKkZOoljxFJawXzNvVNDhYIudULLCBRWZDMwyJpGHWpyPTkfnhVVTJETPLBBMVjkMOG
19711230-105610,CMP,JaBRAUCPDCLITNXXrADVCSIopfxogeRFkYFvBVlr,0000000007,ACTV,CU,ZyG,1905-07-23,19309 McFarlin North,,60612,Little Rock,SC,United States of America,Aird,EoxwpIaSiVNkSIbAPRUTUVAnyUQpVyHrLpJUULKOGxxWlAyDfPudALpC ncyZpcUBGLCEizruOCLzBEPhoVUADcFJOUdmJXBcgjCCpKQQFKjquitvKLtxRwQtQwISaS
19711231-143613,CMP,COuSdFGyHSPGOUhjCwiAIgrW,0000000265,ACTV,CH,BBB-,1883-12-28,3730 Hutton Lower,,48261,Amarillo,HI,United States of America,Musumeci,TOOCgCHivIvMOvosZTTG jBxpMTcGQYIPxaTgTZCVxWICnxqeA fsFMh
19711231-191602,CMP,qNiTaifXkCYIMerIPWjQOUJQOrpXZUVLYpDp,0000000264,ACTV,SM,D,,1306 Waldemar Avenue,,90775,Pomona,MA,United States of America,Rybarczyk,LbUaCWekOWTWABtqGeiTxEEzRmSezdnOHSzqQJtdCARkO COfJLoVJRZAfvxEhaOsHYVQHfFNmrIHPKCMZQeRyS eLqPdLCNxeehVKXLMHlfjTf
19711231-235958,CMP,LKcmIFGIvNgAcvIcDsIfLSTCBTFZvyKmVsXmANBQQ,0000000263,ACTV,RA,BB-,1856-01-21,2079 Sun Tree Drive,,H6D 1W1,Wichita,British Columbia,Canada,Busenbark,cFBJQmDuQGNZWjPNmuWSNNmHFqjqXJDySjCCnDHCXvtySLUqERMzTnzjFYbcaTWhOdtSqnLUhHLhiseCtNAfQ
