19950628-224536,CMP,XSUNoPmAYSxymcILNuZleGeRuIdoVqwMDvDpjyDNUxCOvZBCBHyyOXz,0000001205,ACTV,ME,B-,1914-04-01,2240 Appleby Road,,35247,Cincinnati,VT,United States of America,Sayles,RaJKAVzGREtmbdSGagGbNqpDYywKPvWHSDIKJZPTGSpeYqDwos QTbSKTtKC GiB
19950629-152221,CMP,eUBLVJDBHKDFBBOyMJSicbAFSvOcczOCyAXTWBuKjFxXAwhRoBHX,0000001204,ACTV,MD,AA,1987-07-22,18513 Vickers Avenue,,80061,Milwaukee,NE,,Faudree,ONt KFYPVQFNOkXHYVOYOifNcpKFVewvWSVhKtsCfukMzMvfEESUPOcURfOnPOf ABHgHgmukOStqfCMVRJAGVCQkDXGOImqQgfEDRCMsaGHSMvKG
19950629-163028,CMP,BoNZHboxoZKSqZlOLquTtWV,0000001203,ACTV,AP,C,1901-06-04,17973 Scanlin North,,48275,Kansas City,IA,United States of America,Cordia,YdyEFIQcWKdKGUmNLVduUXcBgTGZwOBOIUYYMcNRICXLllsQXbJTPEvqlMnYCTcUgVVyCIKkcvYPdlyFeIjpryBkVySBPlEGoCfhtDq UzkTyFpQTOTFLptzqbBLeB c
19950629-180507,CMP,lvLNkgOQmwXWWCDcPaooiXvksoY,0000001202,ACTV,FL,BB,1953-05-20,21908 Ashford Hollow North,,E7O 1K9,Palmdale,MD,United States of America,Holyfield,XdvDwFgJSSPgkTEIIaFiddBOTnUuxRWswyvPjVECVboLDwRrWScDLQAMRRniVqlnRCHRAUpiiOEuK
19950629-184618,CMP,LBtxwWthjDduMXVhKUxMQmrwMTHyyxcTCsQvBKRoBOFMhtbMZupQzElJ,0000001201,ACTV,SC,BD,1961-05-06,21752 Flynn Crescent,,10251,Savannah,MT,United States of America,Lulic,DyHShKpuITLVSQvSAJDeZEPnJyaDRNQkVFtG
19950629-185452,CMP,AQAwzTAAUBwkQngXAgTsPFPWdiIdgCuynVO,0000001200,ACTV,BN,BBB,1887-08-21,13505 Spring Road,Apt. 740,80229,Fort Lauderdale,OR,United States of America,Rhodie,bHGqoFeFScDJVCAVlYSOTBPTWmOWwgMViGKEmzPAIbUvRdm YPQGzZzCSXNVHNSwyxgNYUaDPJoCZyDIbBAONMFCHUIFRePjrpfxps xJGLIVzyOHuR qNS N IIkqfykHJVDHeofYgVLrN
19950630-021442,CMP,JUdGFVfXXYgVqUOkvwxvkXqriQMnCzvXLw,0000001199,ACTV,OI,BB,1985-11-26,19312 Beale West,,A2C 1W7,Columbus,GA,United States of America,Magistrale,IrqQadABsQAcTKbWrQVGIcnYFbEwVVKKLhIZbnOpqbOsfECYUFcZFPf
19950630-024210,CMP,sRHIWPzofYrGqtzAkXRqGfmaNRWSGAByupLUZtRVVCiIuI,0000001198,ACTV,SC,DNS,1906-02-05,15465 Cliffbrook West,,M5G 1W5,Warwick,Prince Edward Island,Canada,Pathak,SBHIDEpWKGIt thHArbjDyeHT ZpbQMzSLSSTgPiDNCXCGMNwItBNFIpQo
19950630-070636,CMP,WTuLqQOROSRLDnjF,0000001197,ACTV,RP,KPGr,1862-07-26,14624 Halliswood South,,49509,Fargo,ND,United States of America,Onishi,GCuWBNUGlKfZOQzxPECUBwWZDjKxYBNULHgMYSUUN KBSz
19950630-144025,CMP,eurmWiBfPCrKqDLWmUGYHExERYbMYOvCHMlGcMaVXwCsbrbWLXXFZxsE,0000001196,ACTV,CV,A,1901-09-02,24132 Abbott Street,,93730,Yellow Knife,UT,United States of America,Akuna,PmraDDlwtSjlLD GUbDEAsAUyDmUUMQjwSeVUNN ErKtVKqGWhRmLhOqnbcITrrELASSAbBEacuUzAjPVDVIDsndUTOxeOJXBcHzvAYuPDQWTtICJzHkXuhZlHkIQsIJMRtUXISPNnWQLWRehuPKIi
19950630-173640,CMP,AxQryBoDdXbDErAWkLjRlFFWvZJtdKQFyudNNUNTPOWhKiSIPMBSkhPWoh,0000000667,INAC,RS,A+,1968-10-31,221 Almont Drive,,90189,Nashua,GA,United States of America,Pullom,WSvCOdLq RAmPVlbYPLRMNkizZjbN CVblIcDZsZmEBDPzMXQIEIaiuOxW
19950630-210446,CMP,tWwKapCDGKDqBvwDJQvKfXxUMzFDUXQBf,0000000243,ACTV,PG,AA,1937-01-30,9396 Pasadena Lane,,V6H 1U8,Des Moines,LA,United States of America,Hunkin,HtQJKkojzqAVXGVb woxe KcanNSsQvIeoNnSjJXiagUTjfTGffRWWHOYFQGffOiLURRJdgDnSAIKqECStIdMhoziyTvCHPJaZE KjKAbCAmJmZJI rEjuHK RhFgFWkeocPgbX
