20060330-062829,CMP,udtnFMkcMvGNiPoVYhXwhLvLTGDA,0000001630,ACTV,OE,CC,1990-03-24,9645 Hayden Boulevard,Suite 430,78295,Grand Prairie,MA,United States of America,Shelden,kphK AXGtgFvhBesvIhXKEXrwZRd DzKsQlh tEAxeqTeVEuJREsNEOoFXMLs aVgAJHJXBDp
20060330-081053,CMP,ShpicNQEpsSVdiCNyAoaSKsLRNDCmUvrsPLZkBFbXPd,0000000808,INAC,CP,BBB-,1969-06-01,497 Stonehill Lane,,H6C 1X3,Detroit,GA,United States of America,Knutt,UmkFAnsgDSpzxrDgixdXkabTLzIPIHHK mnDHkMfIGLNmNxBOrZiFqXurqhTRxxeLj
20060330-144724,CMP,AOliIzQuTgWEFTwZErSsPSVNRttUECftSijOTQON,0000001632,ACTV,CD,AA+,1957-07-18,15913 Alexis Street,,H6D 1Z1,Sacramento,WI,United States of America,Stacey,hNqCGREIQBklKuufhYMmuGqcHQXPczshxTgMhgTXOHhOwtTPgoxcAPIU
20060330-174852,CMP,OWKnMDQNRbiVTDGmWjfBiGXORTOfsAIJqdkRGYl,0000001627,ACTV,SC,X,1855-03-11,4435 Tahoe South,,M4L 1O8,West Covina,KY,,Sayles,JEUTabeYShtjCHKv
20060330-223938,CMP,wtxJCJIdyPRJyzgPCdBCAzxUdWhyJzgIaKZeEqxsmPKWfCjMcLyPbyTGa,0000001634,ACTV,CC,AAA,1891-08-16,10789 Winifred Lane,Suite 37,T6A 1E2,Arlington,SC,United States of America,Mantini,V kOHgWBcma
20060331-005037,CMP,wJWEnHZHpBsyNuhUlaBzNLkUA,0000001629,ACTV,PA,D,1984-10-03,20506 Ardmore Street,,91208,Springfield,CT,United States of America,Schabacker,zGBVORPqzCnLTsHYVyTyIdZWe GCXgoqEIaENOTjjwTHTCRmEUpqUbAjSgsGIF
20060331-052334,CMP,VFPdVkRgURQBNEbzjlLXHmVAaEVWSCWcJXimOnutgjQJTPAYiGf,0000000331,ACTV,RA,B-,1898-04-29,1573 Brighton West,,H2D 1V2,Tampa,AR,United States of America,Reiling,Y LBURwPhJYAHQDVPpAlEqOEYOVdMEKQFKHENNNLftBFRrsyBMOQzuaYPuzzLwAUFVcKyTdofMMKVtIPhbLIvJRhVKHURyDJflIBGEYRkTxYEPTh
20060331-073256,CMP,OnBousMPTMoiIjMAEtfW,0000001631,ACTV,WM,AAA,1898-10-23,19939 Beard Park,,59101,Paterson,AZ,United States of America,Daugaard,BedEPFDviXPUqSJsRiKfEjmGHxKZITSbJFSKkTMhKffQAPoCKoFkhxhZVpYRysufTJSQrhldUOJuxsIIrBMuLwiyGNrMWqIcIrOaTCtlCTHXHmERtyYkOGfhfBCAPF
20060331-092421,CMP,NjnhqlZbiExhBaarDuzFc,0000001626,ACTV,IV,B-,1989-12-13,3222 Grant Lane,,75248,Ann Arbor,SC,United States of America,Turner,MIRFcISmyVrEkgSvwYQNFEVqCAdibXtzwqvxtsVAoOAQYpKFVVmgEZtKKqYkuBUJUmPQIoQ IunMKhQyYZWsVSDjsCtmHAAzakaIKsYrnwhHC
20060331-145509,CMP,ZwQcovVQKVOFcBiurIaZKpuUMvqXCKOLKoIjhQXzpGhhISHKzxQwnWBrQ,0000001633,ACTV,NG,AA,1955-12-18,22019 Lyons Avenue,,33077,New Haven,NH,United States of America,Mechler,qnpGPnqplMDSNLEdHwCPVkBLqaLDzbcwsNBKq NMovtqJpsAtwmaxqYMM
20060331-165353,CMP,xubLIMYaerXCkMc,0000001628,ACTV,MM,B-,1959-11-10,19588 Keswick Drive,,33151,Sudbury,KY,United States of America,Liddy,WCPUYTta SmSNVGGJWEDBPhNqLZoZFPOARzK JcRMNGOCNvzERjwCWrZXTWqyfoSeAPSriuUODNCojxpKhRImOUDLkotXVGhjDSmXUeaBJwxgHcQCtzluvcRwPqQGFpKGZrPRpfULdQv
20060331-205914,CMP,CtMDEtLCRBctiXxtKWszaOpmcKdltTKXLWjZMDEjjLNeCG,0000001635,ACTV,TN,B-,1891-11-28,24095 Wright East,,93549,Stockton,VA,Canada,Trosper,sOzuVISABgSETdTtmvNMrLMJwdBPoimCXJpwiEAMvTPIUlTjxs
