20020330-050123,SEC,COMMON,ACTV,JPgDMKawyFiyrJNZATNOiGvAOTPDLRKIqUcipLPKmARCTekbR,AMEX,34948046,1910-07-14,1869-07-31,0.80,0000001220
20020330-060513,SEC,COMMON,ACTV,kOMMDwrKkHoegYkKJwTcSKSimnkBGKZlDluPjAI,AMEX,932498659,1931-01-02,1897-06-20,0.84,BoNZHboxoZKSqZlOLquTtWV
20020330-083658,SEC,COMMON,ACTV,JnTfIGf fxLgIPeWvQaGSgVUKJEJMVKwNQGDOtLUfoOeIa EzOCzZJ,AMEX,786242811,1943-04-19,1913-04-02,2.69,0000000452
20020330-102246,SEC,COMMON,ACTV,amoxEKqQY WPbYoxTKUnBRYMWxgFS,AMEX,355132250,1866-09-30,1907-03-21,0.00,BrEgSrtNEgTslAYwXC
20020330-131026,SEC,COMMON,ACTV,EBFTeDhWOoaxxLCuoEfGTNCcRSTTxDWUdmZgCVGCSLJSPekYQuR NcGCSItJ,NYSE,297230422,1985-05-20,1945-01-28,0.77,0000000925
20020330-184725,SEC,PREF_A,ACTV,OhHPktTtfRHBrtcHuWHHIjxCFJtILSgUaNDMywQITUikTMesQ,AMEX,727749258,1881-07-19,1954-07-20,2.54,0000000498
20020330-215449,SEC,COMMON,ACTV,HKGTjzFmUGkIVpSQO,NASDAQ,140469830,1928-02-14,1917-03-30,0.57,0000001154
20020331-002958,SEC,COMMON,ACTV,SnSDxfdsISJrSnHaxPRkIaBxXpIPbMESmTHmSBSVClDZZbjeGvOofkFbAdTQZMKcHju,PCX,707199096,1907-02-26,1994-07-14,1.22,0000000362
20020331-010223,SEC,PREF_B,ACTV,tcBKBxDiMBYfcegVVNbfEOKRPgWASktrJBv,AMEX,508742218,1886-09-10,1882-06-29,2.35,hIuCpOwsrFVZmnWaqpXxfGKQVINSLNjnfRwZDjgni
20020331-052634,SEC,COMMON,ACTV,VBbMRWM LAneUIymgIzAtKDyCySwB,NASDAQ,295536112,1891-05-28,2000-10-11,1.86,PTNTHCLWsriUMNBFhDQDGtmBPPNiLOSaNy
20020331-075019,SEC,PREF_B,ACTV,CJDmaqUoakVubFGHoHATPGJhTNGRTKApKinOxexFOLFKnmaDXlKh,AMEX,330160734,1995-03-02,1978-11-23,1.13,0000001113
20020331-103609,SEC,COMMON,ACTV,kXMWddEUAtpGVHxOHeUOOAWnMiOjDSpLpOrrImJzSScaDnLukCENFL,NYSE,844441963,1910-05-24,1952-12-13,1.77,AWqFoTGCgJmqZRAaAdgllJRuDiuGGJYlYFaWxCvWtfF
20020331-115118,SEC,PREF_A,ACTV,kmdNXmaDG nPPclyKegmHRnOhqSOUhvGIvERpwunIokVGYXzGDBQaVIct DIsC,AMEX,241286339,1953-02-08,2000-10-31,1.16,rRnLKIZWRCereKFPVwPGqIoPBVXuTyWaWocjttUSPvpYJhtBOm
20020331-131126,SEC,COMMON,ACTV,DNwKSxgUxhGJVRXGOUQ npMuxCWUpJy,NASDAQ,198045603,1948-10-25,1914-09-27,2.88,SqDNFkixEKIuQOXKHKQSFvJRHRQzbFOdJnwfJnXvYvETqMHLEE
20020331-132932,SEC,COMMON,ACTV,baDfDsOGkYK,PCX,103002616,1913-08-02,1926-02-08,2.00,0000000343
20020331-161902,SEC,COMMON,ACTV,LrrUez NUAhvwfqZKdBRZKibjGGgWWNFuycJMFqPRPskYKGPLjjK,AMEX,227794862,1981-11-28,1956-10-23,1.53,OQrOAucqBZdHWTvrsGTQqDUAJesbyHxtJHEzCHKBOOQPPk
20020331-185404,SEC,COMMON,ACTV,JBAQLmJGxSmCcggGfPLUOBHH MMnrAZBRtEMrhvRphBV foOHRfVHiveqRYcyi BYLhx,AMEX,507339784,1911-06-09,1853-07-30,1.53,dJPzVzYMMsxZCiyZoWHYzvXhX
20020331-190546,SEC,PREF_A,INAC,jsRHSnVgCUKJWDMFNEXJfVWXnNCKWsSQpONRTbrBJpGpRbDFHMCkjjdLLuKHygPXAaewEE,PCX,161959011,1921-11-21,1931-02-04,1.86,AMSFHeuTHMfEnoZTASlnzrGJxgxZQHFZmXwXOISqJdBTIUOcKz
20020331-204603,SEC,PREF_A,ACTV,CCKddWksMkdGTSBMrtLa anqZvY EzKzNPHMpjNuxFFenrjLpRPPdDKTwbUKFxKgqpLK,PCX,554770327,1912-08-22,1864-09-05,2.17,0000000778
