19720321-002258,SEC,COMMON,INAC,odjPwJFNETXxArmxHNJ spliusaKDbIlOGMsYAzBNDIkcpoTV,NASDAQ,202166283,1936-09-17,1950-04-26,1.21,QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO
19720321-071439,SEC,COMMON,ACTV,giDKnJA OAVFctbEwMDakcdXIxutBAVnE EKHlO AiBFlW,PCX,344752531,1865-02-08,1854-12-12,1.19,0000000153
19720322-063411,SEC,COMMON,ACTV,DeodxaIBEXMyZAeHLIsQCvsHgMOzPyYWNSlcEEaWKvlVqFzWTW,NASDAQ,517857318,1864-05-03,1911-09-09,1.11,0000000250
19720322-072030,SEC,PREF_A,ACTV,BoOMyPoTAqj JRFzFaVKQGfN DyNsMTyUTrSd,PCX,861588978,1945-04-06,1853-10-29,2.76,0000000262
19720322-081320,SEC,COMMON,ACTV,IkExLMeIpCfbUGNdVPmlSvHjJAGSFEzmCsYlMAu,PCX,995962191,1861-12-22,1864-05-05,2.95,0000000055
19720322-172741,SEC,PREF_A,ACTV,rjELklc IKZQKnMrLmLFyaDw NsNlKXAQoVfEQirIjpPSAKgOfNIVdyHRrDbzKE,NYSE,23542172,1939-12-09,1909-09-22,1.24,VcbAKPfBIpRdEaWhZBDoBABArjGqRCPYqanHvstLOVuMQC
19720323-051155,SEC,COMMON,ACTV,ZzGaJHMhCRczAI,NASDAQ,642293430,1860-08-10,1903-09-25,0.85,RICOfhFDpPHwKRHsmPHYTpTzGDeJMQruPEEdPICrMiweHGwOFQ
19720323-235932,SEC,PREF_B,ACTV,spmAROXmDkgBHOwZOCw KnDLWUnQHWxHtUdJcQoVWfLgUMB,PCX,959723953,1903-12-15,1905-08-24,2.50,NBlLFolAbmXBmOMhThAUqP
19720324-125126,SEC,PREF_A,ACTV,etgGPHmxhWVGiKuEGAok LMEANqHVGqdCRVqHJVZCVqBsFzmALgyKjAfEFFV,NYSE,715113420,1955-05-11,1952-08-28,1.67,0000000246
19720324-232751,SEC,PREF_A,ACTV,SydPZlNyNRGSHLERRuxOmuFuSbNksHTLKIGDTJOsFI,NASDAQ,493000176,1873-11-29,1885-07-14,0.62,qRAMrJWYRgHUIFKxEZjraB
19720325-104746,SEC,COMMON,ACTV,DmJrafrgXVKXiyYdoOL,AMEX,299011303,1969-11-13,1908-03-20,0.24,pmVFtISJNicSLMLBUTybzczhOfHObPpMYpBqjAaxrDHJ
19720326-000416,SEC,PREF_A,ACTV,EjHGvEvTjTXiXwtqPkVtMppFLBYzaYNFUKOhUIvM,NYSE,625710138,1878-07-08,1928-10-24,2.60,sFUPMbMzZhWukEqBOFVslISMGF
19720327-090321,SEC,COMMON,ACTV,dMkH VTOFKUdQgAOCqwVo QeEFzvHvFCQwEaoEGeMV,NASDAQ,899879067,1882-04-25,1903-08-16,0.06,SLjJLcNoIZTAyGyOAtNtTFMQNEKksLfngTYwlVSjEZSFXAXKeo
19720328-100139,SEC,COMMON,ACTV,lAKcZDKodVVTLTUJG HjapbdyDUvi HZYhGqirBHOzQBxwK,PCX,104414549,1940-11-22,1862-08-20,1.12,XiuLDVDnYQnZdWqIeVWutEjPXZaaQbOqjsNvlFMIc
19720328-214108,SEC,COMMON,ACTV,hFCMdxoCLcZtadOojHiTDBayaCNIulLtHJpHJmHaPMUUVwEKODGERgieplFqIPK tQA,AMEX,659393923,1947-09-04,1958-02-16,1.72,MMYHEsAdHQrXvDXqWNGKyGRnmNQy
19720329-081642,SEC,PREF_A,ACTV,NAeHnUhbMKOSgYllfDINjxqGQRbvdqTheRsfqxBPHH,NYSE,719407924,1936-01-10,1965-12-03,1.47,0000000032
19720330-082242,SEC,COMMON,ACTV,AEzSUMJCecdlyGnpINlmMmnNnuSKZaQJKGdMHJySABjtinQHUAGQxJ,PCX,835182775,1903-02-22,1899-12-18,0.14,0000000031
19720330-175918,SEC,COMMON,ACTV,KywAiLJYpOVp,PCX,466592934,1932-09-18,1926-11-10,0.85,0000000179
19720331-071828,SEC,COMMON,ACTV,vsfEu QFOrZdQbzDhAhprC,NYSE,746398665,1930-09-24,1916-08-09,2.33,0000000193
