20091230-125658,CMP,OLrLiuFhNJZQWNaepIOWXOBOaGWeNsfguC,0000001776,ACTV,CS,BB,2007-12-08,16574 Yale Road,Apt. 290,M6T 1G7,Tempe,IA,United States of America,Vega,evzTYLJKuEKcJSbnkYTKMOgPuoYjHDRwvOacuLvPsaqQzUxAyfyeSOqfJhSYrVldtOCLKZsJEr dCOWTCmCJCQvksysXFaNxdNfsFmbEUPjB HxLUxvfnMT
20091230-165621,CMP,XFjRLvZpkxlpnKwfkYGsuGXQtNPBUechvKKMc,0000001781,ACTV,WU,AA+,1894-07-06,24576 Hope North,,M5A 1V9,Riverside,New Brunswick,United States of America,Malinchalk,CBgDP CnjTrDfgdibgawDCpvPB
20091230-174716,CMP,qCMCcTHPNTuhdAyCyPJMYeBkAgYuhLcHvJBsbOTdDJnzIWXbqfRFwNKQ,0000001375,ACTV,BS,B-,1887-07-11,268 Cooper Lower,,M4K 1O8,Portland,NJ,United States of America,Farace,ShLQqlcoTPinZlsdoEKpZVeCnoiSQkIbNBuzaIOLVJlWfUKfGDWVewQviTiSSLDKQwSZOV  WsuQlhjOMVbQMTyhelrbGYmdpWhQzrF
20091230-191616,CMP,qYQSsRdQSXqRGzAloHCAPY,0000001779,ACTV,FO,BB+,1884-10-01,14987 Oak Grove West,,E7O 1K3,Coral Springs,HI,United States of America,Guercio,wSctKCKeGDEfDHDbESUDhtNhFlIKJDRZJpKrirGBkpskNUKqJbPCPRbNouvLOSEOxaqcZamMzruijCFwAZmwErXwfdUTHWA
20091231-002219,CMP,TETzXfADglNWUQbeVNpguWXQWy,0000001784,ACTV,BA,B,1904-10-16,18326 Rampart South,,55431,Santa Fe,OK,United States of America,Applebee,tTmfUIdMhRsEpvmJxbS HbMlNQvQMvEPfxiVpUisZMFXCNafAUOILzCxYnQkOiXynHuFyJZi
20091231-033710,CMP,WSheYXYNGJKKmAUTzBUDKRimfsEKqTWwgCBJIlWIqzl,0000001777,ACTV,BC,B+,1900-06-22,6683 Dearborn Park,,M4K 1M3,Memphis,WY,United States of America,Hobart,UVwunJoMxTgFMWrpDXpIkRuGKCqTzmpUBVvKHMPnyttMXnEqIfqRIJZZPHABbcVCKSKQhMxFkHrFMaFqnKCjZhyLuAKcRJstBxVnHbCJFGLTNHWYxSkqLTPSFOvSDHbgKIz
20091231-050935,CMP,DWmTRQRVZtoOAgBxswTbYQeTwONksPbMJYVOznGrqzKks,0000001782,ACTV,CN,CC,1850-11-21,18354 Dodd Court,,32801,Glendale,AR,Canada,Baudoin,vGBdsOmmIXJznKjcGvQBqfHCeEQL eoVHrGWJ
20091231-074051,CMP,akcLwknpubRCsPxfDMzUX,0000000594,INAC,EI,AA-,1946-12-15,1585 Fulton Drive,,60619,Elizabeth,AZ,United States of America,Rushia,SKxXAOaYBTRavgWqLhfNNREzCULFpwRJhNRkYZXRLPWqZhCFF BKrNFHsvKHbUP vKUHBCRPUIggFRLfoaUxvBEbJKPAEBLBgNLDNqwBkfLzXJlFjmohBigCWrXTPTJTFHFoepglicOBTkfGXtvv
20091231-113333,CMP,GKJSLmdCdDaKiBglInpCxrOrUVDNNVgRvmVY,0000001780,ACTV,CR,BB-,1994-03-09,11393 Balmoral Way,,72215,Lewiston,IA,United States of America,Fauske,fkvBlGSqTqMwHohMXPFwCjnUQxtJvgnHwJaKmIHeYniFWzYs uroyFDBMB
20091231-115956,CMP,zadOCNJPswjmRMSeBGqiYjSqOevcDrEeBJfukjcQ,0000001785,ACTV,PG,CCC+,1917-10-02,21620 Snead Avenue,,T6A 1K2,Anchorage,Prince Edward Island,United States of America,Bidle,uoGcVC VTZOhUCszbDaBujPhpWOiNDPkyL POKPLHEgODpOMyJfnULFrLcBocLZDHefHLiTOCpMJnZAoTBqMhLqlJXHSZkV
20091231-144738,CMP,mzUNvUByZGTdLLMavmPmmSUrrxEgMOzNamSSFOuQJFOpYviM,0000001778,ACTV,RM,BBB-,1911-10-16,5426 Smithdale South,,64108,San Buenaventura,MS,United States of America,Rindels,DHKmEKbFDJanrHW
20091231-235958,CMP,oLDUFfXjxEwENNOQvfRreKMeHsSFr,0000001783,ACTV,TN,A+,1921-10-18,108 Green Court,,29225,Glendale,AR,United States of America,Jannusch,CcGiNUqM IfYkwojOYhcEZlKAlqDLcUTIsxVTMIAOrHIikrAYEkOqwqqvsWPwGrLYVsmWSHZdFzBCxFRzEQaZQkIjFZKzhmKAbcYvSVerMSFfBJk
