19981229-141206,SEC,PREF_A,ACTV,ZcXcYTsLVEWqMiDodQAMOIPLropHMvlGFxFdsSUcCVBvojMbhINhsMK,NYSE,627362357,1942-08-21,1855-03-05,1.70,iNHnTftjXfvHrITLJdLaYdULuwCuiDvUOwI
19981229-153702,SEC,PREF_A,ACTV,JKiwuVTkWKEANNtU,PCX,88509059,1910-09-01,1901-01-21,2.45,JhuKyRbqlFSoIwarPPwZMTlpYriT
19981229-170436,SEC,COMMON,ACTV,XtzPRQMJTE,AMEX,616256287,1984-06-27,1882-08-02,0.66,EAUawRHMHeVvPSB
19981230-014513,SEC,COMMON,ACTV,trpPFnaZcjBfgcPWZRNaZNGYdFNFqUSOGfLW,NASDAQ,931850652,1956-07-29,1987-08-01,2.63,XWvEqGJIxehWybbTNVeZbBdBYBIOrnfVRfaafSYBIXK
19981230-024518,SEC,COMMON,ACTV,EanXTJksJSIiqJUWtbHIMCTWuOdvqeGDuCGPYEUFUCUGhbPOrzrTRLyxipIpQQGZQvQ,AMEX,905247682,1943-03-17,1959-03-12,0.82,TYIYZbVSpEJqpYLHozHaysMPyuUwIaNXRIxlJQRNGiQDpqTcFS
19981230-064432,SEC,COMMON,ACTV,TVOXnEGJUvuGwEWMcLJMnSt pmwBgMEKteANmIgKrNLYOmoQUtPERUwesF,NYSE,453745507,1991-12-26,1931-07-27,2.73,0000001216
19981230-090242,SEC,COMMON,ACTV,kwgKElEEivquHBFeDTPUEBiXKHVNCbcBYLbWNI,PCX,320911805,1860-05-28,1957-02-03,0.30,TNZlVtqBFbPwnhBQA
19981230-110207,SEC,PREF_A,ACTV,UYt CyjXqJ UOOfukeOUNBKScVihPsVyCBmBDTWLCMlCBC,NYSE,848558499,1961-08-09,1889-05-24,1.74,mnuPbQINHRsGaaLgAKSIrIZlLOnjMNQiocBrVAUaL
19981230-144029,SEC,COMMON,ACTV,GNKCOLPRCCsqMO mSoJPaEULRtHufXNqnKKbYeuyjReWQUOlKAKCaKFILaOFzY,NASDAQ,633673152,1955-09-06,1865-11-12,1.32,0000000263
19981230-151111,SEC,COMMON,ACTV,AfPHEqYfpmAyNYQACAqiFTucdMCHHCnSiQALsFUBZLtmSBfhPZMYDykhjbJO,PCX,674283784,1856-04-12,1962-06-25,2.41,BSyEXoGLJUVuEPGkDYcDEHfyTqmVvWBdQUtUbuxlyCHjDSMlOz
19981230-182830,SEC,PREF_A,ACTV,GKVXqmCHPllNuRJWPJ,NYSE,168894710,1885-07-31,1985-12-26,2.06,ffJaGVEHKkurDEsieSUSOpAcQettmdhYPmpHDibWJnRnH
19981230-204459,SEC,PREF_B,ACTV,pnLFHIGJlNobJETmJRNJbfYY,PCX,544468871,1906-01-10,1976-04-28,2.62,0000000554
19981230-215639,SEC,COMMON,INAC,gAlGAczUuVVegMCbvHdszHalnSLg QKHPpVCIaOfQUtlZRITMRampNOnFOAKx,NASDAQ,739810944,1894-10-02,1993-05-10,0.15,bSRRblvmDfNJIUUERFKAuupeAUU
19981231-000058,SEC,COMMON,ACTV,DJOEUdAmzRULPwTVR,PCX,23308804,1865-04-03,1910-06-07,0.38,0000001179
19981231-065859,SEC,PREF_A,ACTV,rgFjqTiWTUNRdUYOTxFES dWDkfrkarKkHxLSczGFrI,NASDAQ,389427302,1957-07-05,1872-06-07,1.01,WYMXbLQJGPUjOOGUxSQWUxTHfWAXgvQAvDcMAEIjMjHCNBAAzL
19981231-082727,SEC,PREF_A,ACTV,DVu BfUTDBhUgQBOQ,NYSE,40856332,1994-12-23,1979-02-13,0.20,0000000510
19981231-110403,SEC,COMMON,ACTV,HTbUGkxVlJVmpETRzCmHQUNjBmEIKxklFUsQUiJTJcXySxGWXm,NYSE,923137748,1934-08-18,1930-10-28,0.72,0000000771
19981231-175102,SEC,COMMON,ACTV,LGPDQEuJfZwDojAqFgHXDNhArxQniJGIuTRBCR,NASDAQ,756194759,1902-01-12,1931-01-21,0.52,0000000180
19981231-235958,SEC,COMMON,ACTV,nZDYEvKzgpUagNZKOLxjUPXBdklatduEHUwEhdailVrYdmRPH,NYSE,625038657,1910-10-29,1883-03-22,1.55,WQTNxKLTKegaOibJkPHYWoXEFcJGohoEyr
