20060929-042016,SEC,COMMON,ACTV,XNBQJoLUkGiFkFOlYlpaIQZBNnrPBBfYjIgpuRKKETWFAFGGTEmzCtSsNRJcsjkbDWPJOt,NYSE,470631465,1853-08-22,1855-08-29,0.41,0000000970
20060929-074220,SEC,PREF_A,ACTV,ERGSyFBaLfEZ,NASDAQ,683921006,1964-06-03,1929-09-11,2.69,DdIQElDRsZZTXkRMJQdIKFLyCeNcEdLsvrNVLvXKUmmANvasVA
20060929-092602,SEC,PREF_A,ACTV,RwxqCgFDFWREQYZtJKVAphvc,AMEX,948865349,1911-12-17,1857-11-11,2.53,RHiCTTPbjJgmQDOAwBMsbissMpXnXdEHQ
20060929-100633,SEC,COMMON,ACTV,xENJzVqkBmxrNGIFVaMKRIiDSKlQ,NYSE,901921665,1928-12-29,1914-07-07,0.04,yAaPIZLjnktMGDnaPHmiXRjhRSBwqIPaZVgHEETIGwboUTm
20060929-120233,SEC,COMMON,ACTV,KGJNFHcPJFJnDUVYKCEUuFDI vEzlQXQqUFxzUVDcqrPJQ,AMEX,272894285,1919-03-31,1885-03-30,2.30,CAJuYIxEWeiIhYbSLYNOPvhzeXilIMqtqpdTXnThQWLCPOwIto
20060929-190812,SEC,COMMON,ACTV,wDqPjGGJIXdpUuJrEMEZoFvCumaXxcjPP,AMEX,972611038,1953-02-22,1917-09-21,1.70,0000000723
20060929-200853,SEC,COMMON,ACTV,lzgWRvYmsljTNByXPlwTmTF,NYSE,366072864,1985-08-02,1898-04-27,2.63,eDoZzEQbmVPqThVqEYyxdVtutXBJPQuTedGCiCAwoRqRYbtOrI
20060929-214152,SEC,COMMON,ACTV,sITRrbLpHWQpxYgwrLnKvfFZmFULlbrskLFFmJcqcqiCnNMKnWXDO bNyxEOYlnmGRBD,NASDAQ,959063117,1983-11-13,1888-04-21,2.31,0000001390
20060930-011959,SEC,COMMON,ACTV,PFoMCPGCslrvGUOFEQDhfNMpDMxRyipWkBPbpyJuARDhOjESLeadHuVLaebCSVxtwN,NASDAQ,443379810,1937-09-17,2004-04-17,0.54,MlZJTzGDPCFBNHrVfRPPfOvuVzNIlJW
20060930-035014,SEC,COMMON,ACTV,TPoMHOMChYVcbcCbFFlScvEjqzJMTCL,NYSE,556000051,1962-10-23,1888-02-11,0.96,EDSUlUnKDMgpQpyTV
20060930-053228,SEC,COMMON,ACTV,mwjWJNMKUVarEOJPW,NYSE,937621773,1976-07-08,1982-04-25,0.92,TMYVBkzWIMLQFFdLWYffNPOuhFXnOGzYpkLkXUPWChKSpCsJhl
20060930-081111,SEC,COMMON,ACTV,pxSMJoOVfcKRoOItymqRnyDyicCGPwWAaxzoqFjDOMfGwgj FxwUBEkxoMNWDcaFI,NASDAQ,974434191,1983-08-10,1859-09-25,0.46,0000000908
20060930-100537,SEC,COMMON,ACTV,Pb FGufZVaitVzsnNLPLXOcH,NASDAQ,843859233,1944-12-06,1869-01-27,1.79,0000001623
20060930-125543,SEC,COMMON,ACTV,rqzCnhAGHyeDRZEGPvUDHi,AMEX,433640198,2002-09-08,1871-09-02,0.05,0000000547
20060930-135433,SEC,PREF_C,ACTV,IJLHSKZgRILXEjCFuaVCPZXyIRMXKNuZOuea zjSUSkTJVNiA,NASDAQ,602046299,1856-10-26,1863-12-30,0.85,OvkamkMmnhPIrtKTlMCJmEWXZUZGYHVwKyRKaKTyqONdDSOvTI
20060930-192905,SEC,COMMON,ACTV,LHEbtdSbFSrBJlpH,NYSE,986310792,1857-06-03,1924-06-01,0.74,CODVHiuVHDVXAaD
20060930-211023,SEC,COMMON,INAC,InFMIOERkRyyCEvGTklUYNDyfBdOwlrLRqTZdsDQEJTrBYJVGRyLFRIEosaB,NYSE,398828493,1980-08-24,1880-05-11,1.18,0000000550
20060930-213048,SEC,COMMON,ACTV,qNVJjyKGeuITMqplFyxOypPyOGHkIjbeGkjQ,NASDAQ,565575451,1934-07-25,1896-08-25,1.08,QNZUltgBGCXGYshw
20060930-235958,SEC,PREF_B,ACTV,cnnrTgNeSqRFwakhxiTFdrVFv YXaTKNrPVKEYLVHzHPkbDxJAqX,NASDAQ,319093316,1852-10-28,1914-10-16,1.41,0000000516
