20070701-011007,FIN,2007,3,2007-07-01,2007-07-01,7953640831.14,262590674.26,0.28,0.25,0.03,939983319.04,135920871104.97,2182959856.89,936967551,1034319,8780000001581
20070701-031417,FIN,2007,3,2007-07-01,2007-07-01,3544204759.26,259143002.12,1.38,1.27,0.07,577934570.64,849081033453.75,6160048322.86,187361750,203320,6840000000351
20070701-040714,FIN,2007,3,2007-07-01,2007-07-01,5277298015.35,1753442783.18,2.48,2.14,0.33,660263848.27,869910944491.21,5493328846.05,706342136,819108,547eMUKwVhQdJVDmtVssFIEIcxjMUIjJQtWrHBVKqBQNVM
20070701-062717,FIN,2007,3,2007-07-01,2007-07-01,7925309834.36,891757652.66,1.33,1.20,0.11,768351980.69,165712266076.76,1393156954.58,672232133,741912,1680000000456
20070701-084009,FIN,2007,3,2007-07-01,2007-07-01,3737471988.70,661534665.38,0.70,0.68,0.18,591937740.08,259105492315.98,8555301656.09,950636321,972912,2490000001183
20070701-093710,FIN,2007,3,2007-07-01,2007-07-01,4325517609.55,3000588569.93,7.02,6.06,0.69,840859253.10,529794939409.14,1172212882.13,427244962,495516,6340000001314
20070701-112130,FIN,2007,3,2007-07-01,2007-07-01,2962681592.91,279365312.47,0.51,0.46,0.09,588745513.09,694588528643.13,7690523171.11,543405272,605740,527CuNmkLVKIRgDYZzjLKfYOHAHPdWqYERhWRnsPYGieJWVL
20070701-113220,FIN,2007,3,2007-07-01,2007-07-01,7565324326.53,3056553258.95,3.84,3.69,0.40,831071701.68,740205897108.14,5983818995.84,796563247,827218,233YSWuqTBYSWDVmVEjNAPzNhBsjfyXWFSFUTLoBcZowhsjS
20070701-134715,FIN,2007,3,2007-07-01,2007-07-01,3372012963.15,1477909457.48,10.49,9.69,0.44,24255980.70,673397126545.86,2921486766.50,140882684,152466,9160000000886
20070701-142440,FIN,2007,3,2007-07-01,2007-07-01,2530862093.83,28189490.47,0.17,0.15,0.01,502521568.03,393570769252.13,1626031506.63,169628348,185588,133eBZLwzfHUBLxsWSFpQmudmDjRXm
20070701-145538,FIN,2007,3,2007-07-01,2007-07-01,9019104783.83,1762878162.13,9.12,9.09,0.20,704112561.57,721403508893.81,3951298329.05,193397494,193843,2180000001258
20070701-155155,FIN,2007,3,2007-07-01,2007-07-01,7048943794.49,3873021570.87,5.30,4.70,0.55,526242597.51,449509819694.39,6023994334.14,730396518,824124,8300000001647
20070701-155839,FIN,2007,3,2007-07-01,2007-07-01,4678699014.17,2852037561.87,8.35,7.22,0.61,544683315.73,35594926201.65,2972643714.89,341520425,394906,2560000000642
20070701-164100,FIN,2007,3,2007-07-01,2007-07-01,8073693683.31,1611719717.86,1.72,1.64,0.20,398239385.78,427357427692.20,107481276.00,936648045,985635,6410000000165
20070701-183459,FIN,2007,3,2007-07-01,2007-07-01,506299465.26,291602987.88,0.73,0.61,0.58,659035703.82,780963088002.60,2834760533.58,399181304,477108,129XcSPinWSDlLzFPTYMQuryyYIqWLsNSHTJAPeqSUVTqSJ
20070701-185847,FIN,2007,3,2007-07-01,2007-07-01,9480043813.10,495835905.81,0.92,0.79,0.05,842120026.21,223569477639.15,6721308660.63,541654839,626079,177FytIPQGtkNhoLCspegYgupGffphSskKfYOcWwWMGCbMMWKkmCuNp
20070701-192844,FIN,2007,3,2007-07-01,2007-07-01,4776144737.84,1276382820.43,2.67,2.50,0.27,611736283.67,806449652076.19,7860726517.51,477732895,510287,071EHhVHPSQttYrETUxcMnrihIePeOLrTFUmdIKeQiGfzuibJwRV
20070701-200901,FIN,2007,3,2007-07-01,2007-07-01,2868338054.99,811916185.51,3.48,3.38,0.28,871494601.82,991917327172.33,990314216.94,233037752,240270,6660000001377
20070701-220030,FIN,2007,3,2007-07-01,2007-07-01,7884521939.64,2616803226.13,5.31,5.29,0.33,408871864.65,567927667321.92,8171174886.60,492725551,494239,5870000000673
20070701-233101,FIN,2007,3,2007-07-01,2007-07-01,4213501881.44,139107851.68,0.21,0.21,0.03,521494088.28,181114613033.97,3370539321.45,656315042,674413,1940000000101
20070702-020151,FIN,2007,3,2007-07-01,2007-07-02,2931180070.29,1809532690.93,1.81,1.69,0.62,166447182.79,504363106471.07,5221537662.68,999707357,1070827,5010000000811
20070702-032558,FIN,2007,3,2007-07-01,2007-07-02,8126515536.62,2759343083.71,38.10,32.62,0.34,710421804.66,624559339306.59,1176945364.69,72426849,84579,482PbfhHnNzWsEPoXXFsrrpCQRqTvC
20070702-032649,FIN,2007,3,2007-07-01,2007-07-02,1699351941.02,936513124.60,1.11,1.08,0.55,488837662.46,409927991781.56,2390251028.04,845167216,864678,2170000001165
20070702-041408,FIN,2007,3,2007-07-01,2007-07-02,3882384165.93,1863763660.89,3.55,3.14,0.48,315654007.42,940337155994.09,4026430333.49,525185944,593978,6070000000236
20070702-063535,FIN,2007,3,2007-07-01,2007-07-02,8382820916.90,3110710244.77,201.45,173.49,0.37,223143806.42,324189304920.78,4271717163.24,15441591,17930,671YMsLXyUFDQmSsaIVKP
20070702-071646,FIN,2007,3,2007-07-01,2007-07-02,3385643153.09,1277497490.42,3.41,2.92,0.38,476478165.30,329674866980.13,4990307763.69,374279187,438157,2830000001551
20070702-093252,FIN,2007,3,2007-07-01,2007-07-02,4806446779.37,935727338.61,1.21,1.06,0.19,597034934.48,149504551642.47,2717843247.50,772359132,879540,363caOaabgKJQaXSZiUGJIHBtXLntUfKAkQvMDyj
20070702-101135,FIN,2007,3,2007-07-01,2007-07-02,8488052171.15,5020147295.48,6.60,6.18,0.59,15582006.45,150013219845.76,4245377720.48,760234112,812539,269lWBagQlCccJVfqdgkLqouNVSnwUJJdLHtJTKJE
20070702-110633,FIN,2007,3,2007-07-01,2007-07-02,8727347282.89,2886197358.61,6.16,6.03,0.33,442320907.19,165516769130.03,7217046047.46,468732246,478704,0900000001216
20070702-113902,FIN,2007,3,2007-07-01,2007-07-02,7850286915.63,3158213859.23,19.25,17.57,0.40,691574421.71,677832666617.07,4863363951.07,164051931,179734,873mFUDccGnSHFJYTGLA
20070702-115428,FIN,2007,3,2007-07-01,2007-07-02,7801708908.98,946371920.67,1.10,0.92,0.12,817534371.91,947003182266.94,3645497205.97,859312697,1023338,713LJNSkAWgHaSSDEYihrujvMHyZCnIZlbtWBNCMdUSLoOFGdNUsBzRQxvE
20070702-134559,FIN,2007,3,2007-07-01,2007-07-02,2494710371.40,130549893.12,1.90,1.62,0.05,573701436.46,526061695679.25,4690530950.23,68636311,80495,0420000000929
20070702-155031,FIN,2007,3,2007-07-01,2007-07-02,6029690094.12,1478847937.02,2.85,2.55,0.25,368724640.63,194227659464.45,9148472569.76,519713118,579763,5840000001530
20070702-181811,FIN,2007,3,2007-07-01,2007-07-02,3924975926.51,236997908.10,0.26,0.24,0.06,946924758.31,520823322381.69,3773438795.46,910477261,978778,4290000000242
20070702-202112,FIN,2007,3,2007-07-01,2007-07-02,7134159946.71,1479875351.63,2.83,2.51,0.21,57472538.14,992689783448.31,7483840147.29,522647774,589818,711vDOkAbyNyfNiUAoMMxwWWTIWEYeJPfPRnnjcwmlWawDedDa
20070702-203256,FIN,2007,3,2007-07-01,2007-07-02,8871503503.13,2180809341.44,2.21,2.17,0.25,479571380.80,873287995669.26,1137518660.73,987420858,1006013,760jAREEMqGcOUvHPJYWMxAmSeHDKlLDdCLrgApfyDWQXyNrOVUJzxlBVunu
20070702-204103,FIN,2007,3,2007-07-01,2007-07-02,874103623.17,599903152.25,0.94,0.83,0.69,898246864.60,38101735813.04,9291750075.80,640524562,723684,904dsDKnGVaMRgVjIftftRDcHiitsTXTWYHxgGURQEVoZVQvMxIna
20070702-232450,FIN,2007,3,2007-07-01,2007-07-02,7109542881.25,4040021024.53,8.61,8.20,0.57,96480107.67,806682334366.69,9576302567.40,469440859,492944,1080000001655
20070703-001532,FIN,2007,3,2007-07-01,2007-07-03,8183905820.46,2229669253.73,2.49,2.23,0.27,296267532.35,373678164928.45,7547982088.50,895839994,997672,202BoNZHboxoZKSqZlOLquTtWV
20070703-014723,FIN,2007,3,2007-07-01,2007-07-03,3975127829.15,2037937788.50,4.48,4.01,0.51,482133922.35,48687866542.14,4016687405.08,455084011,507919,8170000001555
20070703-023827,FIN,2007,3,2007-07-01,2007-07-03,3916765435.49,2219553676.74,2.41,2.11,0.57,190554854.76,628376192221.30,4058864385.23,919276798,1050002,7200000000254
20070703-045311,FIN,2007,3,2007-07-01,2007-07-03,1636717770.14,453606823.20,1.45,1.31,0.28,163945232.08,618299653653.92,6134452923.73,311828228,347588,8740000001407
20070703-073126,FIN,2007,3,2007-07-01,2007-07-03,8089019399.14,791343526.18,0.96,0.92,0.10,439790132.69,22953341866.63,5748343670.24,824469753,863474,581vaRypdokSKvQbeHAMaJSCvOIRaKGGlQSqZsyuwaKkAMWabqBEZaXKB
20070703-092704,FIN,2007,3,2007-07-01,2007-07-03,788382371.19,156681177.88,5.44,5.29,0.20,506159812.18,144598150975.43,3632668555.55,28776469,29606,279BnEVHVwAVhMCJCSSJsRQYVkIWPcALsANPwp
20070703-103654,FIN,2007,3,2007-07-01,2007-07-03,2202457193.75,963815669.15,1.85,1.72,0.44,623451151.76,650124539700.04,3536111392.80,521506444,560660,5370000000894
20070703-105959,FIN,2007,3,2007-07-01,2007-07-03,1402317962.91,202587739.06,0.83,0.82,0.14,272050386.92,393252809593.41,2141375408.29,245497446,247542,262nvLJdkiCexqRKoRQXMDwqIBnUoGMY
20070703-123426,FIN,2007,3,2007-07-01,2007-07-03,93174104.96,3383895.67,0.00,0.00,0.04,717483003.33,557482899433.52,6950964155.37,795435052,808370,8220000001002
20070703-140340,FIN,2007,3,2007-07-01,2007-07-03,1396932348.52,722722970.71,1.18,1.00,0.52,544695607.40,287710247969.43,2904728756.37,613520893,724573,1790000001510
20070703-140817,FIN,2007,3,2007-07-01,2007-07-03,2888323014.81,544117009.12,2.95,2.70,0.19,772471180.53,95093997362.74,8852567786.31,184226907,201178,6190000000422
20070703-162825,FIN,2007,3,2007-07-01,2007-07-03,5952536559.58,1288374551.39,2.31,2.08,0.22,199781310.51,580937931893.85,1043172102.98,556686274,619741,121JrASulHvLOZDayVpOnPLZWEMZhAWXFjKvQbcU
20070703-190116,FIN,2007,3,2007-07-01,2007-07-03,8520239341.52,991440876.51,1.11,0.95,0.12,856494085.95,946543699900.04,4167655090.29,891446073,1044558,434CtMDEtLCRBctiXxtKWszaOpmcKdltTKXLWjZMDEjjLNeCG
