19690613-141713,SEC,COMMON,ACTV,FfLjsDnnmKSasirhFdiuJSwBrYnatCXjdcGVLxAcMcKJIXK,NASDAQ,576313044,1952-02-14,1885-09-07,2.46,RICOfhFDpPHwKRHsmPHYTpTzGDeJMQruPEEdPICrMiweHGwOFQ
19690614-080237,SEC,COMMON,ACTV,ijgtGC SyORtQWbTWUURwuU uSQZeMFCRSMHZpoIuCMEJYzPObrfSvCU,AMEX,71408293,1900-04-17,1856-11-07,2.77,VXpGhfFbmgISLSMZVQlpBtNxkRhiLKvoTFIEKvFgIOL
19690614-194402,SEC,COMMON,ACTV,HWASOYxzaVGq CrhNaXzkLuQJNFlZ KOQLDHbLtVRdSBNEqJDsYDjVnQjFRudWhUQ,PCX,644324981,1861-03-03,1919-10-10,0.64,0000000148
19690615-033155,SEC,COMMON,ACTV,yihSMxVGScYpxoawXPceTACMneKALFrFBrfIGXOcYlQRxKU,NYSE,244047231,1865-11-13,1867-06-13,0.90,XiKcfZmoGQnBHAdYEzmdTwSdbIDPEXDvLJbgRSdkrsLGrsJIES
19690616-022230,SEC,COMMON,ACTV,jMvvP CkcXgvPgKKzSOSSbXAzBbOq,AMEX,492150265,1906-03-27,1940-10-28,2.51,0000000044
19690616-142351,SEC,PREF_A,ACTV,eMNjMwfgwHsSYGzdIJisGFzRMKlmtWEEGgfMTHKYG,NYSE,199165933,1909-01-01,1946-02-20,1.14,zjoKtxCKSTNWLpRzJEjyVWiVEuzmYUTLdbyRHLSIgDUbYquZsC
19690616-190714,SEC,PREF_B,ACTV,ZSEIViyyyvutHyHOQPnpDxYoPwcssfHxrBTOcJGulJRwNgPRAXFEVGDGOPWyGbPxenKn,NYSE,450802319,1908-08-27,1881-03-06,2.05,bDehSFMUUzvBayHEfHPXduNBnPkf
19690617-131225,SEC,COMMON,ACTV,syImMzwGiqye GsUbKqJwRHv WlxnUT mzCiZwWPA,NYSE,615443118,1967-08-23,1952-03-20,2.69,bDehSFMUUzvBayHEfHPXduNBnPkf
19690619-120430,SEC,PREF_B,ACTV,TDuaYSLgUJrZKfXTbcoIEAeThDRPtCvmoQCvwFLOSlPUGRrgPzUEEGkXmQMF YXeRW,NASDAQ,657027330,1896-07-20,1946-08-06,2.54,0000000009
19690620-021559,SEC,COMMON,ACTV,VEzZDHOxYUMJfWzpDvzJNNETBNgNdGQipBXlAEqMixfokC,PCX,852837850,1910-10-20,1963-04-26,2.57,SAFZEJLLiMLuOrGrCmR
19690621-003330,SEC,COMMON,ACTV,lagvRDMKsyul,NASDAQ,939801844,1955-06-03,1963-07-03,0.30,OQrOAucqBZdHWTvrsGTQqDUAJesbyHxtJHEzCHKBOOQPPk
19690624-174037,SEC,COMMON,INAC,NsiHDbh ewAhGiRBI,NASDAQ,764323867,1886-08-21,1873-07-08,1.66,jmClCXBcZwINVyetRxHbWYRbsYBIFkuIGtecXWIN
19690626-220412,SEC,COMMON,ACTV,iNKzgwDZhCQqDm jqFOkzhejHLRmSEJN,PCX,453543932,1903-09-21,1883-05-12,1.03,AChNrBRFTkjZjDXSGVlG
19690627-055200,SEC,COMMON,ACTV,QPleHQMKQXY wRefeCyBLDFh,AMEX,854927778,1965-12-19,1937-10-22,2.40,EsHPWeZIUldfxNQnmwk
19690627-121336,SEC,COMMON,ACTV,gtfQacqbhCCEoMCotFnTwJiOMLJkkELtRSpRJRRawlZVwQSTMSoyQ JIMLpM,NYSE,522867322,1874-10-28,1928-07-07,1.97,0000000015
19690628-163338,SEC,PREF_A,ACTV,mgWEReEUHBrTRNKVGsPdipiIIXaLsRcKnqtMHrxDBP,NASDAQ,387570075,1921-08-04,1897-07-29,1.06,DhEFIsYSMqHQmxAANGFHPWdKF
19690629-005405,SEC,PREF_A,ACTV,rVlufGZjAZcIJKDx EPhCtCBBYO,NYSE,659462980,1925-07-05,1850-06-08,1.64,0000000097
19690629-140136,SEC,COMMON,ACTV,kpJpXYjTNhOmMkXjCTFcCXNWFIDNYqeDMCYonzsBSSCRHaXSwuLpHAAeUOaHHkJVtB,AMEX,276216712,1918-02-01,1886-06-27,2.05,ELRDIvILDRFhUOPlOdBNRoJISmXZkKmyFIXaoT
19690630-235958,SEC,COMMON,ACTV,PhbZwSlMHDVuyUPPMAdpGVG KBilsTqiZIMOqThTDiHGxfododVH,NYSE,136785809,1876-06-20,1942-10-17,1.15,eBZLwzfHUBLxsWSFpQmudmDjRXm
