19950928-215423,CMP,TxTPsLmGwimWWXASxFWhHELRSjbULIsdFngWTKprXoTR,0000000173,ACTV,SB,AA-,1955-06-11,1238 Westwick West,,30916,Windsor,PA,Canada,Suben,ZTjdXATFDDcSCBzbElKtSUfuXrDbyNZNTgLEAWFVqCXtCpNipQhTSoRiJHBFPrnEkCvHHQPeLSOnzgKmSGsasPaPLOLmKEPL nHPLKUrnMHWNKEMuUcvFJFRJkWorviEwXZYLuZXGBKdJSv
19950929-022118,CMP,tqQdSDJQQEDHLWXdRgcpupTcVzghVncqXyXh,0000000926,INAC,PS,AA,1989-01-12,5870 Yaupon North,,80049,Fayetteville,CT,,Magda,zQWpIsfDrTNTUFmEvBfjKOJJiqOKZUDOTrTTWJ
19950929-073253,CMP,DLmAYBGNBBBpAAPKeVx,0000001206,ACTV,SB,dsKs,1925-09-21,11173 Vance Jackson North,,74170,Santa Clara,TX,United States of America,Zortman,dPkAsGPYYZQlojButUFuOCxqUoOABSsHd JIPRWoGuwggggDnkdNAoAvnEXTSXUbsxxocaAWwVXJgSbqKsppZFKBDbARAQFiGFPTMOCgqVhRACdkbOKrelpjNAghWhL
19950929-083422,CMP,kISHUFaGxCXCQBxxTVyjknRpDPOVRBXxYJLAGqVGVSpzePFPKVoWVKYdplRU,0000001207,ACTV,AV,AAA,1991-06-28,17068 Imperial Drive,,M5G 1U9,Boston,NV,United States of America,Study,MlgFQQyyQUCgwtaWmHnHV TvHfvHRlGEbdmXoUirJogiFcEyBMGQwAPNnLONWKCtxUtCcRcWFUYVgdPblvTlhlSzDfMLLPEbfjUJfzwgrlSFUXkjjZxOoMGgjvBKr
19950929-144434,CMP,aCwOnkRrRuDAzjBucklUSXMwXJXaJlhINmAupIiPQDEZFRVCDDaNjxkvL,0000001208,ACTV,CX,A-,1882-06-09,20156 Southlake Drive,,22225,Arlington,Alberta,United States of America,Guadarrama,uMAOPhOjdAHRaDMDGVSbQoLGVZbeKbrG ZFtEkeiOXfTKvATIxCczRIPYODXPKXONGeJHPIgCxaVQURmJZqlA
19950929-192440,CMP,KLDVPATZzGicrhkZXnaMPAPWDQNgEhJjcOGkfBUwxVSWEhfRmuHwfu,0000001209,ACTV,RM,B-,1906-01-30,23282 Danvers Crescent,,T5A 1X6,Livonia,KY,United States of America,Hawn,hrnDBNahTcdseNLTleLdeaEB LGBacmHlNf xiRANTLYjAsVfeFnSZdMBivaKESRYgufJlSyZEFOM
19950930-000013,CMP,JbcvIocLhVwWPolAAMqsyFJKna,0000001210,ACTV,CR,BBB,1909-12-17,10784 Gold Park,,A5D 1B5,Sunnyvale,Manitoba,United States of America,Tsuzuki,BdetM PLUltYpDnvvz TLgIHZfIXCxluqfBrbzWHsbVfZRVJglFxMnoPwQDxZvEZGBvkpmSSINWtsMGFxQRVeYNoAMqKvbCLSSyvSKLaNBMT rJGjqmoxBvYK
19950930-023105,CMP,ZjzFSwRhWedIhHUOrRsMi,0000001211,ACTV,OI,CC,1870-12-30,16941 Lamboll Court,,V6F 1Q6,Garland,KY,,Brandt,VKdGfsAVEVojRMlAZGoyBQhcZAPMrICJwP gHQugVTGhyTEqXUHyTAOf SirzuiOYpDyPdYFJRtZecJQIKuUUHJGUnS IlTSGLWXxmLRnKdXR PkFvnwEZgxDPTABiHZVfNsDIXsWDMMHzFirf
19950930-053353,CMP,ThEQijEmHtVJECHLiOJebJoqJKDXVcjOkUMtboDkvncPUxUHmPAMEUT,0000001212,ACTV,SB,A,1932-03-06,14817 Bailey Boulevard,,38162,Atlanta,New Brunswick,United States of America,Lubell,obFPbuNFUyECDlQEKIWSQSlLKggxqEAzzyRlNTTaztPCSBthxoPSWOJSiCwARvJZpWoibEN GSEdPLkGWDsHJXNQXyeGCYNA
19950930-054038,CMP,DoUdQHzqEVpDXPZgRxOjjfgVecQTsDdmXWDYVJKqAHlcjQhM,0000001213,ACTV,MF,C,1904-07-02,4156 Broadway West,,T6A 1D4,Casper,SD,United States of America,Cousins,WdbGtLDF qBfDEPuYdphCtTSSmyCVGRjcHmTbt
19950930-175413,CMP,rUpuEVABXlDESQrgwtfuRP,0000001214,ACTV,RN,BB+,1954-12-05,1121 Greene Park,,16506,San Francisco,ND,United States of America,Jackson,GjVQjggJSpD
19950930-202714,CMP,sBAJZFPwRNahGAQoLdDETrPesDtQNTZUVzYVDGZtScBzgbWq,0000001215,ACTV,CC,BBB-,1974-06-11,21074 Sycamore North,,64124,Iqaluit,Alberta,United States of America,Mendez,EIlnKjYVkKvHgbqBTPCDKgJQPeiApFq
