20131230-093916,CMP,etRNyXoRkTOTdlEBcAvFjdpnfaeuyfrWasjuPkR,0000001940,ACTV,MG,A,1921-10-29,8014 Valderra East,,V6Q 1W4,Billings,New Brunswick,United States of America,Modha,zGvJvUexQbcZJUkxeWlMJIdwDxiGizUqKLkkOwfjBTIdyTeRcIRQQjMAzfNLoXkEdYSeVixRfrP OYMGlVAmJAOWCJHRiCiuOeBKQoIVqfuAHZqcDOLvikJOMJqKKxxCUpRFMpHVrT
20131230-094310,CMP,HQIOsTScGtTXHFnOvhEWinUYQXnjTDTjtPCavEpifIlkLraODEXaKQbOG,0000001945,ACTV,JS,AA-,1893-11-27,2270 Floresta Rue,,80952,West Valley,MO,United States of America,Haddon,lYCUeeb cFxrQlaSeAsjvobRUIWLYHYLBMOGKBlUPVodcBVpbobNVyDfCqRysObqhlTuPQkOIKORGGwUPGsikRWIOhrRousuOXUQQwQPeidvVjNRBRsCywIboBvelISKEeIaD
20131230-101941,CMP,YZOdBeCNnVOWOxNKOBJoDodBxQx,0000001938,ACTV,AC,c,1914-02-13,10411 Apple Tree Lane,,27420,Waterbury,IA,United States of America,Mantini,YGbRJqiHAQldVTyOZSFdQdBTuWNJbCFfbXUqzLgsEKxsBbuDSTsrZwKBgoKSIAnIKJHI cVsDHBrJDwTEEy
20131230-133812,CMP,nqLXhuemZmBSLAnUIwLVODtGqQlyfspSVDRWSWfQJaNZXIGXQJFLi,0000001943,ACTV,FL,B,1921-07-31,11618 Jack North,,33186,Hilo,Manitoba,,Chavez,OhlBvnmueNMOEYAPMPJICmeOoWTUlNgBdhFgbkJaXzSFHNuLSehGHHbnWBDTrQcyisPzhSKwAkioQslBJVBKmJHSHpwbCEBYFgNBdaRTLgEJUbQoRSSvgUwQLkZFJwZUZxNsMFRQNWkFJDLcep
20131230-150005,CMP,cXbOeUMDflpyawMreJYpHzahJQeLqPR,0000001936,ACTV,AT,A-,1957-05-24,1364 Summer Rue,,80230,Paterson,WI,,Lorquet,YPlvHHCINkFkqDXGtxMpKnJTLSfwgzkvjGxeWmUbptCNogwugTHpMFUOUGjIHNLRdbUIFLsYtvxSAuUFISbSWZQX
20131230-212858,CMP,BKGyHiNIypTtjzERPSxSGWulYLzftMKURRBPZgjUNtAwyHejXnMPTsFkKJW,0000001941,ACTV,RA,C,1991-05-21,15972 Valita Upper,,T6D 1B8,Akron,AL,Canada,Mccuaig,MDVEjiXFdOTJILlMHilvTblPApcCpMlMEGVtRWtsVBNkCAFQwaYFyPCAyHM BiTCiMZTUaHojYPYeZvutoOgRoMGTwBrVFtRYqRzHWtcjY DLmTlShHONR
20131231-054017,CMP,eZCQjyMmFdRWexdtIZLQhOOJyGrGYSQXYtwRPBLnMHEfMTMFz,0000000339,ACTV,CP,BBB-,1981-07-15,10756 Cherry Ridge Boulevard,,64135,Anaheim,Nova Scotia,United States of America,Proud,GLxqJdQPISswuMkbRcBlObZ
20131231-070848,CMP,VZwJmcdDFAoUCGj,0000001939,ACTV,AC,IDx,1874-01-21,18966 Belt Line Upper,,94242,Winston-Salem,CO,United States of America,Klawiter,UgbkmYRcOk
20131231-114925,CMP,KpHEPqLvSmdIKaEHMpXRKFmYTRWnNuBPnYKdfrDnLHfNFGcdmNlVXtixndpK,0000001944,ACTV,CT,AA-,1938-12-10,3210 Manning Way,,35210,Coral Springs,HI,United States of America,Hunley,vPfbQlBQKzBSRbmDJOEnQHwKSNeCnpizskjyKOKJDHLAumEosalbKwjQBviLRyEdQjx dpjNyOTkkCoeVmRcHnHHLLddUPyYKDHGmFV
20131231-163001,CMP,UjSmzZVnBIXfPPfkUQhPPMQnFkPCuOMDnGoIlPfXDqTHamM,0000001937,ACTV,AM,BBB,1939-01-24,2023 Lee North,,48506,Provo,MD,United States of America,Ikuta,BQfCZzdRbFHENKtSTmtUA tWjKGQuyROSPvTxAzpwnfuTDfYzHiEuFAofz ysHMUQJuBuwLPSBglRDcllUoHJPNngTABXfwFvrmJgMSPxKXsMMjuiTnFaQOADPxfWwWBIGUhBClCKsNJgFWEx
20131231-222116,CMP,GkdHXLcMabvDeXwJZMWJEXqXxAMrjcCoXIVExLxNnpIRMzxWADfLwOWDV,0000001942,ACTV,CS,AA+,1888-07-08,6463 Walters Boulevard,,38101,Tallahassee,MD,United States of America,Clauss,LhCFIxAVQDEUOCkbyDTkXSr QyLeUiLPIQye VFcWOLLOoxMqun DgEdaAj
20131231-235958,CMP,TxTPsLmGwimWWXASxFWhHELRSjbULIsdFngWTKprXoTR,0000000173,INAC,SB,AA-,1968-09-28,1238 Westwick West,,30916,Windsor,PA,Canada,Suben,ZTjdXATFDDcSCBzbElKtSUfuXrDbyNZNTgLEAWFVqCXtCpNipQhTSoRiJHBFPrnEkCvHHQPeLSOnzgKmSGsasPaPLOLmKEPL nHPLKUrnMHWNKEMuUcvFJFRJkWorviEwXZYLuZXGBKdJSv
