20040929-014312,CMP,lfEcJDExAzUfuRAcTTMwBmLJUinLDrRtXsgMNIEgAHGHjtVQOcDpzTiD,0000001571,ACTV,ME,AA+,1942-08-02,2063 Kerry Lower,,92178,Missoula,IL,Canada,Mckerchie,QTqNCbKuOtBZPRbFoKHemSWgKCQvcPMNXCOFJdTNKqiYfpAVvUnnRLHUSxEUIZLrUybJFFhMgQiDrjWXPPoLVeTwdgVwMnHQjkCHxymwNIiWDSHjsP
20040929-095102,CMP,OFplQWXVwTMylynFPaE,0000001570,ACTV,FR,CC,1960-04-01,23956 Sheriden Way,Apt. 692,H6C 1Z2,Modesto,MO,Canada,Laud,DBSlXJJwEAxndVCKBONimzKuyjyFeiOvc
20040929-134636,CMP,AVrXPVnRwohLxeYjEgcDOXNwROdJzpEikpwlCGYkxCsB,0000001569,ACTV,AP,D,,5524 Vermack Street,,07503,Las Cruces,Quebec,United States of America,Pannhoff,POAkBFpDEPwyzDUUNVGPUylGBnhKeMdfjDAKhCgmVwZGkLVXNFaokynx FzlcGQBhPozza oIPrwmtTwpVLyihDKyDQKRGCqCGMPstHEyVJPqWlXHKyNZPEEploYhAcRYSPVDJjGS
20040929-160056,CMP,aUXIVopKmqSIuyeUDpFjGvDcJxZpBLGWEiZYlIyyWHEwQsGeP,0000001568,ACTV,MH,CCC+,,17595 Tahoe East,,T6B 1G5,Edmonton,MD,Canada,Halferty,OwmdoPAAFnMQQFSnxOQdwBdYHwkRVihLPMTxKMYLnoeW
20040929-171719,CMP,EIVijofaFkExZGQj,0000001567,ACTV,IM,CCC-,1918-02-09,3685 Flint River South,,92413,Evansville,IN,United States of America,Mcgrady,RWDREcTbDHTTpOBUnXVTtEfaNqdAujRFUUhKidBBaU
20040929-194552,CMP,kWLJPQNXeQHDgEBdOiWaTojXLTrjklRphGu,0000001566,ACTV,CP,B-,1965-12-17,11121 Piney Point Upper,,M9D 1U1,West Covina,NH,United States of America,Dreyfus,USmIWWmbFYLHHURXrvWIoBFnBhgiJFOtBREoMFVwdLHmbAuxLtJvciEEPAoBPUWIrJzOMngHKZWSqsJddcBKIOvyVLLSIT qjzKVgtqyKGpRGCUMkQfrtSQyGChgCktbnaKsHQwOOe
20040929-235001,CMP,XWnDXlzLvRboaLBHSqLkJUROZcqzAYFREPmpBkXovQOqQLKFpQXb,0000001013,INAC,PR,CCC-,1994-03-31,19922 Sweetgum Upper,,36150,Gary,Prince Edward Island,United States of America,Top,OnOGowocyCFIFMJBVwnYzwVxkIcSEmwSlPYSCVpmkWOSeGQTCzZiUxGrf hYPILZwFkEcDBFtFqBlMBZMTPAtiCTSsxBmPzUHIBQQQHtZI VUctJrpGkPBlMtHCiDJGOCDl
20040930-012303,CMP,HPLfasFBKNOjhOAyjSHPPZNwSQPXOWADNFYtpsHmsRZSXVljVjqLJg,0000001366,ACTV,AV,A,1980-02-11,4065 Pampas South,,60606,Garland,RI,Canada,Driver,TFtKjBQBAnaErlTyFtIUEwBAARYMDgxHPbKlzecONaLGMEv Faqsrv uTiKAbiQyALNqjpyILDOFwQtwMUoh tkgJJixjVyxRxdhKm AvWHujuk
20040930-044754,CMP,MelfMelbGCiWytSUvsSbIMKIxmhTzVNKJr,0000001575,ACTV,PG,BBB+,1852-02-17,19085 Amsterdam Avenue,Apt. 668,V6O 1U5,Nashua,NV,United States of America,Boas,pIhLPBQXtYUaoXfFHOQPIZQKBJQRArcqqrXZSeDQdSwieGKBQGPFmxPBfNXOQlYbuULPJTGGsnxOnJPUANgfSSuuxIiVRpKKCMHuVoVAPf tKighaKQeLGAn
20040930-050743,CMP,SJMSLNEJhTPiSyDv,0000001574,ACTV,CA,BBB+,1850-03-27,19305 Crystal Hills Lower,,20021,Edmonton,Alberta,United States of America,Clower,INckUazWGDCERKgXDCzpkujmgsEKogUkjVKfJOXRsqXPEMvaqTrZgBPLKzKXHXIZWFspPzIRwhmHMjfhGodPETRIBNrBF
20040930-072051,CMP,oFjYkLRrEdLKgrXLdNHhPbpuIsuUQEr,0000001573,ACTV,HM,A,2000-10-19,18289 Artesian Way,,77139,Glendale,DE,United States of America,Lochan,UatKqtZLEuOEaMIjKhIRgPVWoHOlRjyIiAAESBFNTUZIAWitjFlXLXchuvPJWGesgJwTxiU
20040930-122113,CMP,EWUJrzWWazTNAMNUAEbJYPPSRyl,0000001572,ACTV,MT,BBB,1866-04-03,24558 Pampas North,,94111,Saint John,NC,United States of America,Eckland,ADXsMUheJONdiScPfdTEiqdRFmonvFEIPsFdUsLCcKnlyjkPYSwKgMiTztFxNO OCNLRydLTslDKEJQpzFGNdJChQvVkTisBTIjsIM
