19980628-120319,CMP,rtCwDhRWQQXhprqXCwggGxfkfAADGKCqzmVDVDiksjENr,0000001325,ACTV,CV,AA-,1952-02-17,17286 Harvard Park,,33199,Huntsville,MN,United States of America,Sadan,spWHKkYxoLVpoIBUOoTXpLLTnoajxWYyV yCUETN
19980628-160053,CMP,xnEndqzZqRIaEqjUydAjWCJETKcIPXzTUnUVzsDErlDphT,0000001320,ACTV,AM,AA,1967-11-18,1110 Williams Rue,,14203,Aurora,OK,United States of America,Hunley,VxpdffWYvUYcDeWBMRYYMENlxsOfjCwSCqlhHnPJGuSMI
19980628-171813,CMP,BCdEVrzHvzrqNQoIq,0000000685,INAC,AP,iD,1861-12-25,10541 Covecreek Rue,,V6H 1S2,Milwaukee,CA,United States of America,Kinnison,bBXPoipaHMDdkCfGPMqtaLegYABscRxASBIPxsBWBQfgxCJpKkyRycqueGNGq LtLYIvyqGMExwAzkAQTl WyCgwpINlmxkZSGQgrKxuNgsH
19980628-201001,CMP,rKPJGFOaFgKfVvEcZoQPKv,0000001322,ACTV,CA,BBB-,1868-11-22,20682 Scotch Court,,91167,Houston,ID,United States of America,Socha,mKmOoUYwLPTwrtTVYUsQVqEEglKDffHGuZyHRLRqPKCROtpnBnmorKIeVInNRxFLLzkh ZDBWCGnFIylVnI
19980629-000125,CMP,hfWcZpDDAgjyqljqLmSpepOIpvKwXm,0000001317,ACTV,MM,A-,1990-10-16,13885 Commerce Boulevard,,H2A 1Y7,Alexandria,WY,United States of America,Evans,BEOOcYVKKETJRBTFjrvgAMn wEreQBVhFRxRhNlIlLVyLRlErqHitLmSAzCfKUaUUymfPtsFRTzfWxsKwsSgOwiVYB jfzmDLvlEQTfOILOQkRfLUhcCFVFB
19980629-061947,CMP,OuWAFLbbtdcfKFVbwWttSASBDxRLaOzGyezWPaIK,0000001324,ACTV,BS,A,1949-09-16,9689 Dawnview Upper,,92043,Grand Rapids,NC,United States of America,Fasheh,SIYRISbmWeEkJsm
19980629-165904,CMP,YWURDFKdsSfRUcKfZEpNuwWdLGJ,0000001319,ACTV,AE,A+,1944-07-30,22387 Camden Lower,,59802,Richmond,WI,,Gabert,mt SgQalSBwHwniemFnFQTTZcEhDLRTfamzdfdvGTSDrTNuSRzxRxykxYQGjFfSEfs NsPKpqEGwRqdNuRQAFHRQz
19980630-022629,CMP,hCiBaEuAKcDBqLujAjX,0000001090,ACTV,JS,BB+,1985-10-14,2916 Throckmorton South,,99677,Boise,ID,Canada,Trosper,ekoVcQMIREJXzCMVVjjpTmhMZGImhgzZPHyPa UmwtRzDYUAPEouMDvlXhOlzHZCRkZPPUikOISVeFNJUryOrtWPwLEBemJqVWUViPNs
19980630-110629,CMP,MNTCneoRekNMGDtqV,0000001321,ACTV,MH,AA-,1882-07-18,17021 Edwards Crescent,,92628,Santa Clara,CO,United States of America,Cray,aAafHORfxXVTftpNCNcZDUEUNOJoAFoRLPNBFz
19980630-145416,CMP,YEMRHDmGBThDviEHTnLlCYTIAuDgTfrvVwFKNvOizkbah,0000001316,ACTV,OO,CCC-,1907-09-23,2747 Sinclair Lane,,C2A 4W1,Springfield,OK,United States of America,Talmage,FwLClAxBkqPRuunJBFHYqGLkAUKXYRVDzthOsSNcmJDMcYoGCQiTUND hlTA
19980630-180533,CMP,KXWcRYXPHxCdnrkIfXKPYVJviXcRTPSEGSDcRtZgpXWARTlWabLdjCVEAts,0000001323,ACTV,AD,CC,1903-12-18,2297 Amsterdam Court,,M5G 1V8,Phoenix,MO,United States of America,Fiorentini,hbTFWNGEoLAtBrMfWTzNWdNpjiaSMAfmYkgpUUtnJSgdJAUBBDlabzJADDDusCGLZevuOEnDaVTYURGySGlOaGxpYaOZdHcDubvqakTqjRsmdBEAAs
19980630-203608,CMP,tRYtplAWvmaABkhnsCEhMWFBiFvEXrVZJXYEEWNThBnIJIhGiNofBpGQI,0000001318,ACTV,AV,BB+,1858-01-05,15927 Flagler Way,,78733,Baltimore,RI,Canada,Canterberry,V fORrxYRHNejWwPJKhgeIEdSASXfVctEiPHLWHtCGSDjVAdHh
