20110629-165357,CMP,wZUZJXIeXLXEcXpeKHKxDRLNJfMnfOkFY,0000001472,INAC,NG,BBB+,2005-08-26,23781 King South,,32837,Montgomery,MI,United States of America,Naqvi,WeNRLQkHMiFWJk PgcncrPBQ AnCBSQkNGyAxdWodQFEABFTfFoRvZZov
20110629-193611,CMP,rvAVWdPVTunQSZzOYjDYsGwWMYXjBJVnLeRwbiMTRnNBlj,0000000416,ACTV,SM,LP,1861-01-11,4321 Penmar South,,H5K 1O8,Raleigh,NY,United States of America,Gumbs,ZJVEZRnQSpOyfmRdSHlIRNCfVtvahLKVDmYJBQVyhUPDgpbpakhlsZHGBUjGBmd
20110629-232843,CMP,MhkFQLTKKAyCGOtECJAYqaBR,0000001845,ACTV,TO,BBB,1948-05-24,16119 Penmar North,,V6W 1T1,Savannah,TN,Canada,Hays,yldLZOJqZIGSmq TZrcpcNDMgfVPHV USLDCp WUJeCuvvMxHUdAjbaIbPYYRLTFCoZfNXjIhlUzMSILlt
20110630-014737,CMP,weoClRRIZxvFVQNTTo,0000001844,ACTV,BS,BB-,1919-05-06,21639 San Felipe Rue,,M5B 1W9,Lancaster,OK,United States of America,Cestone,IeODLezAqAfBPydBFKLCgTXMefGXqngddRFORQPdzgImBqLsC
20110630-024438,CMP,mJXSPQkuBDWEjpUNIsgwOzzD,0000001843,ACTV,HI,ExNk,2005-07-13,22577 International Crescent,,T6B 1H6,Miami,ME,United States of America,Kozikowski,DsGbLkxQHHcCHOVENWJSzqZgVutSFDvSDTquBFEVYIEHCTJIQErVtJrihOeDLBQnWTsMBwcmEhVXvOvVcESAMeAfdNVMYmCEFWHTCgvzYkJIrKoLVYMJGJq
20110630-051247,CMP,GRQlDfHwmJQRigfROyEINGhKVraWEZOKsuDxFwCBp,0000001842,ACTV,FW,CCC-,1930-09-25,14058 Rocky Knoll Lower,,65807,North Las Vegas,TN,United States of America,Leisch,sCLpiLPeoIHTbLnrfXqCFs qBWJMVYUfNgRFnTqHOUTRGnHMOhlpkNoZJRpKHOtAYQPBVYiZGKeIMZisRkRLQSuABNYcWPohhMtnGExIYYjTfsjLGvJzKBVMSNSELKTEvNCoBqJAPbCIqRlXLdB
20110630-054335,CMP,nDBIQJvaRRzRUKYmIlqBpuywpInvTJ,0000001841,ACTV,FL,B+,1963-09-26,8940 Beningus Park,,93715,Simi Valley,LA,United States of America,Huxman,PtmvotiQ acEXBVfhMPnWEhBG JnVJGA cJkuPuEQKaDxDLNRurZAFKvXNuNhuRIOjDbdIhIxtKVRUaNdXmtWddsOCtCLttWoAzALlYRfkMJMD
20110630-070957,CMP,eNQufsjAXVNTEiXOfCKDeLYyhtCIhGwQqCklz,0000001840,ACTV,IL,C,1964-06-08,24050 Essington East,,60644,Biloxi,MI,United States of America,Smetana,TNtVSSlozWbUXrRpRTr PMZPEMfDlzTRqaHnVpOQsQTGPqujSOHkTgXvtVPaPGWFDIDOvShDybaAcIGTWTbVVjyyMKooRAR BQBsUBISvbvI
20110630-143826,CMP,WyAQzZAOGmJkIehinMEaxyKuFnrsNvyItXEDTq,0000001839,ACTV,TR,CCC+,1891-02-26,13342 Cecil Way,,22312,Warwick,MD,Canada,Climer,JtDcYlMtIvHRSrzzsKOxQHwNkV
20110630-205106,CMP,tZbWdULhVoVbJYkOQCYsxnBhGTJFVIfWFVMKrzE,0000001838,ACTV,RB,AA-,1888-07-03,3503 Thorndale Court,,63161,Lincoln,IL,United States of America,Canterberry,BXeRRhgZVvxgXvsSUSfQcESLuurTisKVjUlrz JQSVUmsI pFIRyWIIRPwIXQtUfqjKUSATMWSJEmnSqaSFgIQODErjKirSdLHBBM
20110630-222248,CMP,ZOCHevMncvXLnkQICZMtwpTCzaYUYAmG,0000001837,ACTV,FO,YLVG,1886-01-29,6097 Scotch Boulevard,,45401,Laredo,OH,United States of America,Olsen,EDdNaGPzJYLeJLBL cguOMHZRAcHJYHdFxxrrPEGOHAjzuHdGVDWLm hBW
20110630-235958,CMP,XdJfCeOnbFoMEIuThGkg,0000001836,ACTV,PH,AA-,1900-08-22,15401 Winter Park Lane,,43667,Spokane,LA,United States of America,Kozikowski,V EFfHIxJccOSVVWS
