20161230-142640,CMP,PBlHoELYOEToRMYJZNWTIv,0000002064,ACTV,HI,BB,1934-11-13,6625 Charleville Upper,,77046,Riverside,TX,United States of America,Rodriguez,kMqaLzMhrdPJMwSFdSJpqDhRLHSZJACRvQBCJXotCAsPEMcGMxrGwQARfuepZrGPTPTCEcmXORnfBrOlkDzynGYIbiusuUQSSHLVOVZRSricAgqxpXlUFwdhKoLTFbDDbVFHY
20161230-174626,CMP,KmyAoqyAmczpsJGnATiknTIyHKjEvwAJRmPjIBWNgDEiPrXqMMeCHxkWvV,0000002059,ACTV,WT,y,1962-09-18,3967 Bedford Crescent,,53702,Lancaster,UT,United States of America,Quinalty,mMrGdrQPKdFVHdOKrDONveGdIaqKxMceRMoebKhFYUmBsqJyBuftJNtuFqxMgSrjyRAzGkpuGwbEH
20161230-180443,CMP,HRMMASGArMTFuJXavnJTQYbDHCdtSthKrUgSpESNWJMVAEJABMdH,0000001487,ACTV,RS,CCC+,1964-05-22,18970 Ledgestone Boulevard,,49506,San Francisco,GA,United States of America,Blecha,hpzzTlDICJDAhUeqIII GiiuHdGV UmXIDJNCNL
20161230-231743,CMP,kzQvoRKDLLDzSZyXmLGFIDtIBOEAFtPGobDpdKoN,0000002061,ACTV,MG,A+,1857-05-26,23007 Wakeforest Way,,82005,Salt Lake City,MO,United States of America,Gagney,EbCyIxRbFUrgPFEQKEMBIvKywTVNujtXIFIHRPbhCPOuPvaUCEmYNGZiOuYnBUjDGkTxwAZBAEXSFI ejdsATxsFvwUbrWXttxTMPQEZMBeDxlzVtHHMI
20161231-012731,CMP,tYIKzaVSMRxEgUurxE,0000002056,ACTV,TI,BBB,1852-01-26,275 3rd Drive,,94467,Arlington,Alberta,,Matsunaga,jACgbrMuZrIDyIAHdEKfO
20161231-025721,CMP,SHGkqWRLBBKwOUdHiFEJEFoEFLVNuOKispgCsUWxP,0000002063,ACTV,AM,A,2006-01-22,17852 Durand Park,,T5C 1J8,Fullerton,WI,United States of America,Scheppe,eJDBRxGCt jgIOqZwIptCVOwoITiubRpApcMUIMZmJTJimOQmWy ujTwVSnASdDBms ORqaBFITJntLiPNkZLFVUzVpwzXdTFLVPIyeMSTqPPeCBOzRQQVHRHmA
20161231-055846,CMP,sNUFcNFmZUIYEanMZBqAKsOJBSCNNwEuSjVSWCDwTLGdcckSuF,0000002058,ACTV,NG,AA,1879-09-25,10785 Gemini North,,33625,Birmingham,NV,United States of America,Gunnett,P bNCQlXAmyOVUEeU BP
20161231-133102,CMP,wWfMmFbhIxseANabJoyKAPhZquWNNFFYXJpzW,0000002065,ACTV,FL,AA,1864-04-02,20039 Crestline Court,,T6D 1J9,St. Catharines,SD,Canada,Quimet,HUNqKOsVeatDANLdFTWGHvDz
20161231-155204,CMP,hEOngqfBJPMyZwSxCDYkVtU,0000002060,ACTV,TN,CCC-,1900-12-21,22179 Bledsoe North,,X1G 1T2,Tulsa,GA,United States of America,Marrufo,fH VDFLPMHXEgcp
20161231-180139,CMP,oATpnIrjIHIjkkOiCupRygAtbjSnchWSQ,0000000683,INAC,AT,BB-,1869-02-13,13448 Cole West,,94537,Pueblo,AL,United States of America,Coffee,ExajLbZVrMJbEgTpsMBRqnfmMux
20161231-193447,CMP,BkrRRrVqlNvcThUPCklUfPAAuX,0000002062,ACTV,SP,D,1869-02-11,16708 Ankara Upper,,80079,Fresno,OK,Canada,Debusk,QYsM ytwMYHqstKQxWLyEMduDqdreKcWVGZPnuLVJBgboobIoWGYqPLTPeAAlLBDCkiKwAoRQgDcFKTtisQECakTLLHC sGUPqBBfrFGdFKZSGnySCJxjGuwQsJkhgLUTM
20161231-214913,CMP,MtVOJUiKSwVaoOMnxSNcVVGIHHNJWZQMWSFOryQMWPQzaoSTSOKYOepL,0000002057,ACTV,TI,A,1897-09-12,21545 Elm Rue,,Y1A 1F7,Lewiston,AL,United States of America,Rehberg,nUVfbJLHluwxVcEhEmbygsWScUIvJjHHQfYMXLZNovzBMjTZyfEemSVcveKRLTUrWDlNMAqpIYUEPwoQPKnejmPf
