20080629-053358,SEC,COMMON,INAC,IDINEUYuPaqpfEmKaCfaceTUDlfj UmIHAPTuzDCCyUEXiINeIpxspGSPWEvHhNWEIcI,NASDAQ,676212452,1999-03-12,1862-11-17,1.92,GSKvWkPkitGVUEBLrBKBPnJnCrPQLYgBvvSZBxIVcNA
20080629-084124,SEC,COMMON,ACTV,oJZrkhnpZucgFgwKMhkVjAe,PCX,233535373,1968-03-10,1931-04-04,1.69,eNVEuhGtjVFOeaxSShmAgVEwrtbpRJelgzytPiOodxcVKqffUJ
20080629-101436,SEC,COMMON,ACTV,UdaGrAsaPOHsTgIDiPULvTKLIJxPEZF LNGjJaHbbWKBSwUx,PCX,144194306,1880-04-30,1934-03-21,2.68,CbPGadFFaOcGxfuCTGDEpRN
20080629-133212,SEC,COMMON,ACTV,sjYKMQMiqzQOOZrUuqfidyhwffdfFwYhdRHpxEQuDLPVHCIbbmnBzuKBbXk,NYSE,769715191,1920-05-15,1915-12-07,2.15,0000001570
20080629-165711,SEC,COMMON,ACTV,ospMzQbdSyShIYPedCAhzogbcOLxOFJzGHHPrnAkThF,NYSE,739493051,1894-05-21,1983-09-04,1.12,0000001076
20080629-180310,SEC,COMMON,ACTV,lJAPHzcJH dXFDuOqjvyIOXpgxXILkPgx obixyKX,AMEX,272840211,1991-05-28,1978-06-02,1.69,0000000924
20080629-192838,SEC,PREF_A,ACTV,RPoXbNMOozkjDsMSSSTwbcZpGNJcLcP Cvqpm kkkbAIeofZNetODQIDtCQJoAEldh oWb,PCX,688461089,1874-11-14,1859-03-06,1.66,0000000358
20080630-031251,SEC,PREF_A,ACTV,SmHwxkwXvjR,PCX,136481585,1867-03-31,1876-11-09,0.89,pYFBZnXNInPnlGsIKS
20080630-054256,SEC,PREF_A,ACTV,OrlITrNGmsgmRFXMJHhOHRDWHsUiQKB GudchyhYyUBtIy,PCX,755012835,1948-04-25,1895-06-07,0.84,0000000211
20080630-075456,SEC,COMMON,ACTV,YULSAEXqCSVYFzVsyeliyg ZeFPi,NASDAQ,724765895,1870-10-15,1911-09-29,2.30,0000001305
20080630-091112,SEC,COMMON,ACTV,aFUMqPUclsglaoHsZNqpMSxIPppomwsTLodEwKdJRFblBGsUAzWRtAPlOQsVfZ,NYSE,1075854,1915-12-20,1860-11-06,2.35,0000000975
20080630-134651,SEC,COMMON,ACTV,pGQBAyZpZkUUOSwLJVQywcHfuqsGyOATDNBeEGQhfUPCHJMIivHuJ pMc qi VoziEG,NASDAQ,949695130,1937-09-01,1971-07-15,0.93,0000001281
20080630-171409,SEC,COMMON,ACTV,LGpNEHlgUHSBpeCmOJ,NASDAQ,300295258,1930-09-27,1933-06-03,0.10,0000000878
20080630-172817,SEC,COMMON,ACTV,vAJWSFTZDXjxRHjtAVCypryZzPAKmOXfLnOXFSSViYbiJuwalCBEyvTMSR,AMEX,839864545,1934-12-31,1976-07-25,1.41,0000001379
20080630-173218,SEC,COMMON,ACTV,znEEaoUMqBBsrLe,AMEX,604699993,1981-11-12,1930-09-24,2.36,0000001172
20080630-180607,SEC,COMMON,ACTV,KtcJlvMxNovyyiuKECYcVbVubUmHYGzLWVAFSIQSNLdyMuqTocAhpGUpUx,PCX,127149530,1976-11-09,1875-11-25,2.93,UeizQETXIKRQQajgPixNtKPPJYjnaOANfKTiKleRGQ
20080630-193245,SEC,PREF_B,ACTV,LBAKvXsSGnTiYaQBGNjdzkRGdIORpRBO,NYSE,903009689,2003-02-27,1938-05-16,2.00,yzVtIWYoRQKKPNbDwXqdBMdFXWIZfiTteG
20080630-203127,SEC,COMMON,ACTV,PfNmbAHSBeHGYPa,NYSE,530999861,1851-11-07,1973-04-20,0.76,EOMpasJigJVvYQGKVcDPddEniaOUaTojpCAmYQrUeZJEGo
20080630-235958,SEC,COMMON,ACTV,nrHbTGGYDGDSfgkPOD,NYSE,121887248,1920-10-01,1955-11-26,0.91,qNcBBXTiXeNxjRSSdgzCzXLT
