20050929-003957,CMP,HiHNlCFswPBjZBmThvDuSgTPaPIwaXiCPEsABUwNEWfSrHe,0000001610,ACTV,IV,BBB-,1936-11-29,18643 Yorktown Upper,,78295,Paterson,CA,United States of America,Consolver,VKLkTexxuBDrIEJENEKLmbwRsqKobYcFJbAPWwsiHALnsGLCYduBawRPlK oESsGNnIyrBZFKISUlCvC FcYDyT NLooXSKmE LTLbQgUGygDgSwDSTaFHPnJBRayLERXpMLRbmvD
20050929-071511,CMP,ekKITZzTLsqQQVwLNAWcYhFHuGZF,0000001615,ACTV,RM,BB,1850-06-26,22776 Canoas Lower,,32251,Escondido,British Columbia,United States of America,Wight,jxJzaZJOLHSuTFESRSfDuWSz
20050929-074924,CMP,WmpsKNhGXuchReKQiqBCEinGHZxxNWYGMUJaXUPEtKTNVKVfIq,0000001608,ACTV,OE,B-,1968-05-27,3011 Hutton Crescent,,80181,Santa Clara,WA,Canada,Perrez,YzBvOPjJysTuiXqwRgEeNtMfTeTzOGHJFbeUFpo
20050929-094810,CMP,AWiESiOeCrElSYJNDXIHXgpkYEyVVbkMNb,0000001613,ACTV,AE,BB+,1947-10-15,23665 Throckmorton Park,Apt. 48,V6G 1Q4,Quebec,TN,United States of America,Killoy,OiQFpZXfoPJmxUEnWzjnygYUQrQAWEQYJGVdbCBy
20050929-150707,CMP,ENPIyRSWDIDUmKKtPYwUGhpWCGKWZm,0000001606,ACTV,GR,B,1983-06-22,3192 Yorktown East,,45422,Garden Grove,ND,United States of America,Cheung,lAcCzFKFgmrtKnLGVLftTQoSCXNxRVYmzHULIUKEGnDiiSmkCkPgVKCIAGDulmqRdtZBVUxQOLdpj
20050929-193322,CMP,YCtFiFjMKbPOAtFzVHVFZH,0000001611,ACTV,DD,CC,1872-02-09,7638 Bethel Road,,92165,Orange,AR,United States of America,Blakeney,jjKV PiCZUhdDLlDRsaDLGZshDxOaJmeoddzSUsfNGbfUXTeiSzhGaCfDIbaGnaYcCVnVGeRYLGoJfIUQGKNJYpBPLTVNYhzhIasbKCkeQEOuDFPaSWATyWFznUBjAzvGqsn
20050930-013616,CMP,reiXxzjRuPXPXrZpVKbnvJ,0000000295,ACTV,RP,h,,4180 Maple Drive,Suite 397,T5C 1Y8,Colorado Springs,MD,,Olesen,PMjVTOAjYCMsNSLlEHOdGUHcjOOq cMlVPuZLtwCDSXMjoCXGFkHrONBQvdxVNfPPHDLwRcSZKiOvZFZHrjtmFDZGApRhclRpFsxnj
20050930-042202,CMP,IMVJCceLcVCejMeXuHpldV,0000001609,ACTV,MT,Fu,1994-12-31,7076 Chapin Drive,,V6P 1Q6,New Haven,RI,United States of America,Sturtevant,sHogRvJYBhbyQBSBovVIQTLCZ
20050930-071021,CMP,gUACaLeOtmcFxSfcqBQLUYX,0000001614,ACTV,IS,AA+,1946-11-10,13725 Central Lane,Apt. 347,19142,Houston,CO,United States of America,Suther,LkDJgtWNbjTkjjszemtWcJvyh aUbORszQNharCBkrXQJcyDRSFAnCivyzNpKapGCGaLyzlkIQGRnzGVuGTxYGFRQJMFYJwpSDIIdkHZ
20050930-085232,CMP,SAdSFjDFdtjNLXAHTDHLunQnqlOqkaALhVyfpWMHrtGH,0000001607,ACTV,SC,CC,1962-10-25,21889 Terrace Court,,V5B 1P5,Glendale,Saskatchewan,United States of America,Vanderbeck,LWhXgfunLy gTgDGDtNSRCitOqrGHTfUflTbHQdkvyoLvDzyTgLFgdNzYAeRLAlIJEpyVjSGORBkfoDnZNDKMqhrLdQhKTzPnPRQKMmx iQbjI
20050930-164234,CMP,ayHNZIgAiDAOeYeFFkFXUFFBfQDSK,0000001612,ACTV,CR,CCC+,1902-05-23,12951 Graves Rue,,89130,Honolulu,British Columbia,,Coverton,LSgEQXLFtMHiCnSTNRZSOWhERDVCUDLkQyVObHEWRroZTLvGIUNMFbbNelrHHpPOMwHFPmuzobarVxcTzZcOsh GpTxNKyMHJeTfeY
20050930-235958,CMP,dCQjeWLWlZSnHOBsghqMwt,0000000945,INAC,NM,AA,1922-12-10,7944 Nealy North,,73136,Minneapolis,RI,United States of America,Matsunaga,wTChK tPIyzzxGxCCrwIUuS hOfhGjnUHZo
