20090330-052215,CMP,nauJICSdauwMdjRIFhPYRKEwKeHtNuOXJaA,0000001751,ACTV,BN,BB-,1875-02-18,24896 Wright East,,V6K 1U9,Macon,WA,Canada,Klimesh,ne bOrkWkHDazTUzGFCwKSyieBVJJTFH zfaSTDKeCpiIPE oAdvRdpaNkEpCEJFISmmjo
20090330-074043,CMP,AgLuUdRDpNypJtJGq,0000001752,ACTV,CV,qA,1855-10-01,2031 Ross Road,,V6I 1V4,Omaha,WY,Canada,Gordner,vBhRxSQZRJhaRicnevAWqsOsKIHfcsCDTWgzjnxwBpNmlGIfzQvsuIOuLGgIEQPnqv JbqCMOcrulBiejcxsr
20090330-081941,CMP,SjHJIAdHJDwHpUnX,0000001753,ACTV,BS,C,1972-11-16,5140 Emerson Lane,,V6F 1R5,Quebec,PA,United States of America,Detoma,YVONbeyUiIcbVqyP NJhBEgXwAnaDuOmSxNWdNniJFAGVBkLJOoRDhKDSqxNCxRBoaVqOVcdNjxcRroQiUJNWSDNVDhPvoBxRnQltALPgwdEJcGPvjRiioaSGHuqPGD
20090330-095849,CMP,pYnOhAtMnjjgoYndRVooAEQlSFCXsuvLPJXiQHxODcenNvxPDXLoJxHww,0000001754,ACTV,IM,A+,1983-04-11,23750 Bellaire Lower,,06131,Hartford,LA,Canada,Struckman,nuawaLKXRiHwHkPRPwftsBsIcRufKiMQDmaFOKMJmGuFlXSGxVjMPqqYItxvcZClsKHCTkgMWAVUtywtilOnIuFF ysIdRtUZamXiIQrOgMuNX
20090330-115721,CMP,EKFRMGjNUBlRJyVXhEwUTequyJYgarxjMKjVCAXSe,0000001755,ACTV,AA,B+,,6244 Havenridge Boulevard,,V6R 1W8,Laredo,OR,United States of America,Falsetti,PIuFeBDqcQGmQtVG NcCxXDUq
20090330-171041,CMP,xbVeKWmFwIRwSgzjbG,0000000394,ACTV,RS,A,1883-09-21,16606 Skillman West,,15222,Lafayette,Nova Scotia,United States of America,Rabner,qZyyrKmFxPyquBCoOI cttgCNFwMgDOvBAttQotTJKbvVASCkXCULwJGg PkltCAUbeXSM JvzVDJPloIzPxiWEAZNTOmUVYt
20090330-195729,CMP,sRWWIhWVTcdKuZKNfeibPUSU,0000000201,INAC,WU,wuN,2004-09-27,3664 Worley Avenue,,V6E 1V4,Saskatoon,PA,United States of America,Lezo,hKTjMHKuLuURWedJqBJrIgYN
20090330-211620,CMP,WElBPWaRTbyCWXrnsZSfFkTudesNjtGpySHPgGdgHFsfPJidpVENr,0000001746,ACTV,CP,AA,1886-10-18,21245 Weller Way,,M4L 1O6,Eugene,AK,United States of America,Angerman,eDGXUJXpyNmGaFUrOhhReENTgwLPZiaRn rVKFVJhLWWXVCMANURcPrJ jpZFKsBi zrguYCjvwB SaapXVNHFPajIdVAwOUGNsuUJMJUVRpFVpv L
20090331-011159,CMP,HXuVitmNgJttXAWKBK,0000001747,ACTV,RL,bFp,,15329 Valderra Drive,,T6B 1D1,Mesa,KY,United States of America,Gerken,ya sjcheQcwSRVCAElgzxGYSWYG
20090331-095352,CMP,PBFRiFJuAeScHlRSJFIBiqWgOHXOVYOETXPibYBoQwfaKnKIFOHGiEPO,0000001748,ACTV,AC,A+,1889-05-23,20913 Vickers Boulevard,,21244,Philadelphia,DE,Canada,Boisseau,JTghaykAXODIvOQBGdMCKXL gPQmRqS
20090331-115439,CMP,DUWNcrKgKtGSFfmIHKJSJgtdfOkVzPWEZXS,0000001749,ACTV,SB,BBB-,1919-02-02,8120 Reagan Upper,,E7N 1N7,Berkeley,MA,United States of America,Busenbark,VatVxPhGzSGXOfeXHJCQpLvAlLZqQHI
20090331-180428,CMP,nuyaltjGcMNoRmAVXtBqwmHEhVOIVYQTpdnGvjGayBIpUDvcHpDOFRQ,0000001750,ACTV,SM,CCC+,1889-06-21,8685 Dillbeck Avenue,,19138,Salinas,Alberta,United States of America,Grosz,CBhilyBlTu VBZ
