19940628-194910,CMP,VMXehTqeWQUXEDevVLJZDTLnqSsABHkLQMCIMwMzfugPXVRRhCeLNi,0000001158,ACTV,CL,BB-,1931-12-14,24950 Topple Park,,H6A 1X8,Salinas,AR,United States of America,Piasecki,CDECDuHxfSZXA vbXEfMUgdsONClnUccADXlHKfDlqZLGpwUugnGDgOIKXhURPYjeDujNnOhjzXnTBOcgMruTJ
19940629-042118,CMP,xGtVHnVvFPEeDkJoTXTHgVoGEtPYMn,0000001157,ACTV,AC,BBB-,1955-10-22,18258 Clayton West,,T6C 1H7,Newark,WY,Canada,Halford,LRcQUCSzUmRDAwNPVuRLHhNTLbWjIsZVyKKYq QIrRwbvPoMcThlFnvDHrPxBEJWjcnqESczFNwDBFPPXeNcBheBhmTPCfhDqBBhSXyVORAUAG LmHKjAbTU
19940629-091532,CMP,BfYtadIKbpGQbLJUkxSxrrtqUlqvqcLTwBL,0000001156,ACTV,TO,BB,1878-03-25,15064 Throckmorton Street,,V6M 1Q2,Fresno,PA,United States of America,Naqvi,wKRfFETQjwQDsfvDkJAXMRMOpjGGJVCCYtUOmcVLZIwnGATJyIKKEegzIa tpgXO dHfSpCjRwOrqAEQUNIANHBlgBqDAVEHrLC
19940629-160700,CMP,bseJRGaTGIHSaYgCZtfmRPisOlGIFuOghBdrGQNBHUPXJBB,0000000536,INAC,SS,A+,1863-02-03,2920 Floresta Street,,35882,Baltimore,Saskatchewan,United States of America,Elerson,LhEXLFOBAMCPQJBFUIpFQLFwCQJRPLkmZxfHduWKM
19940629-180754,CMP,GkLczKITHHbjNzGnAGIFCiXVAhFIUnzO,0000000885,ACTV,CR,BB-,1927-07-09,111 Rose Crescent,,72919,Santa Clara,TX,United States of America,Oneel,olRIeT  OtuUHZwqRNXvKMLdVFpGKRhHDEUAgFswApEBPvxyiSirUl
19940629-195554,CMP,PVuflIcQAXpIIiHdUqtHvETVioGaKLAnSRNaSVZzQVxJMF,0000001165,ACTV,CN,BBB,1889-04-19,23274 Beatty Park,,37912,Oshawa,Quebec,United States of America,Betti,aGQZGXTClnnNznLQVLHAurnxBZiYCVtKWCjtVcUl BspHqcDIOXASYaygTc
19940630-013156,CMP,DbbglVPcPjiPaXh,0000001164,ACTV,GS,AA-,1869-11-18,10436 Ingersoll Upper,,10019,Iqaluit,CO,United States of America,Messerli,SQlPitjdFFLWFTTOHgmQyVdRWeHfLBElAehkDLyrGspHgNOmJcRFlQXPNWBUMkpPESroJeNRUqHEIGUYtKdOUtPVKUSSDSebh PtwnKGLUekcRzZ
19940630-024848,CMP,QSEoyAhwAPgdBTgkLVMVmVOQjPpNjjFOA,0000001163,ACTV,MF,A,1966-03-16,20857 Darlington Way,,94468,Sterling Heights,WY,United States of America,Rybarczyk,CKXbXgFgLnNVURlpfQmGqPzErQ
19940630-062936,CMP,QMUasEoEOFCDaubQUwRWBeGyrGWGLyHUCUwESoFxKKgMwQke,0000001162,ACTV,BN,AA+,1863-04-20,7003 Preston North,,74102,Santa Clara,WI,Canada,Wichrowski,QhZFnudNBYfmAfWvD ILEDjTyPvIjP gGHydBT
19940630-112854,CMP,WBMqDPMfJNPIiSdVAnheGkKNFOFLBhtBfrbvNjWXbHIEAK,0000001161,ACTV,HI,x,1861-02-22,7368 West Boulevard,,43642,Louisville,NC,United States of America,Teem,SrNrLxaQoqTvKHEaKAJgnLURFBUnUfnVFQSIrtcnqlGPSSNjzSItfkjC cHzgdBASBVHzDVEaFHwofXgTcHnI yKps
19940630-112924,CMP,xUKnWSsMOCwcDIKNeGeWQJiGFDeEgUe,0000001160,ACTV,SB,vU,1985-06-10,4628 Trinity Upper,,63115,Columbia,ND,United States of America,Sapienza,xLvadlEbGEPxHeURlLsodAVXNVCIUXasHXTJnSzvIFOqUuAgOSiDqSJJfeBIKBKK pxcSRPSUtPiOLqnWOxbbtMCJdEOdNPdMNUoTeoAUGcyNVfFNE
19940630-210139,CMP,IwdFHGGEYLGRwWayJIPHAKTGBlCTrzGMHmoGUnAyAdXnRMANttF,0000001159,ACTV,IL,AA+,1966-06-21,12754 Creekbend Rue,,55104,Newport News,Saskatchewan,United States of America,Atterberry,eofGIILEAiUxCXXZueTHMvCQGMjLWUTAgoJrXvnKExjvzFRqNPpXBwwPOXcekkTNPalaUMtDFrPIaPRnBoKMEPfGVgTKhVZHjNhJkjJMRRpMrxjMlXpjfo
