20150330-183306,CMP,EAeqLkOpfqKdqfTpTOPDZYAaROJQZmyFcWATXUQtj,0000001990,ACTV,AE,BB+,1916-05-17,11173 Vance Jackson North,,X5F 1V2,Yonkers,IA,United States of America,Marin,laMVdNGYUVHFQWHwWAkNAUeBFGnruSiqUGUQfhWnBrCXOMPvRMMtEzBJFgUNISArCdRGEycOjGCPWELuIFBftS
20150330-212226,CMP,oEpQXQaBEWpLROcJo,0000001991,ACTV,PS,BB,1964-01-25,13581 Alexander South,,V6E 1P5,Quebec,NY,United States of America,Mendez,XPJYFFLXEEnUHYTk
20150331-020410,CMP,wBMVQyPWFjsAYVqLxbzuTHodMcGEVJOl,0000001992,ACTV,EI,CCC-,1977-07-19,21376 Kirby Lower,,94105,Omaha,ME,Canada,Brandstetter,NUMQeax KMbqlLerROARQcsLwhuT KIkRmBPfAWJeeSAvZHsPVfmNyxCBNUODUsfTBqSTWmCOBeFbrzkBgBcvOEDoVssGxYWFPLZWfnCQlCmkyOtmyiepnMZ
20150331-042121,CMP,iiSdNNuLrPCkczuOBjYF,0000001993,ACTV,AM,AA+,1962-03-04,10511 Yorktown Street,,H2F 1Y1,Dover,Nova Scotia,United States of America,Forman,zQTOVzUgoMVvERZiVylHLmMJ
20150331-043947,CMP,PXlMtWTVnANtSNPOSFHwvJAtvIKQhpSVmIRITFxpJuLaQONNXWyCokN,0000001994,ACTV,BD,CCC,1982-03-09,2077 Darlington Crescent,,99571,Worcester,CO,United States of America,Nelson,OGdRqnGPiJfPLQunNrCzKIbvzbhHVqoEWdWygduMdBEuObMVZdiIQoprGPyFBRuJStaBHGpeasJNEsYxpSyCchAegG
20150331-053025,CMP,owWsQfdQZcLDGxqvWLNFCRH,0000001995,ACTV,AR,BB,1983-05-23,2045 Brielle Upper,,V6B 1Q2,Oklahoma City,VA,United States of America,Landgraf,jzVsIEHJYVenQSHXGNVIIGBlONNeEVcSNBFCUkgEvcFTJWBOFcCpDGtDEKitwugygZ UesgGQHDZpLwrlYMvwWyyKHXJURUGODRTNAoVahHlQnMFDOHNs
20150331-071414,CMP,IQcDMFwgfALGLoYMQWGcCObMRHQhykqnGOXF,0000001057,ACTV,IL,SR,1898-05-19,7279 Pelan Court,,93792,Fort Lauderdale,KY,Canada,Study,PnkyNLxhNKZHFqqfaLApNSmqMKTdpxbTbEFGeVHRASGlOaqbRGOHeTDbMCtJaVSJtcNfwIUCf
20150331-122924,CMP,ouHHKOBfTjQxnznNFmzyQEcdRhOvZdxsXyznidFVxK,0000000661,INAC,HF,B,,1625 Fernando Court,,90154,Irvine,ND,United States of America,Bebber,SVRWPAajbyXcJvEWHqvWczxedHLHHIuUOhJpSFNTLMgWuPPOYWYHNTaivYCLYFPMuVJlTFpJHKJNTKQARffZPkeKlSfhVxSuPTgbUzqIoEIEqgBOVZWHoYdFy
20150331-141143,CMP,BubHCELEIJfkvVRXpKKztNngDEmElMTOPCDLfIVgertSYttIR,0000001986,ACTV,RP,B+,1925-02-17,2612 Havenridge Avenue,,63171,Mount Pearl,WY,United States of America,Debusk,LSoWLeGDDIGlNdVxBEhHFRHqxSJMLGclXOEjZOqdKqDlkayqwufPQSMqsAZKQE PvRfzPIOIOf
20150331-164104,CMP,pXSwxtPLIZCBWQVGOTYDRLsKtsYiSlQRACDqUqGMASVfRVDzPomQrIYsqwx,0000001987,ACTV,RB,BB,1982-06-06,16104 Bedford Boulevard,,80210,Pasadena,LA,United States of America,Niven,ffTetvVhEQClYBoXXkXNGcJHfCOJIKzJRLGbUacIeQHEKrEpEcNVXxBNbtjjQYNAFVCAlXcFYAsjfXMyCssBDNRCprEpJgjDzRhQCdbNhYHIkhFgESDuDvwuDDFlLFRCMNAXfkAsWmHin z
20150331-194909,CMP,rPWSECojqbpKhUrSHKhursNCCPbaLxFtleAQrXnFlyEZJ,0000001988,ACTV,TR,BB-,1960-11-01,23459 Wesleyan Lane,,53226,Anchorage,Saskatchewan,United States of America,Suitor,jwVUPmzTEtaKJNDODaheJWLHmOjqHa NRImMrrNwogUAbBJ
20150331-201323,CMP,GQTDWuJIRGTqlQTOEpHfYsJGHoAWTY,0000001989,ACTV,AT,BB-,1975-11-29,24777 Lenox Court,,19153,Montpelier,FL,United States of America,Vigueras,OBCsCdIKUWCElSxIBGFDXjPwooIS RCJUTBRJRdvdLDaGoRzUSdnqmXCfHHTWejCJYViUFVBSprfwhpAzObqxHxWDqhCGreXoDnmArkWtuPUFLHUwnD
