19891001-023532,FIN,1989,4,1989-10-01,1989-10-01,2397250335.89,156903199.45,0.61,0.55,0.07,178827807.01,995038313202.68,3981135740.28,258142525,286414,733ziJohMcvsgUVqHyXNSwWAqFRxoSF
19891001-044156,FIN,1989,4,1989-10-01,1989-10-01,4231662242.58,63549108.00,0.60,0.59,0.02,354232527.00,89870916476.24,9471111788.05,106140903,108081,6540000000501
19891001-050837,FIN,1989,4,1989-10-01,1989-10-01,5247950158.72,2733423661.05,83.50,78.99,0.52,102723901.19,769684691529.03,9622933479.03,32736590,34604,386LcMSLOUhoUtzXQLNVuDIeDXtkABnOyNPJzWEikDZSg
19891001-072720,FIN,1989,4,1989-10-01,1989-10-01,988646642.13,467179365.89,0.60,0.52,0.47,500268772.35,517631838557.68,6453540266.80,778022266,896114,8300000000866
19891001-081453,FIN,1989,4,1989-10-01,1989-10-01,1052318607.64,518292673.30,2.09,1.80,0.49,919354163.19,782928117076.09,361647055.87,247954879,288431,2510000000908
19891001-094527,FIN,1989,4,1989-10-01,1989-10-01,2242279551.55,945694396.25,5.31,4.80,0.42,356782709.15,72868985678.20,2929751826.33,178224991,196915,401DAfhdqUoHBIkaKUTNDGrkBRJJhATGuMOiVFmQZxUGDMXCcoTTYVPvePuG
19891001-102602,FIN,1989,4,1989-10-01,1989-10-01,7238844760.75,823119114.50,1.12,0.96,0.11,685508267.10,665531092741.88,2878955583.44,735262043,856114,292AWqFoTGCgJmqZRAaAdgllJRuDiuGGJYlYFaWxCvWtfF
19891001-132816,FIN,1989,4,1989-10-01,1989-10-01,7767751934.40,470944439.69,0.57,0.49,0.06,217952708.97,72989202656.92,2780082200.92,830532418,957871,566cHoIkTREEBctQGXLfBtGDDPRFUqQMSWVEEjDuByHyCCtfrWFSgoLQK
19891001-144901,FIN,1989,4,1989-10-01,1989-10-01,88154269.66,6106167.70,0.01,0.01,0.07,367539187.85,866659274382.90,600733953.12,599781935,713577,8950000000895
19891001-172158,FIN,1989,4,1989-10-01,1989-10-01,3877749129.82,2012582563.67,7.66,7.10,0.52,26509107.06,882345264481.53,4267102099.39,262676601,283485,5720000000275
19891001-182143,FIN,1989,4,1989-10-01,1989-10-01,7873167482.70,3222614367.07,79.96,75.36,0.41,241771430.03,947419688777.42,5233731252.29,40302367,42764,2670000000254
19891001-193103,FIN,1989,4,1989-10-01,1989-10-01,458864109.01,41640516.52,0.04,0.04,0.09,746505800.21,692643483970.97,7809792971.57,937666122,1066493,9420000000219
19891001-231134,FIN,1989,4,1989-10-01,1989-10-01,9896509273.15,4256970542.00,7.67,7.21,0.43,760308970.25,540544436938.83,2769617633.91,554858514,590368,138PQELAaZbUAXeRLMYthCRHjCJiQQrVzXaKnJIgEJgYgKuQ
19891001-231336,FIN,1989,4,1989-10-01,1989-10-01,9120826967.41,5657191689.56,6.42,5.39,0.62,309400306.91,388549993485.90,3856978672.02,881627115,1050441,1530000000090
19891002-020455,FIN,1989,4,1989-10-01,1989-10-02,7984334767.88,4844077374.33,10.28,9.73,0.61,712894350.77,388477147174.71,341004791.29,471205347,498048,052ZvIOBtNMqfPNYLGCPfIOxqbzAgfmAaOFQQuKSBJWYWiHJziWNGQXMObQ
19891002-063806,FIN,1989,4,1989-10-01,1989-10-02,3287006968.57,1420015116.28,8.77,7.44,0.43,354810831.22,665313881923.39,8250851074.82,161928823,190830,2070000000278
19891002-104411,FIN,1989,4,1989-10-01,1989-10-02,1666062642.94,904255070.42,1.26,1.20,0.54,706430570.29,264924087576.96,7327065349.06,718002199,754650,7350000000804
19891002-133851,FIN,1989,4,1989-10-01,1989-10-02,1774871244.53,656165770.62,0.68,0.60,0.37,698099796.86,333783244074.01,2590321203.21,967054103,1101621,6580000000483
19891002-154454,FIN,1989,4,1989-10-01,1989-10-02,2629612408.68,1788418082.81,7.33,6.22,0.68,642991054.29,371215252982.02,4584609340.43,244084476,287363,701scQTDvVFSdLCaHGPGcsFRPzGDRWGUCEi
19891002-172058,FIN,1989,4,1989-10-01,1989-10-02,7192923484.12,2474195661.68,2.77,2.66,0.34,336829307.84,269683497613.02,9141203375.73,894433686,929112,209RSzlhPYSVrmoXWCnFptZzNCnWiO
19891002-200311,FIN,1989,4,1989-10-01,1989-10-02,9064597351.60,4627904125.33,11.48,10.78,0.51,841068641.47,493188237862.49,562127910.43,403094746,429193,8760000000906
19891002-223138,FIN,1989,4,1989-10-01,1989-10-02,3063767104.24,1443711113.61,1.96,1.73,0.47,105224515.91,869140673463.56,2737418901.59,735841869,836168,6800000000888
19891002-234507,FIN,1989,4,1989-10-01,1989-10-02,8386133885.36,256891766.75,0.54,0.46,0.03,909053822.18,701191918133.80,8811833708.17,471606387,563858,487RzFPWFvwZRrSBSctRiMfHfNKAAwdNTjFVMI
19891003-025834,FIN,1989,4,1989-10-01,1989-10-03,3457853665.78,223688952.76,0.42,0.38,0.06,759065297.05,142504422812.63,1148419325.35,531195461,587244,7800000000130
