20001230-052018,CMP,CRHITixBgWpGVhqmqqgvtqBYLDxuXaaBkUxzXm,0000001425,ACTV,AR,l,1936-07-26,9341 Gaylord Avenue,,V6W 1V6,Livonia,Prince Edward Island,Canada,Gratton,BobIStnBFdGnGDUhGfLqhZKIlQsCRwCZQ NKWIm
20001230-115717,CMP,nUNIHdoAPPFepAEmwrymVJiwGSrpZSXcTpXOPRPOVUGIk,0000001420,ACTV,AM,BB-,1884-10-25,7820 Harrington Park,,E7O 1O9,Nashua,DC,United States of America,Hillegas,uHiHOBuQBQNHBLsmGp
20001230-170335,CMP,IRhBMNvMGVHWJEdBpaBzWlkIOQOyWobvNHxbCngQfOfmKtzXPEHyLJRDasT,0000000793,INAC,TI,MP,1861-03-10,15913 Alexis Street,,99654,Memphis,TX,United States of America,Lantaff,M MfuRRiO
20001230-171635,CMP,FQYLBVRsjeyHUkNAaiCMvQMNs,0000001422,ACTV,CE,B+,1918-11-03,4410 Porter Road,,53208,Eugene,NC,United States of America,Dienst,MDYsWHSvqRaKXGzbmVBznTKpfFcVJtG
20001230-211837,CMP,bxGAEmXRRJNNekdpHQpWgJROAqTRjPJCJYfbzAoNqLNNUJv,0000001417,ACTV,BD,AAA,1976-04-24,24890 Lake Drive,,V6J 1W1,San Buenaventura,ME,United States of America,Mcgrain,TpEzsvrOVliGmHVvekL IzSvQeWC
20001231-012610,CMP,yZsfKgxHnFSVLKKUoNHgLfhIqBFCMOQUXKgyXRTZrohxU,0000001424,ACTV,MG,AA-,1961-08-29,24007 Minot South,,75252,Moreno Valley,ME,,Pennisi,aUDKaPULwnIRqyjwUSxKRnWmARhVZudrPqE fYNIqSAsRLIMfAGmLgpqKXHfjjyBuZqfPOGtydMAAWbLBRJSJ
20001231-065847,CMP,xNnRyVFqNDFdEEHHEromMKAcqbnfShRLrHInSThBfKCFTHyhLSpHgAXhm,0000001419,ACTV,ST,A-,1997-01-14,5289 Apple Tree North,,H2B 1X4,Hamilton,TN,United States of America,Labree,ILtwJASjImHN UxVMLwasHywR hmvKDJT UdPRaMBVNtRuGNPeEhouqawUbTqlaiHmyZdhdoNgowEffHFDkDUMYEvqz
20001231-083109,CMP,EROwIlRydGdBRuFkBiAH,0000000966,ACTV,TH,AA,1940-08-07,9137 Quentin Boulevard,,V6G 1U9,Lincoln,IA,Canada,Graeser,CzrToTBtVlatKAlPEFJbprYqTsfGMwuHZjyMpZVAiSPVyQRdAFjQUHRzlbKBQHDLiJOKgDjVKbXHaEPJImDsJ
20001231-140712,CMP,RrJoCBMFQQSQoTFxS,0000001421,ACTV,TR,BBB+,1960-06-03,12035 Meadow Haven Lane,,35244,Lancaster,AL,United States of America,Jackson,rBPGTATEFxQZHPIMDe PBUzOlUwqnvRBzEFosrKLMFHqWyoscEnAPgNNY
20001231-160148,CMP,ecRwzSYbWaTaruRSaFRRvkBMfJAuPZQEEKHUtrKPW,0000001416,ACTV,CX,AA+,1850-09-10,5578 Halle Lower,,T5A 1P7,Fort Lauderdale,Quebec,Canada,Lack,CVFJlLJnyewRpBc IMCtAKeQKshJyAD BGxWwFbmaxRvCQBKmAmpSBfMUVkhoPeCMpSBRQluRpp
20001231-224911,CMP,NBvPjYDjEMfMnJJsDGQBkGgEvOHDaEVODogg,0000001423,ACTV,AM,CCC,1865-08-08,20566 Fairfield Court,,94424,Colorado Springs,NY,United States of America,Boyd,MYXZIdcaocnRtBurCfzLtvcYnXaTFJJNJNKMhAURPRMqkyQIx MniwFyKBftcQrbKKGanVjWeIAXXEUYNEFJHgpmHyLKFJMBLDeBkABMyCVSHVNvRGLurvioQW
20001231-235958,CMP,WPmYOVKVEUQZavNDpmMMGVUzJqoexuyfKSbVNwUikcZWhAYjl,0000001418,ACTV,SM,CCC,1951-06-08,13888 Kegleman West,,78732,Escondido,NH,United States of America,Seaman,uaQAgVQtfvHXXXqlxyEkmUQVKQBMPOdxhxjQIPMvtpZoEbOJFUSliE SEZIKYnLcFLJe
