19931228-220849,CMP,dIlqObzDUGOOTNHGTWIKfIZBK,0000001138,ACTV,PS,A+,1944-07-23,784 Olympia Lane,,75050,Providence,Alberta,United States of America,Hustead,QkoDmoLyofmRrOEQxKuMgNHRVNJKTZY AOQULyhePMgwvOxvVOzAVNCbN VuxwMuyGOitCBmBPNAMfbHXPmQSRosiJPIKTURGERsUBfZTMYiQxtRQTAADfxUg
19931229-014626,CMP,cdIKNyECefGhfPXZNDEILxXKKssLVhjuPFGmXgMOErSrOvQHfrKv,0000001145,ACTV,SP,A+,1946-11-19,14987 Oak Grove West,,H7H 1T7,Erie,New Brunswick,United States of America,Funck,jOJwseNOSWaZjOIEAIUmDJ cEUTTrFbAOSlaiRDLAiCUZKShIAEBvEFHJCHSafufiOTIOQNlLCaSnPUmVMULkpPlytLKeGOLaJaEZjUXvQOlFRdqdEZeDSaVOWqQjdtc
19931229-043641,CMP,kOPaUeBtoEESpmHzVXALEMBYNwKucPLtQPo,0000001140,ACTV,RT,AA-,1940-07-17,22505 Wesleyan West,,90034,Norfolk,GA,United States of America,Plain,sUJGfUwtLDiFbXnZvVaAYMVQANVFJCVFVLAIhSiIDepaPvOYZtzeVeRRyNRtUhhpHZQjlQyBFTcxOurLoQlkfKejYTMUJeEeRwrZRGjJFnENZHADUtrHCZvZeGPkJionMmPaTNXdKx
19931229-052529,CMP,YStBqxDsjUXfEHExmWkfvZRlOucebnJJtfSSdWkqXFQNgAfpCpiUBfCjU,0000000344,INAC,WU,BB,1974-04-05,3271 Elm Way,,V6Y 1S7,Wilmington,MA,Canada,Dizon,aXrMwikQUVPcSEvHVphtxTkGRerAuJcflPQpNCgDqTDixnfvYzTvpSHqtB
19931229-054300,CMP,RQmFfTJZJWAPiCVOgBSSGskmivvHFXTmDXehELsTR,0000001142,ACTV,FL,CC,1955-06-21,16701 Pearl Drive,,H5J 1Q4,Cedar Rapids,ID,United States of America,Pothier,cKXBUFKUUSfEkKi
19931230-000504,CMP,SqDNFkixEKIuQOXKHKQSFvJRHRQzbFOdJnwfJnXvYvETqMHLEEtMgezJ,0000001137,ACTV,RE,A,1981-07-15,19435 Montfort Road,Apt. 192,60633,Fort Smith,Prince Edward Island,United States of America,Tinkler,fKMhjAAEtwmDVJOFBRDzTUSOTRrjbrofGIJXgGNeBUmrQVCnINBqwGBaZMznSaKdtoKMiRNsdPSEVBjnUcwfkxpFGHdPUG dNF
19931230-081159,CMP,jtOubCXMIEcVXmalFvPDDfDVWoYWEUkBnfM,0000001144,ACTV,IA,BBB+,1946-12-17,14518 Westheimer Avenue,,V5D 1N1,Tulsa,OH,United States of America,Wohlford,kKgURKPURZrFaIBxKPvwVttBJFIadHuzqPkFSEzssBSAWLZfHsHBANGvqlkFJhZLDJ iuPTaDMvaVoDpeJtUfJOCqSYMhLTcWExQZOyQX ceKepgXERoQHHKMBgSjVoIus
19931230-111410,CMP,vnVuLUHSITGeZPxPVIlSsJnTTsmLABXmkvOxbrFAvffdEPRhrDBWiFYOT,0000001139,ACTV,GR,AA,1955-03-31,7629 Windchime East,,72918,West Covina,IN,United States of America,Betti,QNMsNCUujNHBGHCsnVfVMLzwiSHmdqEj JVPrArfElfoVpOonqGkrLaDRPrrdD PdJPHntSlTBWriqqfFDQxsCmKlypmVFQJBSuDTHqcKct
19931230-213532,CMP,bYDPbZElTEYkPhtQKSUTHJfDnAFenTJmrpOieWeYRcAAHCLrUbHWOw,0000000326,ACTV,AE,AA+,1958-04-01,24375 Gemini Road,,76138,Henderson,NV,United States of America,Ellerby,KvThzFhksORrXSMqvEAUNPoTmTfzPDZkFK
19931231-041756,CMP,DoQIWQmOlJdNzdgvVfdGPgoRwvdTOHekXDKfDrZsGoiuQYJXKlgGTN,0000001141,ACTV,NG,A+,1892-12-25,3262 Katherine North,,V6X 1U7,Santa Rosa,Manitoba,United States of America,Scheppe,XUjTGOLEHwMrMSeFtVZVKBFCiVgRvaHsixKjTsPMGQbTfCmzHX nLCDCQYPqFe JVMnTbbdQ
19931231-043509,CMP,UKbFGqyTJQqdUPYLCyztQLijLTPCrOK,0000001136,ACTV,CO,BB+,1968-05-10,11656 Denton Boulevard,,94429,Escondido,IA,United States of America,Dona,pUYIyCxBuRdgpmqDuHGRmAdwnGIFGuJItIlVbhgLCjTRcZSGHKGLDV
19931231-073009,CMP,iZdKGWALrvAtLYZZAPCWWkdFJOEE,0000001143,ACTV,ME,C,1935-02-14,12130 Ridge Creek Park,,19149,Santa Clara,New Brunswick,United States of America,Citino,IsjamfxHjXMzLDQTNvVNjEMtJePoEAn IYoBNRq
