19881229-145052,SEC,COMMON,ACTV,b onDTWjzFUFSQoggnBUytxBjlex,AMEX,525500230,1938-09-25,1970-12-27,0.62,lpJPpKWGDUqWHoHlRAVLsBuGqwIlKJSnXQuKIFXIwGfrMTbJLJ
19881229-204622,SEC,COMMON,ACTV,sBZaRUeTCnHcvRzDPduOhgRlBPDABLQSOavSDyWMwaubGIVzPGoJPuJPGzVdsL,AMEX,742502012,1862-12-30,1942-12-14,0.46,0000000568
19881229-205238,SEC,COMMON,ACTV,FcFSAVLuESMSZlita IOyLRCUnOlUJSTtTGhqTsPsxdHLNdAWVTVyUDcKSWI,NASDAQ,879025751,1853-01-12,1871-12-15,2.62,pYAsUxjDSirnOSyNtkwVOTXqZZrEHrVXcYNLiJTfcQXBzmVGvC
19881229-215031,SEC,COMMON,ACTV,uuBFLSwxQqdjAAsKTOsZlROHBAxTOMdQNQxXnxURQWJQLegSqBEcmtzSVWcTOdOjAF,NASDAQ,350058070,1902-01-26,1973-11-07,1.45,qNiTaifXkCYIMerIPWjQOUJQOrpXZUVLYpDp
19881230-030247,SEC,COMMON,ACTV,RJKUMcUbPgHlLXBPElMKst,NYSE,427188021,1874-04-10,1964-05-27,1.36,HxzoYsDAKSPENhVFhNKSkKmGIMCcGmnILQJPtbDNGKngRypBId
19881230-102347,SEC,COMMON,ACTV,glLLAAmvUzUtRGTOjqDCOwFLrHEydYnDtUJLuFuFDAeITNvPiJlRzxRpkl,NASDAQ,670381134,1969-03-21,1911-03-31,2.20,VSvMNAtEDeXQNEDooBurhHTZUGXzfeRCZXFKsELbuDdCGvFheO
19881230-133437,SEC,COMMON,ACTV,t fCjkACLSXVBKQMHCjdZrO eeMzmSGAxuqO,PCX,76717941,1891-09-22,1933-10-12,0.98,0000000754
19881230-142548,SEC,COMMON,ACTV,SrsPQGqBIEUyTszhKoElsENNDCGdDeLthJVJ,NYSE,624508484,1916-02-20,1947-06-11,1.50,0000000503
19881230-220114,SEC,PREF_C,ACTV,PLAQyHKVHPilMWPwqahasXptUSLjoSGcIzyDAjxzEOUptl,PCX,978151274,1850-07-10,1922-03-01,0.55,0000000719
19881231-005920,SEC,COMMON,ACTV,oF YkQKrOkaQpoGnwQRkKOSFmqfqqV VMxDKAzIIvHPyLSSwVEOOLpleeRbxYASIT,AMEX,933347548,1960-04-26,1919-09-22,1.61,0000000583
19881231-010032,SEC,COMMON,ACTV,vgdFI GfTxmTwvvHopUUBhU,NYSE,570290312,1898-12-10,1936-10-30,2.23,XWvEqGJIxehWybbTNVeZbBdBYBIOrnfVRfaafSYBIXK
19881231-030352,SEC,PREF_A,ACTV,FHlHJ Oxgz AjPAQzRKMHDPumCPozJKUSEJthHzBY,AMEX,299710498,1985-01-28,1930-12-23,1.96,OhGyMTcWMJdQpJQZIiaxBfCuXgKBUhaQsuoACPYaXpbjkXNDZM
19881231-063510,SEC,COMMON,ACTV,puHNTAEYKNopsUN QDLFjuQiVJeVXDxOdJVCbcWF,NYSE,246157677,1851-03-13,1870-07-31,1.14,0000000407
19881231-081330,SEC,COMMON,INAC,pTJkBvSwPelIKhE,NASDAQ,976598225,1889-08-30,1939-01-05,2.43,0000000309
19881231-111914,SEC,COMMON,ACTV,cHAMHAQwAEUUuaVGtlVANcyFzcUTszmB mCJiTsSVwUKNzSUeiaezJLVb,NASDAQ,842650281,1960-02-24,1891-04-26,0.15,lpJPpKWGDUqWHoHlRAVLsBuGqwIlKJSnXQuKIFXIwGfrMTbJLJ
19881231-152602,SEC,COMMON,ACTV,BPLquCMJyL tNRPBEHCXVimpYKxNBFSMZ,NYSE,12097596,1902-11-17,1939-04-15,2.69,dBBCsCzeivSxrOWJZkMbNfLitfJSVqvvAy
19881231-164903,SEC,COMMON,ACTV,jrTjMabZUKgaF fAFbflSMAsfpctpWsTchYVvUeJAEZRyGKYBw BClaEC PpGDcIJeHV,AMEX,776273092,1865-11-08,1969-11-05,2.68,0000000835
19881231-180254,SEC,COMMON,ACTV,bNTCmOnX sylQ QrqmB IIhYWjWdRafBrW,AMEX,34668104,1928-10-22,1978-02-06,2.43,JaBRAUCPDCLITNXXrADVCSIopfxogeRFkYFvBVlr
19881231-235958,SEC,COMMON,ACTV,uychpPHSuUEyDUReIjJzkiaGAfB,PCX,777678719,1960-07-17,1863-07-05,2.00,0000000073
