19960929-043742,CMP,iFzcFaEBOzJETpXWPPrNSrIDruL,0000001247,ACTV,DD,BBB-,,1715 Texas West,,06144,Dayton,ME,,Tumulty,EqhUAbGAGnFImTejOutMvMPbrSNLXczjUAghqZPMLMHcYextKNUoUkwVfYONeWIHYsZjQtsijniguDTl qccSMGPZiVcZMWPKMRBQkekJTIONrvo
19960929-151727,CMP,ffJaGVEHKkurDEsieSUSOpAcQettmdhYPmpHDibWJnRnH,0000001252,ACTV,WM,B-,1978-12-15,2308 Baltic Road,,T6B 1C2,Livonia,MD,United States of America,Saling,CdrzHZehheIgsxzOIG FtGcSGLvIqBKfABPgoFNXagZFOasLeNjhBzqWArGoRVCDvUdVRZaBCVfSDTIcPhDaYiWPKeDznoZpTmQwuGpOjONLJyAfNatsPAYjCo diANyWNoMNMkTwTVFmDG
19960929-204502,CMP,SJRGYElStQfKSDlcXAGTNdXMraTCwGO,0000000448,INAC,RR,B-,1860-02-02,3120 Flint River Court,,T5C 1X4,Yellow Knife,GA,Canada,Mosiman,oXvKIZoBijDlWJBHpdjbGYJDwxotmNxAtOUjGMtrvadNBFqzJoCkHVzGWDeVN
19960929-214809,CMP,WbHXMgfcDWLcalXnvZdVSDGwIVRNugDMuKyI,0000001250,ACTV,BC,BB+,1863-07-19,20916 California North,,25728,Jacksonville,ID,United States of America,Lohr,nHMRGROvsYXLJNNQlQiVLXDkDRbtVIiREaPUwsyhxpWAkteppPsRKXFXNNNGgtLFOL   NdBlbTQGzdHmRSywCRCPQKrmyvAntDGirPqtTnZjWXOovGewHSNJWooVDTIuiwTMKpZOFPZZRvFXNbSB
19960929-233129,CMP,WCVmJdnzxUNMtyszWwKTYEkGBXAToA,0000001255,ACTV,HM,BBB-,1985-10-20,5110 Gaylord Lane,,V6I 1T6,Montgomery,WV,United States of America,Kirkman,IBHcEavbYVaBKbbCyEySNDcbxHVVMaH OQAcYgrYUxeltRBaLOuiIayWnGYNMlKBqSiGztBGzkXFmziEICTeeneK mqGgQxXNrKHDLYAIvSExdFZzUGXmIWWZFIKu
19960930-024724,CMP,lmQIVmBoSzBHDHY,0000001248,ACTV,CN,BB,1924-03-12,6674 Jefferson Way,,10154,Oakland,LA,United States of America,Eckland,rzHeqHtROyNzimOQwNlTryaEeLLQxRLGksLqPEUqMormzIQSZKroSSxIKKliGyxrFTSA pjhOT FbKsMPLsK RVFCeuKoIfARyXHJe uXLwvBHFTjBpBDRvg
19960930-033113,CMP,CSCUIMCJjcaVfsGhzgNgxrjINDVYGXfGGEOQKjnziTAbPHJmAIHIJHTa,0000001253,ACTV,IS,AA-,1926-07-08,16124 Weyland Park,,X7I 1Q8,Sacramento,Nova Scotia,United States of America,Atilano,AcNiJaAGVSaH iHdBRawIQbEtGOnPJzqriNIoKNtZyzlzLFNcXzbxFJeOWaXsBrFlNYiceKkDfTXFKPZtSMBURjPojNdsyiDr
19960930-033238,CMP,JDbNCjhxyZghQwHnPVK,0000001246,ACTV,AE,CCC+,1896-01-17,17207 Wycliffe Park,,94469,Irvine,AR,United States of America,Dangel,XTQZWLclwHjbWznDKBpAbjNaPoWyhInegQFQOJOELfnYUrldoHcCIUgZrJRzlttkrFFUkKnfPIumxMTeqAmL
19960930-034027,CMP,WgKugqpmBMvAbOrTnLWNYydywEGVI,0000001251,ACTV,MS,B,1857-01-31,4686 Raymond South,,H5L 1P3,Hay River,Prince Edward Island,United States of America,Parreira,CtObYCTVlVbIOICrVJDMxnuoKVuzRvHoJjwKcxLlOuFZchRTjDmdUTergAGkOugSaERGPViBtQcymWrzoqQpbIIAovqdpSQzBNQGHBIZCMUxULQozK n
19960930-053025,CMP,IHAiIELZmpMXSKIrRVovqarZpwJMeyEpSwQWmbjcix,0000000141,ACTV,RM,D,1933-01-07,23355 Williams Boulevard,,60729,Orange,NY,United States of America,Basey,rZxYiWhpMQKCiYwdhRHSPUGVryAYJkpZdSSHOOHjVRYNRLROsQJmtYCrVNFYQWeimlbAVGTLE
19960930-100332,CMP,qOCQhjtWQXTksLKzLPwYGOHafySCygSDJWImgHRRqKUVFTXWIRNUkSHInla,0000001249,ACTV,BN,A+,1851-09-28,2694 Lamar Lane,,94355,Elizabeth,AK,United States of America,Solages,IItvnHUYKpsddyMapUIRvQ
19960930-192015,CMP,DvFtXRnFWrVLeWndRWGV,0000001254,ACTV,EU,CCC-,1994-01-03,6488 Applewood Drive,,44102,Bellevue,Saskatchewan,United States of America,Mcquigg,tJMLdwgxxcDYvqCzawrAgtoMDPCZwGaQgAhMNSV
