20020330-080932,CMP,ClBMvNXnYjFRFDtsLIpJACDcmiFxDNhCRnFZyH,0000000446,INAC,GR,D,1938-09-12,16636 Taubman Court,,94712,Orlando,OR,United States of America,Galeotti,ShrpSmvPLsFPOFvwUSqqAVhTCByUItauO vJmolcHHzHYLqMJKhrNOHpuYIbZ QNClbCHsrRYSTFDbvLEtWkHtCmvFUiUlQHWyzlVInfuO
20020330-141630,CMP,gASHtQXHKQRyHOMpOzxPwourUDEFlK,0000001470,ACTV,IP,S,1866-12-17,6255 Belmont Avenue,,96814,Iqaluit,LA,United States of America,Deffenbaugh,jNdIAifoWrTlhPnKCUEGkPWtS pHjTIVKISrBZlEiPCqYNDJRAOSQGrRvFJqQfLQLnEKEBStmNVxkdGyH
20020330-161236,CMP,DMfQgSSsWtZXmSlPAhKfwOGPkAQFXPrCT,0000001475,ACTV,HM,xlAG,1857-08-26,22174 Blalock East,,35810,Halifax,PA,Canada,Afalava,BQJdIUlnwXJmfkpgZQlcsQwiTHDXOb GUaQRUM EMKzjxBoUinseNpWOCJof wydYbBwNEuznyTtCcQLGbXgWdPEtVrFteBhGSdvbz
20020330-205643,CMP,SgGRECtKVGIHYCqJExdwfPcNTPbpMALOdBwDCSwEvPOqtjlEFHkF,0000001468,ACTV,AV,H,1996-08-20,4197 North Park,,94126,Fort Worth,MI,United States of America,Downen,pKzgLzlvdKHYeibeCjtJUFEStRZ
20020331-004009,CMP,PZdIKnkHpGfSBEkGT,0000001473,ACTV,RE,BB+,1988-11-03,9234 Tartan Crescent,,H2B 1V3,Des Moines,British Columbia,United States of America,Stalls,meFbViJHnGnKtHmaFyR
20020331-032616,CMP,oKEwANzIpscGkkoMjOGGcwqpkAvFuCPwIzwujRVVNrHTGGNBhJcQGjauAKP,0000001466,ACTV,CL,CCC,1964-09-24,12804 Graves North,,93543,Huntington,IL,United States of America,Larriva,hSDqhSOpnxrDAvHnFHHWZBMVBAbKTWjTLyAGtB
20020331-042110,CMP,ptcJNVcUHfaHOYoXMUscYQBWzWnIUpjQUJUURYQLUGpVMHZdmJBIlMNfXHA,0000001471,ACTV,SC,B,1944-07-22,1333 Cannas Park,,94103,Glendale,NM,Canada,Cascio,NSqM vvQUNOAONUMkppzJEawWkpNVvAWRqgrJqDTOVeucI xPklPC
20020331-075855,CMP,CSAifNqigPfHAQwkzGmPOBKOUMpLiLlCeNMPkqpvSjhoQM,0000001032,ACTV,NG,A,1891-01-17,22802 Alonzo Avenue,,25331,Simi Valley,MA,United States of America,Afalava,bUSAATwFJdNpqEGxCxFUJKczBgTNWVEScTqyVCB
20020331-160328,CMP,bCeRQUDeSPzeAOyhLjDJtKJpVKPVQobyhCAITHuiYYLoi,0000001469,ACTV,PH,CC,1944-04-29,11170 Broad Boulevard,,M5A 1W9,Torrance,WI,United States of America,Lawrence,jWRyVhaJGVlWInPxfPGJDnHNOclOPbGLmDrWLFQBUMCF
20020331-180305,CMP,JQVHwFIPmLDkKQZeWkDTfBBmzBQRWCfxRKmZHATUaFAzLjBxTMPD,0000001474,ACTV,PH,BB,1854-09-10,154 Canoas West,,94185,Calgary,NH,United States of America,Laxen,sIVwK RGMLFWjSDGJuJcqtlUhVcQKSLEYyHDOLuJUSOFAUdYoJoQZeOrbBLWlfAUxeuZBFiGzDDIpECTJuNkDVmBRMUQAicxwdm ZnyKnUmlPwqhloNkKVIFfLAehDjTjJDsGrtWrcfNwa
20020331-211554,CMP,IUUVJllBUVVikHnIqSbLyDKZWdiDWpEan,0000001467,ACTV,RR,AA-,1986-09-27,24223 Hunt Boulevard,,59804,Little Rock,NC,United States of America,Beidler,ahdKqZzfFJXRTTxkwIjMoptqnjSCEItYAXlBZDafESROIRBsHOvnIHhXfpClBkHqWbEXnT
20020331-235958,CMP,wZUZJXIeXLXEcXpeKHKxDRLNJfMnfOkFY,0000001472,ACTV,NG,BBB+,1996-09-07,23781 King South,,32837,Montgomery,MI,United States of America,Naqvi,WeNRLQkHMiFWJk PgcncrPBQ AnCBSQkNGyAxdWodQFEABFTfFoRvZZov
