19900928-052605,CMP,xMCkTUMBZUGIslnEYfcejRVCr,0000001006,ACTV,IP,AA,1892-05-24,7339 Martin Avenue,,06127,Dawson City,UT,United States of America,Worlds,IIghJRyDVZByMfTZIwAdwoSyMTvgsCQVBI
19900928-083503,CMP,AXuYELMKxICRDMUJIVq,0000001011,ACTV,IM,CCC,1866-05-23,4348 Wedgewood East,,75017,Flint,MN,United States of America,Rindels,XxTGiHPzxbDBAiCcEryfUxeGzWBDfdUchaNkLSgNaTWJIKYALFUCCVgBYOZuIRBEPGjEAVoExsNnpAVzSAVYlBd
19900928-095536,CMP,oCPWXaEGynXyUYeaXHkSjbXqSEeegOySLOQItrMKTqdXfDvcrSwUMSAM,0000000547,ACTV,FR,CCC+,1889-07-08,15213 Parsons Rue,,23271,Bismarck,IL,United States of America,Luppino,QJmPGDItKdgWNjNCJRWX ytYMpkUy PBvYKXfwRLEvMqHbMOJEOhDGYUKPHkHJPpNvgPetoCmsCnCKpSsiMOCtFFTlQJkFsznFXWhwbKk
19900928-131411,CMP,HRPIypRubaHuOIcZIGpMfRDxaXQWTTBPYDY,0000001009,ACTV,ME,B-,1935-06-17,12516 Bellaire North,,94101,Montreal,PA,United States of America,Salata,yrYSCzFVUs bSBeKOnVQboFAdHIDVUaCHfXOJJGzbJVEKhVnrjCxKGGU hTP NQrqRVnIcCebrSYGcMeCseTaxmcQdiQqzXMvHWJSzvIVYjfJStwjjgFbhCSJ
19900928-182327,CMP,fGwADuxeaQBHMzVOvrUUJDMQYDJqo,0000001014,ACTV,RN,l,1857-09-06,165 Columbus Park,,94592,Washington,OR,United States of America,Humphrey,XZgKHPiLyKfSFbVdSCioODQETsuuQpqLRlKcFSBGwGQBBbWBMqL
19900929-011129,CMP,TPgQDRvoMsPsjblwFjKkKzPSDTkejfDGttpmqUMxGXjJBRH,0000001007,ACTV,AP,fX,1928-05-06,21372 Woolridge Park,,T5A 1O9,Worcester,DE,United States of America,Osika,yeNgJHdLRcqWJZsrBdhkichoaWFITRqBDqHOeJcEJoYrVCfuIvozgOzLavbimTrjGXJUYZ
19900929-165312,CMP,yNDrYOpKUbUliBowcAlcJPULTAlQYnqteOSscADrGvkZONLzEMRKX,0000001012,ACTV,FP,BK,1896-06-01,3788 Holmes Rue,,H5L 1R7,Springfield,KS,United States of America,Schriefer,AsrOIgclQTPOKmaELKsccJFgErNWTFfAOM jMQrlDgsVHSKdNjNrullUHKvHWkyCc PVdLNfOCObNsnYIpCrLENeqqTEP
19900929-234256,CMP,lXPZsFUbmMHKrFsXujJSgVspvDlIYAhDNCWZVkhICXFlQpFqOBJFV,0000000981,INAC,RR,CCC,1912-05-20,8615 Spring Lane,,V6J 1P6,Evansville,LA,,Frayne,mUCUQ QvcgjGNQnnDMIw CIkqnxqEPVGZuhhitFLNFZXpOEYRLOUthTguQSlJWVZDnDZcfQnYGHcBqYVvzPWqBEMnPOySRxFdQEFpregEA
19900930-010030,CMP,nwGdvhkWNWOAGyZMmRRYUVb,0000001010,ACTV,RB,BB-,1906-02-17,9592 Carlingford Court,,V6W 1Q6,Lowell,Alberta,United States of America,Maria,gJAELkOjANPiyWQKVQarTD RijbIHJaFEpKBSysU anQRbQWwAVrXXefvZFKzoPkmKWTpQKDoPOqFzC UujRitTGpotTVKnsAgCgM dODMnUTZXHG
19900930-010618,CMP,zoBeHXPlVtgINtWSx,0000001015,ACTV,MP,C,1916-01-24,6243 Gaylord Way,,31419,Torrance,TX,United States of America,Pannhoff,ARsriyVkBPanGZJMOoUyxBUfPLLhehgVWBkuFVLeIJxYQL
19900930-114256,CMP,HiaLQpsgJHrTUmVXVhCKxxCZAgHWQBXGBOeHACZAoMoVLj,0000001008,ACTV,RA,B-,1928-03-03,10530 Lancaster South,,77211,Worcester,MS,United States of America,Clower,iP wAzBAI qAWQevmCNvMxUorSBH
19900930-194036,CMP,XWnDXlzLvRboaLBHSqLkJUROZcqzAYFREPmpBkXovQOqQLKFpQXb,0000001013,ACTV,PR,CCC-,1981-02-10,19922 Sweetgum Upper,,36150,Gary,Prince Edward Island,United States of America,Top,OnOGowocyCFIFMJBVwnYzwVxkIcSEmwSlPYSCVpmkWOSeGQTCzZiUxGrf hYPILZwFkEcDBFtFqBlMBZMTPAtiCTSsxBmPzUHIBQQQHtZI VUctJrpGkPBlMtHCiDJGOCDl
