20070629-100710,CMP,KxznSNEJOXsjYEUdXfITBarxISvLCdAUcKYXOeCh,0000001294,INAC,MM,CC,1903-09-06,7103 Brielle Rue,,T5C 1N5,Bellevue,MT,United States of America,Tumulty,RcuDkLrpWyHUMMXGdBWLXipmhJFEHK lydKwvYKvGGwMocEZXXvfLnYHKEFUFEUsrXAbRGYAGzCJaSRjkSUakMyJTYFzjTHTaf
20070629-104622,CMP,uMnwdVNPVnAHFMunNC,0000001676,ACTV,CX,BB,1954-02-25,21820 Pampas Lower,,89119,Minneapolis,NJ,United States of America,Musetti,upeE LJAAmX TSDICibUaRdTNmRDuPNtzWLCGTlqvLmaNLRDRFHRxFPFjtrcGqKCvMNADVGMbCoBoUUDJupsKCWINGepLJItCbxInGIgVcwEBVcHqEJFldYYo hLCNMGsPIVi
20070629-140842,CMP,rDkUMJPCEgzIhUMwESJERYmClQoBFsNXxUToGKIFyJmuSr,0000001677,ACTV,MT,BBB,1912-07-27,24985 Royal Avenue,,X5E 1U3,Portland,AR,United States of America,Holyfield,zzjlySpNvypRPwbvucLbOUqxldFgDokMULlSlrLFyZzxeMJrvhyGfYbONMtqOmejGSkIpMMMXjEIRaHjxhMCxTMiKtcLSSawmtOuYkEAPmlKTFDTIelIjcpQfVntI
20070629-195851,CMP,OZinblVjsXYmyJXJYKHjKLJV,0000001678,ACTV,PA,BB+,2001-09-19,12906 Stanford Road,,H6A 1W3,Evansville,Manitoba,Canada,Osle,OPJqtwhAJrCFkGjMlIhkJCxmRLOJmTIEXFVFCOmBLDxwMDPETSSuyIkEDFIJSJKSEKGtDkLjckRGNp
20070629-223756,CMP,nYQjSebCjHyYqUiKmQuNBWHtYfBHvItER,0000001679,ACTV,WT,BBB,1908-07-07,11493 Worley Park,,V6G 1V5,Warwick,MO,United States of America,Lemarr,zLTZDMsfLWlznKTTDwetJEyGQazN TFEpPLKDrZwpeZAZMqRyNDgqrqIeOBlJAZCupbbVBffWSXNPzXOISBXtwAUShDcEEPFpvGXvbYeBKLsysCwu ChyqUERcLNkWnEyuVYBLAPrjXgMyAWrN
20070630-013503,CMP,CBojrjSnlMIXgEkZJrDEgipgyDdgEEuNBOI,0000001680,ACTV,DD,C,1932-03-13,7046 Landera Street,,90873,Long Beach,Ontario,Canada,Murata,mMZKMDfRRexDtvXFzLWHGRpU
20070630-042906,CMP,TJmGadNDpyhTzkZn,0000001681,ACTV,BD,B,1911-12-09,16845 Boll Upper,,21235,Houston,AL,United States of America,Furse,PUOdFhICoxR
20070630-055142,CMP,EeNyQXGXayBhuJVcmkEsxe,0000001682,ACTV,SC,A-,1982-10-12,21747 Cleveland Crescent,,T6D 1B1,Sterling Heights,CT,United States of America,Vicente,QH hbuXfKuLfHqgWcVWHoHLHAaPCgYTGJPCACYPmMDQIEHNKktDPU SUFTHiJjFVIoACpFdSJdwElRE
20070630-082954,CMP,jAREEMqGcOUvHPJYWMxAmSeHDKlLDdCLrgApfyDWQXyNrOVUJzxlBVunu,0000001683,ACTV,AT,BB+,1937-02-17,23960 Julian East,,H2C 1Z6,Raleigh,NM,United States of America,Thakkar,LFtJNvipwXQPuQFdmiwhAKincTLxP QePOPuNGDAQBTfCQOE YBtBtvdVwUEJEqoAZfcABmWVgrAqCRKuzeFsDaqWeYCAHMeEISnIh
20070630-124424,CMP,gZawJHooLHsECvreSCXmDLSeXQGwYGwdgijrshySJWljBGTqAG,0000001684,ACTV,AA,BB,1978-06-10,23953 Chelsea Way,,99598,Vancouver,NM,United States of America,Angerman,HYSThXUUDHtrnVhcuVCMTGgkPNurMbIxgyZUVbkKhsPnsoUjAHMJDtfREaXLRlRjdEDUwiHVBOvIKEIHTrKLZGjIXpWJStRdIoVHnT
20070630-203517,CMP,TRSFNRQKYVPunJIENCwAFJnKCAVJfGwNzyrORcAeA,0000001685,ACTV,TN,B+,1856-12-01,19512 Storeywood Drive,,85750,Peoria,Quebec,,Badasci,sFD FilwVMjAcdpImtFnAHFyMAZOAHgSghJMlHAWIBQEweWQlcMGOLKfacvpsaikoTke
20070630-235958,CMP,vKRIOwoPidViBYvbiQUSFpLMFJvRFhPmexykjrIiOZkJzNM,0000001129,ACTV,CS,AA,1973-08-13,8726 Shiner Lane,,23453,Toronto,Prince Edward Island,United States of America,Clower,HZNHkSVvEbogSnFtNSWsdLxPNgFVGDuHcoqOxWHoNCDPZAOlMKPmOIDLGFphmXwHCJAOkTHiBOgX An
