19950329-195532,CMP,QrRbfciACdkqpCOSDGDAzykGRwJlmRWMdDBNVhocGbSmQMScXcN,0000001195,ACTV,FR,BBB,,24282 La Peer Rue,,13220,Fontana,Alberta,United States of America,Landmann,DjXnyLcrCNFwFCNpMtFjKoikiErjHGsmVryrbwjvjUqmVCDMDgyQJTESuLDZmRGKNNxdXdGLkaFgOGM UGDUsDlIBBHMiVpMSppMIlWCrNH
19950330-021733,CMP,bFDfdngREkrGUiXc,0000001190,ACTV,NM,D,1864-10-22,4858 Gemini North,,V5C 1P1,Hull,Newfoundland,United States of America,Mckerchie,YTUxwOJrqXbjlLyLJduIntpjYfJbAZZlJGvmEyAWoa QU BCwFlMSMMvyFEGjRCNgowIAUoDaxHySjDThSrPbaN
19950330-061931,CMP,KfRERJQxDalgYSIFQgEiw,0000000249,INAC,CA,A+,1901-04-10,5520 Fox Park,,80940,Grand Rapids,WV,United States of America,Stacey,bmDhSWJJPMXFtYNRrCCcJXBuBCaQBV
19950330-110721,CMP,dsDKnGVaMRgVjIftftRDcHiitsTXTWYHxgGURQEVoZVQvMxIna,0000001192,ACTV,RA,A-,1939-07-16,15326 Frostwood Boulevard,,10217,Lowell,MN,Canada,Bianchi,mzSRmxEPlMFhJPuMwtadQ DrYhMcZEhHwTXDTABAbsaHsovuZjPLdOAmoLTFMOCHUtmzIfNjWEGrjbf BdxTtpQypsbNkvUlIBAGOSZxyIMeHBncFCXNy sdBCTiNRdV mMDFUceVK
19950330-172740,CMP,kqZyTXSdPmpmhRUMjPTXpUCNGDMZ,0000001187,ACTV,IM,CCC+,1926-07-16,739 Dunbar Way,,70819,Santa Clara,NE,United States of America,Hinchliffe,aOeYkuLZfrcKWuQNKGkuClkQzORPmJJkGKkQeHKQZwKQZDEGLijIF eMygqGTMyrUzYFkzjvzgS MhEoQbDqJUKQONskvScpVfHSIO RGGhT MF mk
19950331-032224,CMP,VgVvXPmQfKvJVVsbipUgASsLbUFYMFRNSercmgLLMiSrAPTbJJCeyDiE,0000001194,ACTV,GR,BB,1878-08-29,15613 Paine Lower,,90088,Garden Grove,AZ,,Eckland,PEUDBZHCAdlWxIpEBFJwmaCripeVLwtSlJs nJjGBSCvHFjcXMNjORGSOUUnCCPrHhJNK
19950331-071900,CMP,TfkNyRUVosyoShYXCrjIbNfMTmZDFZyXgVfxxqQGRSlWCHegOh,0000001189,ACTV,SC,CCC,1932-02-26,23588 Madison West,,V6G 1T6,Palmdale,IL,United States of America,Leisch,lhHbQOPqSQYFykPhiatHRKnUyzCizbdcSQlIhezSAxgzwmfLLqEARLVIMRZeVcsTOqZbCqSdVEwzYpvisECBCXIULmfZDhICPxRNDMesTgGfIyOodzNdfHBYRcboJRhELqgcr
19950331-073028,CMP,UtdwBrPyTVToblZGUygXoHYDFlGOSnDLCBk,0000000852,ACTV,SC,BBB-,1941-07-24,20773 Highland Drive,,M8C 1X6,Milwaukee,MI,United States of America,Faudree,oQSIYelVCEZNXqVDpzZEWOGNGGAkrTtnuPqfyKmqDDaGmhOIFUagenrfKfHqMPFHsDhyKJGfa
19950331-082957,CMP,DLFUHVYsWEqeGQMvfrcArbbhHPjinpnhNPVhWOkio,0000001191,ACTV,MM,AA,1897-02-26,7726 Tallowood Upper,,55433,Whitehorse,NC,United States of America,Defrancisco,gYLPmBBZUlOkLmmeQxEXKlKAIjXTkSfOiYceeKTVgK
19950331-175902,CMP,hdPosZydHirsLVTPawRKXIHaKlmXtTfLJfAlNnHGpufL,0000001186,ACTV,CA,A-,1909-10-01,17564 Glenmont Court,,M6U 1G1,Lubbock,MA,United States of America,Gouty,IcLDxajFsuYgFrcqNzCYRHDCPnPfDAbvrYTDiuJyEsmPiRZJwwB
19950331-185434,CMP,eRCWGCGLCbZdUPVdIxiLEMUUQblVyfMKVTqjwl,0000001193,ACTV,CF,A,1884-12-06,17569 Red Willow East,,85752,Jersey City,AL,United States of America,Rabner,AKQSOg OTKJrMINVPVxBxMtpQUzqqY mIhBAMEoVQfwLcUuaDUPGKHAOZJEDUyjjljjGvKVKklSxWUCWySvrkcndCgUQNoSejPjLgIOULuMLlLjOMGzJTcXTR gvSQZHADUlavPubDPkt
19950331-235958,CMP,KPUNBYoccPKzxdXjiIDzSbVpFYH,0000001188,ACTV,IV,AA,1882-01-11,19873 Wright Avenue,,B1C 1W2,Fort Worth,MT,United States of America,Taylor,IVVpuCrmCgsUNMExSpDf SFvHwgbKlF pCOVagvOJzabCRORzzcQGDorGCaDygmCHOKSoPCDQOfTaNzIHFyEdRByfxDfTQTSIWROglfhxvfFCtPU
