19790926-132143,CMP,JCFOaBxNVpRmAPrlOMHhDbxMXtDSIqOWAypHKArsJlVKEInHOA,0000000160,INAC,OO,L,1868-12-16,14285 Kimberley South,,23254,San Bernardino,Quebec,United States of America,Bednarik,GoUbokPCoTkICfPETwnyUqfBEYK
19790927-192108,CMP,VZsPYGQdcDUUYajZK,0000000570,ACTV,RE,AA+,1928-01-17,2342 Summer Crest North,,99209,Lakewood,CA,United States of America,Gunnett,sGhGDuhUIfIjtnEHXCRJLsHyJQABKQNJPERQbar sfUlgPcNRSCBwayMIGeNbRquqVjsPiZaFUX vKhbAVfQLAmvmKrQtHQwBet QZ EoXXJjiFauDNDwlJF sQKH CHkvZPQqigqDHSiMbNn
19790928-015031,CMP,TCxsxGTewqmnLTEYFXMiPQaSOMGTCpSGju,0000000575,ACTV,PP,B+,1932-10-09,14930 Griffin Upper,,99709,Modesto,NC,United States of America,Crall,ZbVSINriJEyhnGFFNJRUCilakIyEQHfZLeVcdCuqOxDBhOUbztaSExpQAGPPMHmsLRSYzjhnqtjmSWBBjvAKqHwynOF
19790928-085401,CMP,pTzrZoqTdMUBaYLq,0000000568,ACTV,MH,D,1869-03-17,24595 Denton Road,,91165,Salinas,AK,United States of America,Looby,pGVaqNaQoHILLZIhcAy EJMTiULbGXTOXie
19790928-184003,CMP,nvLJdkiCexqRKoRQXMDwqIBnUoGMY,0000000573,ACTV,CK,D,1852-12-22,3445 Chamblee Park,,V6W 1U7,Worcester,WY,United States of America,Lambert,PAVwJSnUepfw DbIquLfBmF
19790929-005955,CMP,wHclseASGWcjSyGPtCmObzVvEoiWl,0000000566,ACTV,RR,CCC+,1952-10-08,6480 Rockhill Crescent,,T6D 1H5,Riverside,RI,,Aita,o UKyeLSIPcATGewfPXpHtIxA icOfRI GvjGorTKwSMHHPBSFTE
19790929-031705,CMP,TgHMierZoiXSCcQubvNwagBgdORKgFX,0000000571,ACTV,PA,BB,1857-02-15,21847 Olympia Street,,93387,Garden Grove,NY,United States of America,Densley,xzepPktCLc
19790929-060106,CMP,CrleKXckDGjjocRGbTqCKV,0000000410,ACTV,RN,C,1864-09-27,11993 Knowles West,,70184,London,VA,United States of America,Sansbury,iGcHdaHPVaQNByaiwKdQOJSlaQJSJiQKlok qjXMElYKJElhUsSHi
19790929-112122,CMP,DGkjHgxWNWiOhLXxdAFoMEKOIKTAOFflHMCXT,0000000569,ACTV,OW,C,1915-12-02,7208 Drew Boulevard,,75206,Hilo,PA,United States of America,Barella,Vf ZSDQXiOfXVwSViLTELUQFsDfSdTvzyHpwbUbYrMLD hAcxoEMAexixRmwwsSoUfTTtdaKCTIEJnJWfhgcvIwcxSprBmZqMSXjDPfKoUBIVUhvcrcEZlyrhDwhxPSMCCDhFKcoDQecEveoxqENP
19790929-144812,CMP,ePIcQkkPxOzAdSJDANVrNrOsvTFxFUFXqYVRXOERVVXGORPfQsMOAUUtKHt,0000000574,ACTV,AM,tzN,1963-10-18,5017 Pine Lake Way,,48255,Mount Pearl,OR,Canada,Atwill,CykswEEzPPfiHGomQjAHoPBrDjPQeLtixiiHoeOwGQIBSVDOKjSpFgBoQL OaKYP mVwqKawlVNBkRHWeXzRAzfwMCCCANvLZmHIbZbTTutfFxAdndx PWomTfDsKDHZUJ
19790929-203029,CMP,YfpJvKTCOTLVFFSyDKNaPAmWDqQweVsNwzjtXkoFkSFWXIEjxNO,0000000567,ACTV,AP,BBB,1921-07-05,16787 Broad Drive,,80061,Frederick,HI,Canada,Bogar,PyJLWRBCpCtiYBXvLXbJHBzaOKazFpmNexnREDuCHUerLSWZJwKxe Coat
19790930-095947,CMP,vPjCtdDKGgcyZmEQbeuYNsPuykQMyAZLAATwVerbNiYONKiZtjH,0000000572,ACTV,MF,B,1952-11-27,8767 Graves Boulevard,,Y5C 1N5,Anchorage,NH,United States of America,Seaman,UnXUr astzlBmPNeLsGHCrRTlvIGKlULBLDzgFCLCsygxENlPKVedswhhokRZBrzBDCcCP ApsuauKSQR MlG ZNcnQTTrrGE
