19911229-024520,CMP,voNIYVSkcDDLtnKSlSBFCDAdUqLJInDHubEiFHyru,0000001065,ACTV,CE,BBB-,1904-05-24,292 Sakowitz Road,Apt. 624,93306,Provo,NY,United States of America,Lyn,OMroJ ldpJengBQ vHOVSTDVUnCfbDeRBUSSIJy dLTADIULXtuQIJQOkBCSbxEZAzbAG LvWLUIpDwYGeTwPLzeTXgjhJlPFIueVjJp Z
19911229-051821,CMP,wKqcQwSDjxSNKtRJuugJHVsMtBiWNHTmwtsKQJfBIKtxgGyn,0000001058,ACTV,PG,CCC-,1943-10-15,24199 Fournier Crescent,,V6L 1U6,Irvine,Nova Scotia,United States of America,Keawe,JGKOKQItNFSiODjEIuEDLNVPqJIU bRyRiyBrVDLreedhSjHnoxkMmQBTCwzHCImlPvNNUUKjFrKUMyvbFGBERPuAXkwGvLSTqGxkixuNxYzNFxyfSZeRyXVAdFmBYtEoZuOBLNNnMNCM
19911229-101025,CMP,TAQYpFrsRRVVogzdoTdW,0000001063,ACTV,CM,C,1986-05-09,6097 Scotch Boulevard,,V5D 1O8,Thousand Oaks,MA,United States of America,Furse,qdNnWGEwUNTbJCtuNbYiaHlUvmbGxSinHtFLKgJCVKztzroTAtJLWgPwKrHXEXwrfaOuWECOYNnIHYsapTZCeyMxzJQpOqCWVRWAWoTmiqrEniubHcKYMQBDM
19911229-185243,CMP,GkqTfbsQQCnIHoNTIhdcqbvPJvWuiLuUuLIKAvDnSOHCsGIQCSKUnDea,0000001056,ACTV,MP,B-,1951-06-27,151 Holman Lane,,99515,Detroit,GA,Canada,Puett,LNOaWKgSVSNPGBFTeLKGNcobLbTDBahBjFH
19911229-221131,CMP,fuDMeeSPLqDlOUrvRiBnwfleOKaBXYjRTQMNjoIi,0000001061,ACTV,AM,BB+,1969-12-15,18993 Furth Street,,06103,Mount Pearl,NE,Canada,Filippini,lqVG uVgDSFVTMjCUgQnDECDUNcerjAPMQpDiiYYjutTTdKvcStStSfXIPVEAfpOWAMEHHzXfRjbPuDXFQUUdIWnrYBjcGySprUtfKkdFpFgkdbeSdAoRjtoRJABrbKzCknXQ
19911230-060437,CMP,hAZLMyDcMBvPMIFbRUpFHYNRXMfjmMdlqQPlCGbie,0000000768,ACTV,AP,AAA,1986-10-14,15120 San Felipe Avenue,,80032,Orlando,OH,Canada,Dice,RbKemyFLVAr IdcJhmuGBFgrYmKUCxsHfrKOnlP
19911230-143642,CMP,GrqRdZVaKkSIftLGLdlOvvWJFRdrWAgMKHzwAKISsfVQGg,0000001059,ACTV,IV,B,1953-05-19,5569 Tahoe Way,,91146,Fort Wayne,Nova Scotia,Canada,Sayles,xeSNCNSUuBCRTQUNjFPCpnIDPneUAYQrhhGAA WTAHDIPnSACEvPBAbWVIuNgCbqvr UEZnHTBDTNImvrRPbPnRQwcBNyDNXLMYHhFOGIjTdGCBbAeil
19911230-143955,CMP,JrEXssIajFELOsrnXHXVQGAGSjQWEcFMpsKFV,0000001064,ACTV,TR,A-,1943-07-06,11260 Chateau Lower,,M2P 1E9,Cincinnati,MO,Canada,Laxen,TKagUVHHAaWiGWsvTPvgrxnxvYdkekIQbLcMUJdSwAmWzAxOOnOxDwCgNBVUTZuA YAIOmqSVNtrNCZAKOLAnFunRdaFVZcwMIeOAwSnQkrgVTgIsjSgHMwZvPuvAG hzWDPFhRnpiHrHgjCVjI
19911230-175430,CMP,IQcDMFwgfALGLoYMQWGcCObMRHQhykqnGOXF,0000001057,ACTV,AP,SR,1891-07-14,7279 Pelan Court,,93792,Fort Lauderdale,KY,Canada,Study,PnkyNLxhNKZHFqqfaLApNSmqMKTdpxbTbEFGeVHRASGlOaqbRGOHeTDbMCtJaVSJtcNfwIUCf
19911231-003045,CMP,zeeWUmnFUMBYfrKBZzWapqKOSaHstYbYYtWBFMRsYTjcrRdYMmVQ,0000001062,ACTV,WT,AAA,1884-08-02,10850 Chamblee Street,,16505,San Buenaventura,AL,United States of America,Stodden,poDwjAAuLVnJjpImR cSHKmWJjiPVN fTOlpM KaRGBMEzwyWFvJmXXHMDNTGJXWMavNMxTRvMpfUFAnloGXFneJHMLhHRjNsDFUvrpFXpnPGYRoE
19911231-065538,CMP,gzbTGlfjouVEvGqCRgUNKpbmGKfanLRAjbYNLIpPdHFIfaPqZmhnQ,0000000487,INAC,AR,C,1913-12-24,9689 Oakmont Drive,,93772,Syracuse,MS,United States of America,Martin,D SApdBmNknVkjTCbGBOAgbDEUzpiliLAdehUUpBVxTNEZLbvomBJiDQhNXMmkIOqEVCRFnhzWrsccfXgyvnGqApGgAiOjNtRZmkFhqBSXlgiNyTEJJxSwxKCAji
19911231-173415,CMP,mnuPbQINHRsGaaLgAKSIrIZlLOnjMNQiocBrVAUaL,0000001060,ACTV,RB,AA-,1966-01-19,16512 Rio Grande East,,20063,Palmdale,MT,United States of America,Sadan,raaBTDZPWqcddXjFRlwMZURjthlANvUzWZsbAyVnVZChVYwXUZrULx gHVMDcru VYmDRIjpmDERKaDCQDdhVNZQPUHgyhQwYOkUnRMWSehVKkKOgvUbiogdRTDNGMrjBSJjKVQHOvGNBIy
