20101001-000743,FIN,2010,4,2010-10-01,2010-10-01,645508308.09,449648267.72,0.61,0.55,0.70,690523503.02,695867365752.97,8107184189.17,740648416,824221,9370000000738
20101001-014855,FIN,2010,4,2010-10-01,2010-10-01,8186273745.14,3190122736.84,7.93,7.42,0.39,954083901.10,785877843954.40,2498994383.25,402088647,430127,0950000001589
20101001-031237,FIN,2010,4,2010-10-01,2010-10-01,3384190016.73,730975152.79,3.10,2.86,0.22,396678580.34,639377162893.84,1812026186.86,235556240,255547,4000000000874
20101001-054211,FIN,2010,4,2010-10-01,2010-10-01,5533627351.16,3092514324.02,3.53,3.18,0.56,166776229.85,682014270074.31,3035678343.59,875912908,971612,5770000001810
20101001-062253,FIN,2010,4,2010-10-01,2010-10-01,9606136855.68,4518094572.51,4.76,4.38,0.47,518488355.45,305275702707.90,6773408148.58,949984029,1030507,7110000000906
20101001-084356,FIN,2010,4,2010-10-01,2010-10-01,5161726875.12,1901143276.74,2.67,2.63,0.37,770774261.21,40796778254.61,7813666405.86,711964854,722442,0270000000023
20101001-092838,FIN,2010,4,2010-10-01,2010-10-01,627081615.12,214374754.45,0.24,0.21,0.34,52735127.18,280079447072.38,8747577049.79,911008894,1014911,547qRPVVdOiHOaRcVTAInDgjliDRKxjgWiFKZqiTVfCOkJATvp
20101001-114732,FIN,2010,4,2010-10-01,2010-10-01,9141843155.16,4710603825.56,7.72,6.69,0.52,315366803.22,273118423285.07,3213321915.63,609819191,704301,824xUKnWSsMOCwcDIKNeGeWQJiGFDeEgUe
20101001-120717,FIN,2010,4,2010-10-01,2010-10-01,8380875155.47,3362269846.76,3.52,3.30,0.40,417595687.10,643476000226.57,2163105734.13,956343709,1019022,697srJJDqEQkmaudtIzhxayl
20101001-140108,FIN,2010,4,2010-10-01,2010-10-01,7420744877.07,2286287668.12,2.34,1.95,0.31,799168487.49,526106776404.48,6479287703.48,978633680,1170282,7490000000916
20101001-155723,FIN,2010,4,2010-10-01,2010-10-01,3348047503.32,1566873961.81,2.25,1.96,0.47,840108798.71,173142319572.77,769232121.71,695187959,799627,3470000000279
20101001-170704,FIN,2010,4,2010-10-01,2010-10-01,2626833986.31,555466277.01,18.01,16.77,0.21,448519486.38,645021159225.94,7350276222.88,30835808,33119,479ELRDIvILDRFhUOPlOdBNRoJISmXZkKmyFIXaoT
