19960628-170258,CMP,UVeFpHlGUzIkASJvVPGWGYmuXTuPQ,0000001245,ACTV,BS,BB-,1980-04-28,5395 Trail Lake Lane,,94320,Livonia,New Brunswick,United States of America,Fusch,rWjCuAi sWcFnvsCGJyVWnqgVMPOBmHkO ukKBzzvjGwuoiBuLBqrEAppORJXBZtTgWDTCnHzdPqtSiXEzQJfB vrWmWFAxjue
19960628-175525,CMP,rPCivEOBaElcpoOMZKUnNOXPMUEXFcDhjkQOWA,0000001244,ACTV,SS,AA,1948-08-11,9063 Magnolia Street,,27606,Aurora,AZ,United States of America,Hoener,BI XNoTUZnjdxIxWDeYuUxpuJFFTprwsbEIkLLrLELieRSlO
19960628-231710,CMP,pSAkdNHEKtiEnYUfPOsRBUcZ,0000001243,ACTV,PH,BBB+,1924-08-09,11260 Chateau Lower,,V6P 1U6,Santa Clarita,AL,United States of America,Peraza,OrnrU FUAHSZxlDhEMYkMRzJbtXLZfeGByfPIxILfHgNDIREqKeWEyAQZjsfcuLfgAzWRMJYPKwLYohckOeotInSGVODvnIzAjhaYbnrLjFURZoWcfQFV
19960629-015650,CMP,dZIESWfGifsmmTmhaABezftnoANadcJ,0000001242,ACTV,MS,CC,1914-07-06,2604 Curry Boulevard,,V6G 1T2,Dover,RI,United States of America,Gunnett,RRAAkpFIrrHMKFPUsBvdpfWQKVRKdJSEbUDPDYtxOKOaeQK
19960629-044013,CMP,JtOFNlLtCIGlwkFYqIjKvhHVEQSNYtLdNbfULm,0000001241,ACTV,WT,AA,1928-08-28,9239 Gessner Way,,V6X 1U3,Las Vegas,UT,United States of America,Danker,wDsyDIgRpOPHKpgrSNzvOEXDjPLsNqKVJLCCIdcbsCD
19960630-002402,CMP,PrGDArAoAGVwNgUudUEdEzHGypmaJSgDLZrsBPPDhUMONE,0000001240,ACTV,AV,B-,1889-04-20,4806 Crystal Hills Street,,85763,Sydney,NJ,United States of America,Pope,qhUOsqmQHUPQBBJyBmKhExQgjoZHOZoqwqRQKRwbnufhGheCHIFZJnKousXNoOlrQFvmuZmFKy
19960630-064308,CMP,nQrUhXXBvbHXCuPtYXncVLSeFvBZEQoKOOYnov,0000001239,ACTV,TR,CC,1907-07-17,5503 Raymond Park,Suite 60,78715,Amarillo,MS,United States of America,Vanderbeck,DpJEKTkLZTFggKTkJUtIWjhUjvSGrEXJGHrRqRUPfCBBfvLlRBQrPOmqBZAJICQrrNIEIwODQZFjbZRJjKMSPP sZbuRJmFhy
19960630-073426,CMP,RSwaCKohiJMAJBtmasiQrDypACoDVDzPmhzPNOxWSuEPRMob,0000001238,ACTV,CK,alEV,1991-07-01,13175 Halifax Lower,,V6Z 1T4,Milwaukee,MA,United States of America,Kriger,JoGKaPDQxyRtOJKATgUlBKJIANfSzRVGMqchAdotoxEEZ
19960630-124033,CMP,ERWmXyLqIjFWFeqpgCMWgEUsp,0000001237,ACTV,CM,VR,1854-05-27,1253 Kingsbridge Upper,,19139,Jacksonville,Manitoba,Canada,Kules,MBVMbgHbkkWOIemUTJOhGaLOfzOjaMKVheRfPkfTpcxPTFoGYfjwZsPVJDhlrRuYlGAPsNoK
19960630-165915,CMP,NOggFQDAXTjhfQEgcwITkSZDKWAVvQXvjWqjaWICbOB,0000001236,ACTV,RP,CCC,1938-01-12,19604 Roberts Park,,H7H 1U6,Las Cruces,ND,United States of America,Ribas,EJHBKGyRBaqMAwPCPuvPecTQLEkkNF
19960630-222058,CMP,mnNgVrFLivNTSCpRnzfHJmqRcwjNTpSUAD,0000000376,INAC,FW,BBB+,1855-04-23,12787 Holly Court,,H5K 1Q9,Sherbrooke,NH,United States of America,Kirkman,EVnRPErholwLvqcGLTQfKqOMToBORzDfSzjhfKLjQaDiCfBSuNBpqNywEOZqBiSGwqVMscAB OJiNpVLltUFVMRucSnHD LXGxxUKNJMNJzqQha
19960630-235958,CMP,tECVFzaZYGOIcLqmNMn,0000000115,ACTV,IV,BB+,1875-03-15,8072 Hughes West,,10262,New Haven,ME,Canada,Penunuri,KRPvjpUfstBUicZ
