20161230-130408,SEC,COMMON,ACTV,RgbECSiYklMVkRxAagokIEhQI,AMEX,757347783,1898-02-23,1865-02-15,0.80,MDjVavoVSMeRlCAiXqmFZzvARFaNTAslRoYCUeWRGOXU
20161230-143952,SEC,COMMON,ACTV,TQpgQQWYZjVErTFqeNlXnhAHLXZJlUKNtM,NASDAQ,420257305,2008-08-18,1862-05-04,2.06,BmBaHalYGoDvagRgHrvfTySqEmkRSYIMcLSDQCLGKKCLOysCXw
20161230-154422,SEC,COMMON,ACTV,YCIRBCsLfC QPtTVVmwlLEkZerXUcpzqyYghqlTzwQ LsJXSfnKxopdGrNOPzwnulY,PCX,655997949,2002-01-22,1898-12-30,0.66,0000000351
20161230-173504,SEC,COMMON,ACTV,clHMRUNlic,NASDAQ,74749938,1995-04-23,1892-11-10,2.49,cXbOeUMDflpyawMreJYpHzahJQeLqPR
20161230-192549,SEC,COMMON,ACTV,EAVWALTPshWIhKfmSkdATAvGvfN,PCX,876312576,1893-03-12,1906-02-23,0.10,NfPKfQikUPkscKjLEvwSXopEYIIzSofGbP
20161230-200833,SEC,COMMON,ACTV,gWiXyLUcGhTssJRWzRwifJIOrnDZOXcdNSbZmhbZmoC QnWDiYzG HLIXJwygCW VMwm,PCX,480170903,1977-01-14,1899-01-21,2.93,0000000021
20161230-223052,SEC,PREF_C,ACTV,fcAA rKkicawEgrAMygrVOoUILBBlSVwkVXLTiRGHHSpUtNWBEOPJnaRDvAiIRZng,NYSE,167616565,1910-09-12,1975-04-11,0.18,kHIhVBuZKYfwldflfDGtBOdpRHjEInonQzrJ
20161231-012316,SEC,COMMON,INAC,KtsVEMPDmvUQTJYuacIuHVJWWIGCsKFfw,AMEX,340465018,1853-08-07,1930-01-11,2.06,BNSLzsRqcGKMVIdQXTzeRbLIGKTIbvTfsskeRSo
20161231-032737,SEC,COMMON,ACTV,GAJXTdWUYjkLvNTRezQmkldnMIDVbdyVdRLbOdwmXeTd,NASDAQ,241903361,1951-09-11,1988-05-18,1.79,0000000530
20161231-054837,SEC,COMMON,ACTV,dkCEbKTbAQsmbwtiIVOthUlAPfE OuwNzKFqVUKgcKAgdbvMBXTaIKrQS,NASDAQ,614605624,1949-08-27,1946-02-10,1.99,zzfWNEcJoEEpbTByVaPErDdkSwGqIFmBrWGOFXCqFUDUOX
20161231-081823,SEC,COMMON,ACTV,PWasDEdGcY,PCX,683389275,1958-06-09,1997-03-09,0.98,asGuWkfzMrygGPAzqduwBeywlVCd
20161231-085442,SEC,PREF_B,ACTV,K rFFiQbgmHfTvPQLiNGMwnFKGBhEhHUmWOylZJMSxshhhOwH,PCX,3828175,1947-05-13,1994-10-23,1.55,SOPPuOMCTbeveWIKDERTzYxQZoJMLnCRCTOnPlMoXbgwuX
20161231-103205,SEC,PREF_A,ACTV,UGBPVMMKSpwyYmrUpQmQLQMg,NASDAQ,921934053,1870-07-19,1956-05-29,0.67,YtvHEQBjudJlIIctWcFxmnzyLLXwZIjQbTYYSJjShQPPW
20161231-114630,SEC,COMMON,ACTV,aCAYaaExqgzHqCpEFLqNUTSX  YHDoORkYgVRHRHnjGyBGJTONPKcvVtt,PCX,858402783,1954-02-19,2002-04-11,2.18,0000000496
20161231-144108,SEC,COMMON,ACTV,GQFQlwFUhtcFNhLGBHLEdOVCDsUBzDI,NYSE,69841451,1966-04-02,1954-04-08,1.27,bsdekQUMqXLHtbqxHEGSQHWVQU
20161231-155417,SEC,COMMON,ACTV,qJGHllWsmQMRRYEkgUTT,AMEX,387010909,2010-05-02,1945-01-26,2.05,NoNVReBPVcQmkYtIMXgWRgOZNmXRjVAufPMJJyoujpdGW
20161231-191210,SEC,COMMON,ACTV,KMRoIuLROGyLQuyAEKXnT GMUip,NASDAQ,623840964,1945-09-25,1958-02-28,1.91,CqIhMWruPfeVQHMEvnEKeDQyIAfrfHFbkXFYSdmosmzbJL
20161231-212439,SEC,COMMON,ACTV,kveZcIDtHKSMPTHpTQVfFXiOreHGLNIVosmdAMKMOTrwuFFpRLgwFVIKoieVSADCzMXtfz,PCX,349438361,1934-03-08,1931-04-20,2.59,0000001166
20161231-235958,SEC,COMMON,ACTV,FECSRTBiXJL,NASDAQ,822724985,1931-05-06,1985-07-28,2.25,lSDGZmQCIgOKHLcSRwJuuZJFCJBpcafDTFjq
