19740623-060523,CMP,goSRNVUkcPXyQRRlpYlGSMEPGClsCMX,0000000364,ACTV,DD,AAA,1948-06-20,23355 Williams Boulevard,,M5D 1X2,Frederick,MD,United States of America,Shoffstall,CcXhWpenwkHWjZhpAkEKwGdOPVWOApDbSaDZNfHOPC bBmSNNMiJzBvez
19740623-113940,CMP,OnvOwiVZXgIReEEmKJUSnXcnThQEHWzos,0000000363,ACTV,WT,CCC,1911-09-07,5979 Jackson Lane,,40227,Billings,ME,United States of America,Cestone,PKSLILrkXSEvYYyqGJBCHttKYzELdciyvaJIUbLKwMRqZYoJyaskQpDXKvLqSmTODKDhiENHXpAUPBbSYUqpiMNrNjFSarIbh
19740624-074949,CMP,XoiKshFwSFJUseOHEjDTDwhjrzEOjDKGxCcQHEWSpOFWUGSRWjBI,0000000362,ACTV,CX,BB,1855-03-27,12985 Camp Bowie South,,94662,Palmdale,OH,United States of America,Connelley,XeYzbwbxbXHROdGMeOHJbxXftOYcXCZDLsUIAJAzxJQBRMJHJdtaFDdkJfMRzcsf
19740624-180916,CMP,vtxONKEUgRnPmIoUdpfrnHZ,0000000361,ACTV,CU,B+,1952-02-10,15451 Beningus Rue,,79604,Syracuse,WV,United States of America,Angelos,CNHiLRKnsuYKLwtbToiUNpKQwwCMjXsITwvaR
19740626-120517,CMP,GidZUqrCDURnPxkVcQLUZHoNkSljfGvxVi,0000000360,ACTV,PP,A,1969-11-05,24696 Cordoba Crescent,,M1G 1P1,Cheyenne,SD,Canada,Pacheco,NjnBJzKYhQfwOoLkLdzMEVvFm
19740626-120957,CMP,gDMXHLTeMJMEiSAyKEnl,0000000359,ACTV,AA,A-,1945-03-21,17852 Durand Park,,92197,Fort Wayne,Alberta,Canada,Mundt,ECvPV CMAKgk OfURnLmAOCESyGHHXRXVHRBxkHykVaTPmMPPxD ReuEcFU
19740627-120947,CMP,SvidWcyubUlaXFkZnmqETXvDJYaXITuhWLA,0000000358,ACTV,WT,CCC,1958-03-23,23664 Summer Crest Drive,,53730,Fort Worth,Prince Edward Island,United States of America,Hawn,OWkbWDGUiyKvZfJMIOMoBzCqRmKqJhWuirGf KxAUUQRvAfJlnxOJnNBFrlDIWQuAalOMqzLoQPiEBMoUxrVMgONbBVAnGeIUVCPMUchMFqFXYhwyqFdLNbjmMo VyfLYcXjlQDNfjqh
19740627-205650,CMP,DFfLCWNBMANVNNVospfGiAJTCJrfFqKRzfHTFdNDAvQwIcZ,0000000357,ACTV,TO,BB,1952-10-07,3721 Fennel Boulevard,,V5C 1N7,Pasadena,NH,United States of America,Fritsch,QOfKfsPaXMeHOLTOUBqligqoONtVQHVrNWDRDIzlBmWGYVyJKtLUOKSMQA PJexCstwDYLIqwvQzTVGzbjkaLFwVeMoKvOafZPdSTPFPG HzRfP YjHcEVsriptzVDRQXCiEGCWSoKHWLmazSNL
19740628-025553,CMP,QrDjsjjfXYcImGGENLZci,0000000356,ACTV,SC,C,1943-04-20,16656 Stuart West,,M4K 1M2,McAllen,IA,,Clemence,mSDlrBCHZpIjgExybMEBDSsApwLocGaFiDSPRHoksoqIIeFOboamSzPJQIfGkwUpDRMAHUXQbjRZALbKIEvU
19740628-231446,CMP,FoiDMNiXljBZZGweXAmRCDAhyKWYoHvrqIuKiGTUpRJxfQVZpYCLhDclRIv,0000000282,INAC,PR,A-,1881-01-06,8899 Starling Lane,,35255,Lewiston,Saskatchewan,United States of America,Heter,juFLPvAygLdWwPDRPylYdb MKlRUrOMsNyXVClFYJRdBlfNUPtMXssBUUeKwcIRxbRroGJtVYAGZJszgDxSRItIvNtDxEOzRIEnNKDA
19740629-023028,CMP,olGIXXQFLdIHXDEuMLdDVNJbXfMiSChBOXXHPRgqQfvPMFOMefo,0000000183,ACTV,RP,B,1891-03-31,3214 Minot Boulevard,,29419,Houston,SC,United States of America,Dibacco,vQTqhnnnrwiMzlRGcKAWPQEuptNgJANiROXeXnWWTDUxLdjwNqKGecDOjbqcBQnCnAZxRDdqNkobFtTnFASNvRbJRgELyXEvIRmvWQbKDyDCUjEGJ pFJ C IOMBpIiKLAAsVQWFy
19740629-145328,CMP,DQuJNtEYqROCQUqiSrVTNyPDbqoiEAHxIIhMFJpSwLlaTsi,0000000365,ACTV,MF,WNGC,1947-07-20,11173 Vance Jackson North,,35285,London,TX,United States of America,James,ILUEVoVWorOFdRcREPJJLZSPJsmRBdXrFPDLyhdSxYuFZLGtFjVkUOuoxzJBlbgtTeOREHIFrKSaPBCvquBeFDnGpRglFwwi HpzeDOgBLFGDNHgnSRHLWQCFPDxwG XQQPvDVJshD e
