20170707-212815,CMP,EwGkvTuYrhqkEbDVSwMjKDjGUXCUIRJGaCosuxUXlcJwgiSECnohDkRuXPs,0000002088,ACTV,WU,CCC-,1861-07-05,17021 Edwards Crescent,,91362,Huntsville,Nova Scotia,United States of America,Swinger,EsIMHSOYnRfYXJdQJAUaANFAUBBWZTatK oWMKEMoOZIOG
20170707-213854,CMP,XgjCOyjGJCMmWkUJYpOmLGxLUXQVTd,0000002095,ACTV,IS,BBB-,1906-09-17,21380 Durango Park,,36142,Fort Smith,IA,United States of America,Sison,lheLxJgNQDGvq SF XayVJMOAdFHkGSTJSYAlFReqiCEZFHZHsokKhqF cPiNDaTPPubLBnSvAVOgHHsVASwMicBYuFmheKuMPbKI
20170707-221005,CMP,znVWuZJIWwpVOmIIFFQlD,0000002090,ACTV,MM,D,1957-08-16,15768 Crestline East,,V6W 1T9,Winston-Salem,NV,United States of America,Grosz,JpqtfUFfvdeQt fwzNBFasxRCmOhchuNBCd OS D DLEcLh WwDEpNCkFLGQmKWJORQDjyPJTLEcXsvEJIOVKpVCnuQGU AjlKIaH IqUNpqALzOOfBKFBJSAOQfwrVRQoHMQjNxPmGEMXqpdFFFMY
20170707-222005,CMP,BTkPIWvCqEOWOKnXdOCOlYxRwXIWwLhFzRbVZyYNgKxfLQLVvidPOzvQsXq,0000001444,INAC,CA,A,1983-03-21,20813 Lamar Park,,T6B 1A1,Brownsville,IN,United States of America,Oballe,mRpyGSkOTJAjZvdiTMthrPMxrJJvsIQCHmlKrsEPhMPZmTFvcIprNNQIxVqOwywlthRYVBBtV MNHVjjsjJSvWobymZMeNvnSeoTEkFxhr
20170707-222133,CMP,VUUoeDrdOuVwDJJJkMqPbHL,0000002092,ACTV,RN,D,1939-04-15,3713 Jarvis Avenue,Apt. 842,M5D 1W5,Moncton,RI,Canada,Pottle,LqYQOdwbOMAnoBMpYYoXEmzStxJpPNgriChVLotbQyJCLRYTuhZlxkiBmYQXMVqqEKGSOOcPxaKtfZSUJrEHUFHIsblCQCLTGUCTUCOXeZYpUIIYYCAMSTFCXEIEVBzxT
20170707-222553,CMP,SntTPsqzoLuPhXPdGJkPYQMnVYLnTepJJXxqtVzHnuWVHtamGjGkICzV,0000002087,ACTV,PP,A,1995-12-19,2929 North Crescent,,06114,Wichita,NE,United States of America,Cookus,aQnmDOADIncGGVNBeKVhixSeJuHGFGjmTyHOzOZMcTGnyxnsNIcbByFHHkrIQiATAoFcr SphJQyjEwaLHCBWofeKeLHNaMWXxRGcOengKBJDj
20170707-223238,CMP,aWFVAHmsYvEPNLXSpL,0000002094,ACTV,EI,BBB-,1927-09-05,6522 Mayfair North,,93339,Rapid City,OH,United States of America,Jannusch,NkmPbFL LcaUlEfqDIIHLbuYrBlMZMEJRApscGsegGbwbUVqEvOIYnniiVcsKOldthTMKLHgOoFiZMCbeW
20170707-230946,CMP,DINFQvsGrbXbehL,0000002089,ACTV,PR,D,1919-07-23,13070 Panther Creek East,,33138,Sterling Heights,MS,United States of America,Frappier,RYsdRoiuHxgwRWGsxmHIMSVPDIpSYIFEcbXk xNNBIVMTlHBwvFpsDSp ELApVaOLYZEAYIYoJpKMHdb
20170707-231935,CMP,yiORtYxKLhNglRlbQGnuznYFxhLkffNA,0000000796,ACTV,PG,Px,1886-11-08,22787 University Crescent,,V6Q 1T4,Fullerton,WA,United States of America,Cirocco,eHaVBlMvrsHQNpVVvyRpmZlYzaLFHFNbSdxGRIblKNiOGqrIRRxHZPsSwKJElRnzyuwXJEVeJRlDRPhRRnwufKNNAVQmmeYPhHMo
20170707-234019,CMP,mAVFfTqHnVQkDQoMw,0000002091,ACTV,AM,S,1929-01-01,19772 Lexington Park,,89137,Oakland,GA,United States of America,Burle,LoGDt JRwCpFPSDBYAlpGJLOBzHUspvEskpRvrJfQQmPCATLBYBeIHqxvEQGSKDkWZzkUFEMvCijpwSYBtHMWOKBzkUCyihByLyPVTwpERMVxDORfijmaFOaIyiJqZQAvWYjB
20170707-235817,CMP,ssFbuteJDEIoeVebCvHvNixmKeWhZeuGlkJWoTGsLyVObQAcmgOUPEfX,0000002086,ACTV,RM,USKO,1937-09-06,8130 Westerley Court,,V6Z 1V7,Cheyenne,NM,Canada,Kempe,VIFExdLlBKkyIFcoskGQKeZXiouKVxU
20170707-235906,CMP,mYDFcAcxDNKPMYKXMxbS,0000002093,ACTV,WU,A,1902-06-30,8285 Tamarind Crescent,,38156,Albuquerque,NC,United States of America,Erling,rQvwQvhNPDlydDiLlBC
