19830926-110540,CMP,YCdWaDbKgCflRXPPmNHObGIhPNWIbQCgUoOmfSMOu,0000000730,ACTV,AT,BBB-,,5675 Cone South,,32823,Reno,ID,United States of America,Lekas,xnyWwrApMVZvWSwXGFVVBnluRRKjgSiDPCPQcWvwNqCEwlxdFbQtnFKLNLTRoznZlJGM
19830926-172059,CMP,aGOldIIshPHhSWCTZLmllNoJACbPXQCADEUXTPvhrAtbF,0000000560,INAC,SM,BB-,1936-08-07,15180 Chadbourne South,,V6Y 1S4,Cincinnati,British Columbia,United States of America,Alvarado,yRLWeHFlIVUbmiJD
19830927-022314,CMP,pYAsUxjDSirnOSyNtkwVOTXqZZrEHrVXcYNLiJTfcQXBzmVGvCvGvTSi,0000000732,ACTV,SS,AA-,1970-09-02,19124 Cherry Ridge Rue,,48502,Huntington Beach,WI,United States of America,Reiling,wOGPnPmIsHGFwsOKDVSpbYDIoVIPFPEmLVhCYCNHsDEFFSZLxiK LAjFdFDUxUigvHLGJHpALVJwDvsT AsRXMJroWrEzPjLEyGNcEqNKcGNRpuJUUQtCNsjpMXXSPTAIUD
19830927-102948,CMP,KAUBJxXRgVERyyUnwNFYoPHLihzMhXMKOJKPHlHSmMqNiVRDDaRsAKOIQ,0000000727,ACTV,RE,B+,1965-08-03,24198 Lynnfield East,,M5F 1X6,El Paso,WY,United States of America,Atilano,YqdmaJWDxgUwCHLbbRIHQiFNNydLCDWnSguQScOMQBczJINFJVBFbMg
19830927-121830,CMP,BhGCEJCUKSJOmUnLPPxuOjWELHDGC,0000000734,ACTV,CN,BB+,1852-03-03,20744 Gene Way,,M5A 1U5,Hilo,Prince Edward Island,Canada,Topalian,NRVaZHkxvIrucUCQJdljRBaxmNXKGyAtvRqBqagXPIFGpGseyjHXuNqebprkrYeJBJjyIUF nzuaKhRSJDjojdrxJjFVKKMUIORmFDFvwlggDIACNztILnwD
19830928-002943,CMP,WUNCKZkhTXyMiaVrbEQTHOSNRyDWHwfFRKssWKqqkRVbCmcXgbDK,0000000729,ACTV,CN,B,1892-12-13,18176 Greencrest Street,,E7N 1K6,West Valley,RI,United States of America,Waguespack,kbcnRATCKSMUhRHbDhJL qGGEYzysVHVDEvEuKRiO wDo
19830928-044636,CMP,xgeRncQSxxFByUTJuppZbLChgOvBvryXvEFVdMXDJEOEIlzfGfDIGiWFyIQ,0000000478,ACTV,WM,BBB,1951-06-23,24422 Bellflower Street,,T5C 1W5,Quebec,RI,United States of America,Baldauf,rPrcaDkerxzIDZuwDjMDOoeHxLyNjDBOGUeiUxPJzlKiWtWFN
19830928-131010,CMP,zPIqNEJREtwIhmpWFhgWEJTqZlDVPqGDplFVeQbTocEKgwSdwdMMG,0000000731,ACTV,CV,CC,1855-06-18,18815 Washington West,,H2B 1V8,Livonia,UT,United States of America,Aird,KxNSQCLAMQPJXKnTneumUVGQGMAVlDOEOLXeerERWaIIoTXYbHGEOVzXsEEUPfoINucMrnTLDyxBgqScJuEHbphgqVnSew XoCCNpHGCByuMKDleNRAQEMVkaPYBygbXaTaaxAI
19830928-204017,CMP,frtPuPQxEBBSkorHMEXTXdGishRocdZKFevvGsGTKdmGOQcisHCXkz,0000000726,ACTV,CG,CCC,1873-06-02,18603 Camp Bowie South,,74170,Tulsa,MA,United States of America,Doemelt,dOZUWUGlqlUiIKSUOcouAYpQpcalJKcVXMiCxBqWUlIiMJRRBQmrIVAdCoLMFVVFzsCPjXqnSiIQpIuqBPmRESKkncBzYymbpHPJvYvGhYJRThBYJwOHewRvPaSHgnUCTA IoOJVwIwLnNxZlDRm
19830929-210448,CMP,IGuylOEMHUfzJWWGGPWlTMGbxkVDcbnUAVdEA,0000000733,ACTV,SM,AA-,1959-11-04,20263 Apollo Drive,,31217,Biloxi,PA,United States of America,Gabert,gEXzDIznStKvBzHLuHqjriQlxkoukAOKQBhXKIgITNrMsLXOrGDN
19830930-101821,CMP,DybuSALEWsisAtbJyJVVQzABVARHdzMcNulrBJNEoUzUn,0000000728,ACTV,JS,CCC-,,8615 Pershing East,,33180,Phoenix,CO,,Truelove,WCieeddFhEQlphevASAUTIDQoDcomHECVPUAJTLNzhSEcBTsEhWQ
19830930-154955,CMP,qomDJVBsCMOfMpzyVkTbRLQEkQvriV,0000000735,ACTV,DD,AAA,1934-04-09,15696 Chadbourne Lower,,T5D 1R8,Greensboro,MN,United States of America,Hvizdos,mcdxMItmFExtDw DEwrQDIYiKuTwKQXcljWmKKpRHfCLNVgVPAieAv oMgOLzNPseSaInFqsXaTOoVvuICBwBmZQNKjVJSAoKHDvCBCpYAlOOqdsxEBtEiLvWNstIhM
