20130629-093818,SEC,COMMON,ACTV,FBCMXqmobzSQjnsKIfWD,NYSE,870144926,2011-02-03,1861-04-14,2.46,CFPNZVYAJEQXjqrcadMqENNtYvUKTDHtTNvQVuwy
20130629-100723,SEC,PREF_A,ACTV,QGQaTIkMxoMSTbQzWGAdGPSlnBAf,PCX,292740132,1952-08-31,2001-03-23,1.15,DLMXRHYFUjFShczXRowADQwHXIGOyVzHLVgIohdrhkrSyXUTSy
20130629-114543,SEC,COMMON,ACTV,CubUCNgIEGVLQaHGtjOfwRqXjZrFvvrZONu,NYSE,354577178,1962-04-02,1970-05-25,2.42,FWHthqwMKQoxFsZNuSyNWXcWDDWLyFsrdHLpjoZpNVxFBEHVT
20130629-133756,SEC,COMMON,ACTV,gpIQUaIXgUtTKEITDdQGHisLqPOHFMruPQydJVzDkgMlhXpORZ,PCX,275081116,1999-06-06,1889-01-04,2.03,0000000908
20130629-135901,SEC,COMMON,ACTV,yObGJBWVckwWlUEDACGeBEkuKLSPRVzRXbjj,NYSE,56676540,1899-12-26,1893-06-16,2.36,sMQqMHaodpRHtaexgWIGQtAMgNCVfMdbCrytXsjCrtYtyH
20130629-164146,SEC,COMMON,ACTV,yLpCouEzDukzXUFhEUoZlCTNEeWdqnQOreBxAueDUMTEBqSwEKaYnTvyLcScehKF,AMEX,224957945,2002-03-20,1858-04-22,1.93,0000001810
20130629-182635,SEC,COMMON,ACTV,BjiSPwjOUGbQfONjLeuFQRDx,NYSE,78357865,1857-06-03,1957-09-12,0.13,wMOhoGmIPLRKGXJECyyHszQOJxFBYaGFItxSJNTTGeKKJSohJg
20130629-223422,SEC,COMMON,ACTV,JVCwgDAuPEfBJBaTDQVsEKVVFYrffsFEeCrlHEJZDLUOtZOSltdno,AMEX,955886496,1896-05-29,1990-01-23,0.86,YXEEbKwfZurAameYnBdvShWXLozTZFwCoDTtQmAplDm
20130630-001952,SEC,COMMON,ACTV,TWEnTQrZBVBESPVdMABJrtglABAZsd kwdMXlDAPnGBMjEdBAJGfBTVQpAIPMFnpN,NYSE,600850884,1895-11-18,1986-02-20,1.84,0000000362
20130630-023727,SEC,PREF_C,ACTV,JeAKHvSjlUPcwtjtzUPGDzXgcw,PCX,875983006,1978-06-03,1876-05-06,1.69,foHCstanUmwZXxSaabfEudoS
20130630-031547,SEC,PREF_A,ACTV,wMrGjSBxMDaMFRQEizUJuPBuemTrkkxE KIakDUDLuKOO,AMEX,374737384,2005-02-23,1991-02-11,1.47,WmclLXAHrzuAMRvHcePKsuXyQYVgBYSVeOhXJWGv
20130630-051912,SEC,COMMON,ACTV,N hKaMKJJWKVyTwvPoGQMbADZxqLzXOZGeFXAoiIfqevKPx,NYSE,733283315,1893-03-26,1921-11-14,0.52,0000001913
20130630-063812,SEC,COMMON,ACTV,JKBpktabABPaeRYDqNqctAEPpLSZp,AMEX,392684363,1858-10-25,1976-10-15,2.76,0000001109
20130630-091338,SEC,COMMON,ACTV,SRxQuSXsSCiDSDlXJcTwRouyMZvRIlMSaCsXxbiRl,PCX,207797730,1992-03-20,1856-11-02,1.89,0000001160
20130630-113343,SEC,COMMON,INAC,EDwlyG KKLAlKcwtETPyncDABwccTAzBHaXViKhNsoRUhnXqvOy,PCX,339988290,1957-08-19,1864-09-15,1.89,0000000184
20130630-125143,SEC,COMMON,ACTV,KNUNxKkuWDUpsGV,AMEX,144303424,1871-11-24,1903-08-06,0.56,0000001275
20130630-182947,SEC,COMMON,ACTV,Ow mrO  ZTcIDJVjVHZpJqA,NYSE,920739895,1960-11-29,1959-03-01,0.62,TicTIkVkNKRLqYJkYBOFludyHiKLswaQSZaRMVHrBctvcqAT
20130630-201707,SEC,COMMON,ACTV,oNmJQJGoqxiTCaSkgKOPpaZYJbymuPAoSQONIRUAjIJnslEAPVcC,AMEX,246682457,2011-07-19,1899-09-03,2.29,WGJUTjrXlgyWIxMuqleTLaAYdKRKYLrRyzRWPVBNrqKsTHWC
20130630-220534,SEC,COMMON,ACTV,AjUPxdwLIGEGPZehFqycEhyyTPjANXCRvgEtMfpBhk,AMEX,482266695,1957-03-08,2005-11-19,1.16,0000001254
