20141230-132815,CMP,ISwEPfimHRLLUXdnKMn,0000001983,ACTV,AA,CCC,1940-08-18,17362 Coffey Upper,Apt. 471,H5L 1P2,Bismarck,AK,United States of America,Detoma,jfGTyGypNIWbJUwXpPEkEMDFLyJGIIVhyvJDJAFFnQYsNXMFLbbjojxYVMqoPkVohoeNVjJ
20141230-184402,CMP,BSGpmEGLDIQQuDLJfBUXooHqJTVwWQTSAWSBBxyMLLltFEy,0000001976,ACTV,AT,BBB,1979-01-08,17012 Lendon Street,,M3X 1J4,Shreveport,NC,United States of America,Demaio,FGXAwAKHdzMDKWICMUNqoKLICjsOZPjxRDInhhQBzvNPAPOTpFbMFdYrGjDhoRgDduLrIpnJZtKznAJSbPMFgf HnXipbEQDwxAVKcl
20141230-190517,CMP,osEwaSZwZvPZLAGrKCjwLDkITIOuNjTXEOHyUeySWtzMlCAOSVj,0000001981,ACTV,TO,BBB,1918-02-20,7447 Kingman Avenue,,V6J 1Q4,St. Louis,TN,United States of America,Hillen,cpl cKzrwMPNssKJYEKAUE LnEycRQ
20141230-230321,CMP,QMIUQvfnztuEIbxGoypSbyxdDEWTQEIfKBCWXgHUarL,0000001358,ACTV,PG,BBB-,1968-01-24,497 Stonehill Lane,,45221,Salt Lake City,AL,United States of America,Woodyard,KXOgCbP HRusXMZPNomejjNSKaJsKPXRaWOY
20141231-022147,CMP,ESVGcFUcHqLeBfNHdlIWYUWNlUyV,0000001979,ACTV,PG,D,1895-09-06,17129 Kalani East,,94521,Hialeah,OR,Canada,Ruic,yJGwFlPadnHwUOntRQAOTFlRMInWjMyTiovcGyCLRVRzCELsLyG
20141231-023416,CMP,JWEZqNxaaRGlsWykuRQFQicpjMCVDVnfbJgJEWdLAKORkBFQCIPhHDTKm,0000001984,ACTV,TO,A+,1986-02-12,7575 Bernard Court,,84094,Cincinnati,CO,United States of America,Clemence,UsBNHpEDMVbPGZNISKZgpe
20141231-081514,CMP,XogpJDhMcfIHhzBzDvtvykJhqrFD,0000001977,ACTV,TO,ADAw,1982-03-26,21448 Hampton Boulevard,Suite 388,M3X 1J4,Birmingham,MA,,Malta,tVUmPocAuMTSZPXdVroLJAoFpjXcqdtODkRKxLYJENqR ZiuZXeZecluYMTVSh CLnvtVkWtOWLmkOmutGHSDSgphGqDaT xfgvMUqhrTwtWXKiFmnAWBImlNjExmlPlDKWeMLqQHNEjv
20141231-124409,CMP,QHVvqxUOgzWXpKSkvOUWWRQQgvrAqaQJdJyNrZcGqkdKCrAoxrcvEkz,0000001982,ACTV,MD,BB+,1964-02-17,291 Frances Rue,,70815,Mesquite,UT,United States of America,Funck,JXoAqjYTFASQdJJoMjRNtvRawUCBqPxGzkkq
20141231-205929,CMP,QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO,0000000058,INAC,FP,BB+,1993-05-09,21182 Keswick West,,T5C 1T2,New Orleans,VA,United States of America,Mclarty,KEGwsBnmMekfJPhPxjfIRjjOLrNPP QhTdskrJnUiNQtpOwTRGZGPAujGTJQnLzHKCfqqIwjEFwNayHEWQOWzAw tZYHTwHIxJwDVrncLZO c
20141231-224808,CMP,jWiNFbxKlQSUDFGHUFOumSXFnMMLGDuPeWupFYLFeyyTMRZMkmFAQFNxtjmF,0000001980,ACTV,MM,AA-,1964-06-18,23011 La Cienega Lower,,45247,Pasadena,MT,United States of America,Poster,NcQX WgBAeiRYrkOAXJHZuUTuHlLHEBJQRCDbdSSrHL
20141231-231430,CMP,lOIkmVMpOmFyqDzBdUgYKvITMMUWFiEOjZaENQyTWbFSGErlXdlzRO,0000001985,ACTV,CN,BB,1865-03-18,3647 Crumley Boulevard,,94289,Evansville,OR,United States of America,Lyn,RzwAlDHtAJSZjENUNHZDEuHZAYLryWnvq QXDyHvFUFGuGRutUQbWMezSLDNPJrUjvIw IvAC
20141231-235958,CMP,tJRXaOVLJFKVQWKAbmECRhBUQVvEHSgNxT,0000001978,ACTV,AA,BB+,1951-01-26,552 Teal Park,,77227,Garden Grove,ND,United States of America,Steinhaus,MvNdeovtlBVhEVMxXeqpAojecbPFdCDJaxjXELBGGPqIAzgqxeMOExLLCLMeDKLXwqpLauNNtdwJMeWQPVgLCzlRcJQPUQuGKTsgNsGsmvIjljMekIRBCaHHMp gBIyBD
