19760624-092515,SEC,COMMON,ACTV,QtBVmhtIQyCVIdWpAhEDOeLDzUuCBFJOMUJUbHmxHuWXbzUtrsDhYUUBrZ,NASDAQ,140095168,1942-06-30,1887-11-29,1.49,0000000432
19760624-101336,SEC,COMMON,ACTV,KJLoJBRcVQKz VWoBCTqHkfebJIRZuqjQoCjhBAcr dCcBBQFJOQQiBnYCF,PCX,52229577,1960-05-19,1910-11-26,1.19,DIPPjcmxrwIwYNRnOzSotzgUkufjD
19760624-161044,SEC,COMMON,ACTV,XpcEmpVNUsfrbvLgWGhbGuSxC OrBBRRrINOALMEKzEIcLiRYLFMLymSRohOvGFmA,PCX,615415007,1880-06-03,1956-04-25,2.99,mnNgVrFLivNTSCpRnzfHJmqRcwjNTpSUAD
19760625-014014,SEC,COMMON,ACTV,GoAOVP LBcXriQJqYJESGokMSAhelaKTqDitCvThtEvSlKAlDJDgjII,NASDAQ,80264966,1949-12-09,1856-12-02,2.25,0000000007
19760625-050025,SEC,PREF_A,ACTV,mgQMkttBFKUtbQUUdxnNkkazJBbEHfYKWPHPQIXVEEdCPnQILfRva,NASDAQ,120965724,1940-09-07,1922-12-08,1.90,0000000217
19760625-225002,SEC,COMMON,ACTV,vtHrvlziIJWvPWmQpelLxYwCITeU,NYSE,409813764,1864-11-09,1915-06-06,2.36,HZexZLWkLQrVKlABNLmRFIEvUiOG
19760626-043822,SEC,COMMON,ACTV,ejCoCWIlXiTdt,PCX,183061931,1894-02-26,1961-06-09,1.41,YGODXTYUYQHKSUzVdmTrHaaZEgiuZLXAwzvjFZMnWXdUSECjfi
19760626-052946,SEC,COMMON,ACTV,VTPgCDUKMCSCL ECGNJhrQhcVWGBFpPiJt TIKKwYFGdhSCPFumCuznGjHNpuWmKC,AMEX,495875171,1949-10-26,1950-11-03,0.12,0000000151
19760626-141452,SEC,COMMON,ACTV,tMpmHPsGgPcZtsrTsFysTQyPVEHCvbfUsHsJ,PCX,387453841,1909-07-22,1902-04-07,2.24,qKjXPsBHCteFFjjVUJyGXLGVDBNKBTSUHGZTe
19760626-232928,SEC,COMMON,ACTV,TYhFCUFEMDsGoYDMSKVwyB ZJoPjQUVOCCCbEGKIgCKAWFBMUkicHjaQhCKefYz,AMEX,470672934,1885-07-02,1857-08-22,2.70,0000000300
19760627-134617,SEC,COMMON,ACTV,tcEgKJPaILGFDRJLGcNAMGQdOAyS,PCX,529003988,1927-12-13,1965-12-31,0.30,0000000222
19760628-051338,SEC,COMMON,ACTV,yMDuTPeMCJKiFrWHMKWmmdS,NYSE,891847457,1907-10-18,1968-10-12,2.34,GzDXOWXDABSzNrogrDpc
19760628-072242,SEC,PREF_A,INAC,XO msOuHLVl,NYSE,132507101,1855-11-25,1896-07-07,2.09,0000000158
19760628-155257,SEC,COMMON,ACTV,BsRSBC gisUWAFNRvLBGEJHEmdz,AMEX,984986211,1878-02-19,1890-01-18,2.54,0000000187
19760628-233754,SEC,PREF_A,ACTV,PJDaSdEPYhCSXhqMeWVItxnTULCGjArCsADVZIIfmlatGMEN,PCX,459600840,1914-03-17,1902-07-31,2.13,0000000259
19760629-235718,SEC,COMMON,ACTV,FFXDPPqWoOTwxjLT,PCX,318917577,1929-12-25,1933-09-30,2.76,0000000323
19760630-023809,SEC,COMMON,ACTV,iXoTtVBIpFbGoGXQIT,NASDAQ,327867589,1912-12-10,1930-06-15,1.37,0000000106
19760630-181057,SEC,COMMON,ACTV,rLmzcfhKyhbkwVKrfXpLpGUebRLmsRjipYRUMAZqToHIDgQxuzoPeGBSqMQN JpEMuK,NASDAQ,930616726,1969-02-17,1914-12-27,2.45,tqlRQYAzmtTPakQfMSMZlHg
19760630-235958,SEC,COMMON,ACTV,RDRhRkfRFsDlLHwvnTJa miujLcSNuygLkYsPjwsh,NASDAQ,939206440,1909-08-25,1902-06-19,1.82,0000000430
