20000628-223906,CMP,WTutnKIlBwOGnmqDEHSLUPGMeKzCMUEt,0000001396,ACTV,FR,AAA,1960-03-31,23445 Gates Way,,78291,West Valley,VA,United States of America,Vanderlaan,UYAWQKVmhUVV FeAxHwJnELJmYxaFHl vHHWvXfwQxMMbGiEmTfqmwDrSaajxUWYoMXNTDkEEDPjNvVPSmjfdkeMyRXVhiKPOhsAqWQKokN DRPbBRUGAkGVr
20000629-011229,CMP,OhRKlhiSFrBNRDMQFLNvBRQVu,0000001401,ACTV,RB,BB-,1855-09-29,17886 St. Phillip Upper,Apt. 461,16509,Abilene,VT,Canada,Burtchell,LufWwCPlD kKRRnLczaPFoRCoGEkhpfKjkoxKxONTpxUsYDulYLcHhPfvBDjCVbSCvoFi jHwwavTdmAZOcGcvEMQRHAhzGmHpwbkB
20000629-040635,CMP,DbbglVPcPjiPaXh,0000001164,ACTV,FW,AA-,1870-09-17,10436 Ingersoll Upper,,10019,Iqaluit,CO,United States of America,Messerli,SQlPitjdFFLWFTTOHgmQyVdRWeHfLBElAehkDLyrGspHgNOmJcRFlQXPNWBUMkpPESroJeNRUqHEIGUYtKdOUtPVKUSSDSebh PtwnKGLUekcRzZ
20000629-091143,CMP,TWZHOwEyJZcxOAYhYKGhuu,0000001399,ACTV,OW,CCC+,1954-07-25,2088 Red Willow Way,,M5E 1X4,Fort Wayne,Prince Edward Island,United States of America,Derick,yfvCaOJCepBsIlCUqscthDtiorQUFSxCwXRIUmZIIOaAmOUYpTD
20000629-163614,CMP,VKvHDHedMPLBCRivfGAdUjcfaVRYaBXecsYNVLNRzuMAbzjcWK,0000001404,ACTV,AP,C,1934-01-06,14968 Nolan Rue,Suite 454,V6X 1W8,El Monte,AK,United States of America,Macina,kEFjKwMsRNKzHnqdS ZGeLuEVJTzLAYfuViBRJGfkZuXCYIKtbFPLLgtcPfIDMjPtdBapBMZBxIi
20000629-174639,CMP,XTWYwWqOuTBeLsvZfAvtRY,0000001397,ACTV,CM,CCC,1857-05-18,15181 Congress Road,,X7I 1Q5,Hayward,WA,United States of America,Lubell,PZYzizfdccchCAkPsiwtOgioTodEEdIrTBQBkjrFlNUhLBDxmEkSTgmWOQyqngivCpDspZtdZtE
20000629-190717,CMP,DzGxDikmGXFdaWugCLQTR,0000001402,ACTV,MH,CCC,1997-02-14,6365 Simpson Avenue,,90829,Fort Worth,MO,United States of America,Schwartzbach,QJsdJOYMGqRqNCxMLugSEScsTp mdhnjRTfNBmhdRViZcMyXfjxWwKSS
20000630-070700,CMP,CrHZqaLKlUACIOCnANOtBcGMhwNEnHp,0000000229,INAC,SM,BB+,1909-04-08,20716 Wilmington South,,93302,Ann Arbor,ID,,Fuhriman,vRDhSLBUBBiLPZSiHrQiNWzBlQosnOdTOEJfLlXKSGOqoRYVVLKfDEdPQxshHoLJEoknSndjpRXJnZCENoeBOHjAaWBVvIBKxmpIYzEkKPQWwusrvPDxBorBFrDAzXIWvOCLIAQzMKxVQuTgfoK
20000630-132156,CMP,GRiACVGJBCDAMNWwBJICrDX,0000001400,ACTV,AD,AA,1954-03-04,20796 Dolores Drive,,90120,Calgary,MD,United States of America,Stuckey,iF dDDiNqGKNbxcTOAOcDCNuEGNdkiDltmGBNLkMBPzukbWQsnSeitCbYxMzTogVDOZBJGwtaiDkegOiAkpdcIFBRiTCBnkbZlGQAHvXXzpIDG dGCx
20000630-185938,CMP,AhCPNjmeWZgYMXsRqbESa,0000001405,ACTV,ME,A-,1971-01-09,18794 Hunter Drive,,H2F 1V5,Rockford,UT,United States of America,Cartelli,eIhzVPDSVZDNPDiKWIoGBJaxMJJFMhSjQmVLjLQJsCdWIUBtUQHVQvWntsMySljUkhAJRsqoKsjxqMQHSHwEAPDKEpVFmryozISIbH
20000630-210817,CMP,BTmSRrHpJIZfvhQRDAyOrsJRQnSTAJMWOVQQwQ,0000001398,ACTV,NG,AA-,,14817 Bailey Boulevard,,94706,Santa Clara,IN,United States of America,James,TGeUUMEMGnNRErDdPzhWtMzxzONDDB EJVPRXMOXCEFpRSyTmNUsJNmmlHHxqiIVtbgRsZUoZgGOdSIOiUarSkrTeAPzIcbK VkDqNkLULPWDFIbAJTeUEGgeVDoA
20000630-235958,CMP,BdzRAhWPKTXFStSqXbZMQFOOPKldCXEqNFCtyOLwGeHWuM,0000001403,ACTV,MP,B-,,11309 Amsterdam South,Apt. 615,35815,Bellevue,SD,United States of America,Waguespack,fSVwCDEUBCChQUSmrFfUnAnZNWrbm VqlrBCjKHTLeOCgQEHMbyQUFtmMZiAwqiUuYWvnekeeOGQYyQTQH
