19780625-050408,CMP,cnHBRWQIBLsJsxkZrhYEtEvGWklRUjBgz,0000000523,ACTV,MM,C,1968-07-13,15276 Addison Crescent,,V6O 1P5,Nashville,NC,United States of America,Rasher,RKUuVpDBqFzcGkQHGUvAluBWBnvqkpJAnTUNRTeWHyGIsstOMNwbEJCRLxlQDlFjQlvHreBAcSrYnlU QJCmKdrBpOvVV pKjOC
19780625-122650,CMP,LDUsEcYHRKMJEGXlGGhOOXBF,0000000524,ACTV,SB,B+,1896-08-21,20657 Westella Way,,Y5C 1M4,Colorado Springs,MO,United States of America,Ancheta,RiTBMzpJZa
19780626-010758,CMP,MESuPEAoBlMTAjjbXFUWhEPrZrBNiQVoZuywzJ,0000000525,ACTV,TO,A-,1877-10-12,9518 University South,,H6D 1Y3,Santa Clarita,Saskatchewan,United States of America,Shimomura,mFfCMWMeHQIHnpOkeVmqNNF
19780626-061052,CMP,jTZEOvrZoPvhHhEVycMTgdSeDAHkDvARlkstBVErphrWGVaKu,0000000270,ACTV,RN,iX,1969-12-03,21174 Jefferson Way,,M5B 1Z4,St. Johns,SC,Canada,Perrez,ERIpK VUOrGmVMrhNDCEgAi
19780627-043240,CMP,DqBocwuofuCIqGFcSsnDIIJAHebRp,0000000321,INAC,CE,AA+,1951-04-04,7977 Gaylord East,,M5E 1V3,Pomona,CT,Canada,Fairall,FwiHzaYucGNaqtmYlHRpwHu lbXtPFOUbWxmAkwEDSvsZWJOJD b
19780627-170318,CMP,NsnDBOgUzonkKNNvLhPswBlHANCQqzKHFCSXAxTHFfVXcy,0000000516,ACTV,CG,JY,1903-03-29,11631 Uster South,,77093,Beaumont,OK,United States of America,Coral,ANWwRRmXOPJ VkKmISRPaGzmqTwWXVlAtRfYqVSOwrp
19780628-063611,CMP,tkUGfpjTMcQlrnDeCjtVJGVleVsGTecHNqF,0000000517,ACTV,CP,gkHV,1873-01-23,18992 Polaris Drive,,07110,San Antonio,ID,United States of America,Cazares,hNXiuEVGUSMaoluBMFyfOGNUpemQiNkDgKGgXUxHuWZZUhMPLhBKFrVRxHzrSPVCEUJJWyHVlJTkyo
19780628-144843,CMP,BGpYcUpfzLthRBzKiWXKwfyOhTvsKoPXncfICGXfmBOXfYEEGWaQOQtOGVEc,0000000518,ACTV,IL,A,1875-12-02,681 Innsbrook East,Apt. 824,H7H 1U4,Lansing,NV,United States of America,Nuzum,iIUGXJqITZEsDAmSFYjkulpDvGEADIOORqVG
19780628-155916,CMP,WKsiFLaOhtQDsGTOvHsKMdUKikkpRqmUgjrNZrKW,0000000519,ACTV,RL,B+,1864-06-28,8092 Gibbes Court,,95242,St. Louis,AL,United States of America,Dorsett,reDCyXphFVcNVdJBqgeTQDqJxSCSFFhoLEjpBd jXLsICYpmX Qy bSh
19780628-191923,CMP,HOUuVODHbGuQSJTsFuKEU,0000000520,ACTV,IV,D,,13774 Beale Street,,77232,Little Rock,ID,,Dahnke,FwDgvFotnEnegHreGyOBsVkXJBSOsZOyGMFZRUAOooHiUzAydLAXOeeGPSSSEBUCYRViBckPspXIPQhYmqLZitEfMSFDwqzXSbHJA
19780629-032441,CMP,aHJGCghzdSZJgXmdFSiNMlUrWCDYobPDSjXJBddBFjbIHvCbPUSW,0000000521,ACTV,CT,D,1850-10-31,24396 Pacific Rue,Suite 305,90038,Santa Ana,MO,Canada,Maltbie,vdkhrDtvsgetPrT dvaLAMhAhhReFPqCxlt EtEvoTmGqMhOhXLKVsJO
19780630-020243,CMP,SISMQLSYTyVwVNXIsLYdROXNoWTfyDoJDH,0000000522,ACTV,RT,BBB,1936-01-24,15181 Congress Road,,76117,Madison,GA,Canada,Schiavi,BimHBEWYBDfUKmTMvoKKKqE mFhcrUINhJfaWLKAFKlZWS
