19710322-103456,CMP,XjSxlGRryfrgvCMaReGMEXLJuiXaSRQMSTRccKTbdXRVwcSDVVf,0000000227,ACTV,AT,A-,1858-02-06,588 Knight Lower,,60678,Chesapeake,IA,United States of America,Mattis,QmQKRSMQOLMll SHNTmIPFxMIXLfLGZyKcCDaZYCR
19710322-140604,CMP,qudERoimJkOWiyHWWzVJVdUHAjrTJ,0000000234,ACTV,MP,CCC-,1921-12-05,2833 Saratoga Lower,,21232,Bellevue,SC,Canada,Krips,XxVfsuDmiNzSSaSmxCczzNBf fyZsvyQGnHTkqJOlKNEitXPHVCXERZZrvNza
19710323-181525,CMP,CrHZqaLKlUACIOCnANOtBcGMhwNEnHp,0000000229,ACTV,TN,BB+,1897-08-30,20716 Wilmington South,,93302,Ann Arbor,ID,,Fuhriman,vRDhSLBUBBiLPZSiHrQiNWzBlQosnOdTOEJfLlXKSGOqoRYVVLKfDEdPQxshHoLJEoknSndjpRXJnZCENoeBOHjAaWBVvIBKxmpIYzEkKPQWwusrvPDxBorBFrDAzXIWvOCLIAQzMKxVQuTgfoK
19710324-190528,CMP,lSBXSwESnnboFFeSvHxFjlfxrwIZABfGMjiWUbhTmnRHnPFOTMlMAQnZJA,0000000019,ACTV,WU,CCC,1933-03-18,2682 Lumber Park,,80225,Santa Clara,DC,Canada,Thursby,BAJD NFwWAUg
19710325-095057,CMP,ziJohMcvsgUVqHyXNSwWAqFRxoSF,0000000231,ACTV,TN,BBB,1868-08-06,20912 Nealy Drive,,T6A 1K9,Whitehorse,New Brunswick,Canada,Angerman,NZvTwlfabQiAfWIEcwFlPlMwERKoFbZSNeIDaqqmOjzFxKTOsSWWVXCyQqJuCOlYTDzPgoyrwUbQGmsUGQAsLsvFBVvxfTodjORC
19710326-210205,CMP,OhGyMTcWMJdQpJQZIiaxBfCuXgKBUhaQsuoACPYaXpbjkXNDZMmSDD,0000000226,ACTV,NG,A+,1888-06-24,12470 Meadow Haven East,,48916,Atlanta,NM,United States of America,Maretti,UBgGBlBJF CgfGymhPvTjcHqquBVnPIzCU
19710328-052247,CMP,SOHsouEIQhzIAMeFABDlHzVVpeXiHlUsEEOxcBPIJW,0000000233,ACTV,CL,AAA,1925-06-26,3214 Minot Boulevard,,V6S 1S4,Santa Clara,ID,United States of America,Densley,lBXzNTgIkEINDOmoTECIlHvpoZDOB
19710329-135657,CMP,xusTszaAbgwnfcAmfKVarNCrANUVCpmHQKKuWPXvljshueoBLMHi,0000000228,ACTV,EU,AA-,1887-05-28,12716 Lexington Street,,73102,Yellow Knife,IA,United States of America,Tanious,YHTRyTJyCtnnMTJNPmXfwDksSzJVmk
19710330-022925,CMP,estGmMJWXVNYIvVp,0000000235,ACTV,FF,D,1893-03-23,1898 Halliswood North,,M4J 1O2,Milwaukee,MT,United States of America,Gerken,BQJRNjWUcntDCeIBYENioMGnCjAlDFIODBTjIuojlaPVhOtjhlEFPWIdKD RFTtBCVRCUrM
19710330-120927,CMP,zCNcUXNeZAUXsHb,0000000230,ACTV,SC,BBB,1938-07-11,5917 Addax Avenue,,14618,Philadelphia,AR,United States of America,Breske,yUJDISWYJVruHaJeGQmVqDZoZsFoJZysqNbQVmVhzNuGMJOppYhBsPcVSKBhRPVDaPeTHPPUVvGRXtHfTPdlNBDLugWS zfsXOWDMTjbSEPPfSVbptjAkIAcFEAnIHp
19710331-060945,CMP,JOlePeOMqNiWFtIikbYCtGoucRYkTNggTpiDSTEocDbaMdhzl,0000000017,INAC,RE,DIq,1935-07-30,8357 Buckeye West,,75237,New Haven,IN,United States of America,Mantini,wuHpeHmnuetuEgRwMGICaiCmDMCSAkBhfHSehUwwJEhSgOdCZRGQFUcEBlQktlJISrPScVkJFGPrUPjIASwbISIG SMCgQwhmEQgBXBDsjisQPSVgTLRXPJluhDTWdkKEDrOqymIpLEeDzrsPn
19710331-094900,CMP,bqfvTyldyQqhQaQgOFO,0000000232,ACTV,BA,A,1915-08-12,23953 Chelsea Way,,V6N 1Q5,Laredo,WA,United States of America,Pannhoff,ErIqTTNMLORDaJsRiipGGxMv iVQDzBWKpTcVxwhrZYdcQEssBqyBtNSWVJbQELeDpwpEQFwHmLVGEDpXD NZQfJGyeL FFCcvNSSUhOKYrYVADkVTH
