19890627-200924,CMP,EMKQTHFRhmjHNHsqRnIwXLFmOfGdVjdBOOzvcge,0000000965,ACTV,CC,BBB,1962-05-17,12756 Weyland South,,M5D 1Z4,Springfield,AR,United States of America,Leight,otMxrJNbpTjOYc
19890627-214227,CMP,riGRQdvgUQHPdDORzzToQVXpGiLSA,0000000581,ACTV,AT,CCC-,1873-11-24,24611 Wrangler Avenue,,99605,Montpelier,VT,Canada,Giles,TQmzIYHUpSyUSOSrvBsquvNDXpThdUwKNJqIHGEFdONnPASreDGCNGlIbYyyTaNptJnNMLdYUeHOAYmIGLIwGdQGKmLaIRfRDhsMNcJVbuDUbnqOqTJB aVdOTTRLtZiEvPcSQSkTEYxUTi
19890628-072755,CMP,QDvhEDmxUOEIFfBZVhHdrJwyhY,0000000840,INAC,MG,CCC+,1870-03-01,2923 Navarro Lower,,94388,Santa Ana,ID,United States of America,Hawn,LmHHkRASmRhEJNIFEmklSA JVY
19890628-145610,CMP,yTMDLAYnxOHYGQdeBpgBtOYCshaFNFxgQGcKq,0000000956,ACTV,CE,AA-,1874-11-19,18830 Smithdale Street,,50316,Orange,CA,Canada,Clark,MUKN gzeVRQSLzKBrAclkNiJsAAWNPiNaFKUoDmCUnnCDpKEjPjMXxaJUlgUIOxxwaVOEnrQIvqsUTyriA tIHEGkplPxjrwIMmUbWoEFKnJZhmhhdylEXESQVyFNSsPxYbQPc
19890629-124650,CMP,IMBcPuMKKEEhaHZBvTEtHXMAH,0000000957,ACTV,RL,AA+,1929-05-04,17976 Jack Avenue,,90092,Vancouver,TX,United States of America,Niglio,KNZuYyCdEEGdkgDDtUFCBZSlUFTwMVAGETrGCJGbyrkJDBsIOROchQBLdQMplVY
19890629-155745,CMP,XRLgCFkadTiMRKJeoEFIVUnPolqrilJLgdHQxQzFqbu,0000000958,ACTV,JS,B,1867-09-21,5110 Gaylord Lane,,94485,Garland,NC,Canada,Jurgenson,MptiWDAABNhtIKZVagDzyRrQYoBroOqtoJWHgDQoSOPOkv CbyyoMLmMOmREDrNSPYiBqeYXqfiIPoBzLfmiOkmtvTzAQbPcNhN IKlDcOdrXeALFHmhFAoYQM
19890629-161628,CMP,pLPZpFPLTJxvpBPaDeXZGPPISppgQlpI,0000000959,ACTV,CA,BB+,1949-09-10,5867 Nowita Drive,,33334,Orlando,UT,United States of America,Niven,IHlEjHsFPdRMB  jSztIaPEUNQJaDSSjOQVySwKjWFSNPIfbfBGPUZMy hWjRZSBoVIKPeMKfH APKwzLNZYL
19890630-010000,CMP,WKhinhnLnIYJBMmBogsc,0000000960,ACTV,HM,bOg,1970-06-01,11445 Camelot Boulevard,,46233,Overland Park,IN,United States of America,Whitehorse,NNXyAUsBTktPQxGEusdHKvxzaTENQkUJbmzTCBCekSbtlUupBLBrCyiefPykcCLHfzFnVwWPMniTwTwh
19890630-034115,CMP,pAcuRzelzqtcPiiAYQnexeqlGMquzhJILfXMCAHM,0000000961,ACTV,OO,Mg,1877-08-10,24402 Marsh Way,,T5D 1U4,Calgary,Prince Edward Island,Canada,Chesney,N eCJCRcMSTnCQNRMdcqHQtlUicYsgECgOwGnOYLoXaKlOEyLYhKqzRNxaMBXoKAAByLdVwbOejRuBfRFFXjPwoHFRUFEQDeEXrGikQEneKssNsmOkgqGfsxOCaiILjFMCLbrH
19890630-105939,CMP,njTSJZKbFEQhQhcUptwFEnBCXInlCfORQKUTEaRAG,0000000962,ACTV,HI,IM,,16550 Spicebrush Street,,43627,Miami,MN,,Cogill,EzDteBeviSEICODBoHSrmVMapTbdvONZrrcjNcyVDFtTQPXiVOShXQRCgAiUbAOJUR LcDcqOEATOJXUYJiDTjWRhLbUFrFJqhNMNRioYBmmKRPcwCIPPUfGqthzcJarBGJ OuIJtCTLhxClvE
19890630-154923,CMP,ArjxGCZtYvdGFhpdBGEa,0000000963,ACTV,CC,B,1913-02-13,6130 Powers Rue,,79421,Oxnard,OR,United States of America,Curboy,IMUazJCEuEVDLVBjFGGfDS
19890630-210014,CMP,ILqFNDcRFZgUkkEYoAWFQrALWNxHLoHwKZCMnQ,0000000964,ACTV,PR,AA-,1973-12-19,755 Maywind South,,10091,Little Rock,CA,Canada,Zunker,oAmgDLFCfC mnFKHVmHvtqPmM HNslaEZJkk xRVBEVbTgFBLPwyVJLvxMSkSTDfVdTKLmGTwfIGjoIS HfeCame
