19890928-101514,CMP,OpfRuIKJWKXOONqeBMp,0000000973,ACTV,MS,CCC+,1880-10-26,7819 Gates Boulevard,,78412,Bellevue,CT,United States of America,Starwalt,xEgRvmemFvnlBTMXQaA
19890928-170513,CMP,EROwIlRydGdBRuFkBiAH,0000000966,ACTV,AA,AA,1933-10-19,9137 Quentin Boulevard,,V6G 1U9,Lincoln,IA,Canada,Graeser,CzrToTBtVlatKAlPEFJbprYqTsfGMwuHZjyMpZVAiSPVyQRdAFjQUHRzlbKBQHDLiJOKgDjVKbXHaEPJImDsJ
19890929-014918,CMP,LxoEyEViAwtQWghGBiiBLhCDSKjXIsuJPTJqAAyBQQFJeBXjFV,0000000971,ACTV,NG,AAA,1852-05-26,16956 Bellwood Rue,,M5A 1U9,Escondido,OR,United States of America,Plair,QEKIpfQaYTXFMKSWeAAOmhWTkdPJKmUpCSLHUYbQKeNVsMZwBODmQjqjgZBChpBLDuWpOJofdPSRhWAkFfgeEvuuELdgNNIZegkWCSPjOEqQBuNfTNRkrQSmGKYhwFqxqgOYr
19890929-073838,CMP,sFUPMbMzZhWukEqBOFVslISMGF,0000000120,ACTV,CU,CC,1959-09-17,17575 Sunscape Upper,,77232,Fort Worth,MO,United States of America,Emswiler,UOqTLdSpKLEJlOOdMFzvlzcrmqiBJLVrlnFrsJCKOUlAzdEqmxVJKVRUSOMnTtlIEuZbQeYEpJSuczNPsjiNMuXZcRoddWEUxqDbPwlUBIADVLYnyaeDTQPXDJ
19890929-122617,CMP,gxewMCMETVGNciAqHYDNdLbEeSAzysNZjhpaaRqNXUIxaPLwaIMCgwxOYI,0000000969,ACTV,AT,CCC,1878-07-24,1297 Gray Falls Crescent,,95188,Norfolk,British Columbia,Canada,Mausser,bjXQUNMhSNY
19890929-150314,CMP,MIssaxGOHAPuTgElyidV,0000000974,ACTV,NM,AA+,1961-02-09,24653 Leon West,,T5B 1U7,Portland,WI,United States of America,Artiga,QAQuKpdiCISKDfUuBlZNdrAdgHRogXYFWBOmnCsGEmYeXKksYvl  IocKLosFwyOcrKFuYUGyQLbyryQwZAzX JayJsktOMkKPDIFrFwDivDNdwmBJdPVzhOVKttftifDSIlKyxpSSHtIls
19890929-173249,CMP,URwOXwCDwYWQAQDupKeV,0000000967,ACTV,MP,AA,,12566 Misty Upper,,90150,Fort Smith,LA,United States of America,Gizinski,sMoRMNngomEuvuDkEb VMKKnDHTTMJIwTkRMIpPRkpqjGLVUjgETPeyCldNK
19890930-004741,CMP,xABKTSOkiTmWovtXDKsLDTyvPWoMKlYrN,0000000972,ACTV,FL,BB+,1949-03-18,7238 Chadbourne Way,,72224,Fort Lauderdale,VT,United States of America,Harrow,rGLlvfXNVdlDhEAXWNpIkfpERRiMmwCUyFobVQDOlASgayKnwPQVBXCZKEgbTCgaiIjaxk
19890930-051918,CMP,WAUYdXNERWrDlFxcxhSWqEIJvzOFNSKbuUHsrWRIRHHkQpsvEXCCZHBCM,0000000245,INAC,AR,BB-,1945-06-02,23402 Miller Court,Apt. 157,19147,Eugene,MI,Canada,Warshauer,ZjDyMTByBDtLMFKjZeivCaFDBNCbexoSGCEUgZPFQQCyBtRXFUkROFdbAjqWygYJJaRpfDBQlJHBxqAbRHZngyaOIxDaWJwmsGMzBLTAAFHRQrihBknhoqBVSr
19890930-071514,CMP,FILQYoXMupTQSBUCIeAh,0000000970,ACTV,IL,BBB+,1966-02-23,7255 Collinwood East,,46809,Huntsville,FL,United States of America,Pannhoff,kiqFxuWbkdlDNQiQDITccMRJNUVLrdeCAUTdxKlaIFYY FSCIyQJvXFt ngBlLwMQOGtsooqhjxk UvFZDNqc
19890930-073948,CMP,BFPZgPCMexATXWQdHPIRPyholaYUBY,0000000975,ACTV,CC,A,1930-11-26,8921 Rampart Court,Apt. 537,15234,Dover,SC,United States of America,Vicente,vPQityHJAcoMIATSCNITVmDCAKYGEFhNhBTJ UDOPEwWhryNoDjMhJurLMcCSGrweIsWGlEoAMOdmXqxAQUfIBGTyHVZBSKg HzvqNfCJOABOtxwTL
19890930-235958,CMP,mDqJGArbTQjXERFtypGyXano,0000000968,ACTV,CK,B-,1928-11-03,18791 Richmond South,,90362,Evansville,Manitoba,United States of America,Hinchliffe,KpLdBFuxVSigQINvCXEJdmXISYERRONQzTQpSFnzLA sRsIdHBicCcsMFaADasnCHBAedABALOnHvZKWEFFxKWzkMbQoNZtrWQcwWbelKeGQESAPcWUpSFXhC
