19800925-170852,SEC,PREF_B,ACTV,nDzVsOTXVJhTFCcGfqdTGATnGFLLTTaNKtIyLvKPmWZcs,NYSE,240716621,1904-07-30,1860-01-30,1.89,0000000297
19800925-184118,SEC,COMMON,ACTV,QtwBnudpdseuTU,NASDAQ,131313294,1882-10-24,1907-06-03,2.74,0000000131
19800926-010138,SEC,COMMON,ACTV,tFufTUVRFrTvVfTgRDpHVyffODaDOACQdHdSVGMxbojVerQgHrKSjLtCCEWrkD,PCX,645482318,1942-08-01,1853-09-23,2.79,eMeEGklgXHxDbHmSKMgdNjtvbmqrnPkesDKCAFGtvoUrQw
19800926-054014,SEC,COMMON,INAC,EDFYNQmctFotnzLQrXBQEuQcvYDuXvyn,AMEX,816084821,1931-04-05,1888-01-09,0.05,0000000108
19800926-071453,SEC,COMMON,ACTV,xhJyKOKrGPFJRi,NYSE,883112268,1865-11-12,1964-01-25,2.53,0000000602
19800926-125441,SEC,PREF_A,ACTV,TpdTbImOxHqGBMBKjeKeln,AMEX,385580390,1896-09-26,1940-12-02,2.48,0000000387
19800926-212046,SEC,COMMON,ACTV,QINxg SAHgofLgSgVlZNUXSdanlqDdzTjI,PCX,776919696,1867-01-05,1910-08-01,0.05,pEGIPCsKwtTHCezUJixADHRHcVKNIYrTyyOPIF
19800927-052408,SEC,COMMON,ACTV,VlBQRGyoVJyWOoIfAGHWKEjNnvL,NASDAQ,757405882,1857-06-18,1919-06-23,0.89,0000000081
19800927-221923,SEC,COMMON,ACTV,EcKEGBFOGREjPgCtDEi oCg,NASDAQ,939788960,1915-07-01,1862-08-29,2.66,BlzKUNpcdbxQGHwUAaQlIXGgyZmHnyRREOKBwpXvXwwWEOWiNJ
19800928-012529,SEC,PREF_A,ACTV,jSjDCaTBmBGmBgcBXUiLCQyHNLSCeCPrmOPUqkha,AMEX,22273656,1935-05-17,1962-07-14,2.88,JNrlzArRLtDOXxp
19800928-215709,SEC,COMMON,ACTV,xpABGWtFjqolYelFSjHGjTBDFmfZClK hnNmyKFEKTzbRFXVehtbHezIuvHaBrAORoGBUO,PCX,405239668,1960-04-10,1955-09-06,0.60,0000000569
19800929-083829,SEC,COMMON,ACTV,rRvnhgCSCzqeDVpBPBzfyevFTXZeruMrQWRJikdgxjAHsVUxOe,NASDAQ,569590775,1854-10-21,1960-01-15,0.02,0000000368
19800929-144334,SEC,COMMON,ACTV,UlguiHbScLgPZYDBOIhIyOUMgBdWcRgpuzmvzQYPPMpPJAuXABBsRc,NASDAQ,207620740,1938-02-03,1913-12-24,0.01,0000000422
19800929-234022,SEC,PREF_A,ACTV,eFVjUZMQnJlqeCTJR Shox,NYSE,569364580,1881-09-06,1887-04-12,2.51,0000000127
19800930-063712,SEC,COMMON,ACTV,mAtGIzVJLdplXAMBCFxcqTJMMwVNPEKJHSQruIDrXYWYDEBCqFdTQYwUyk,NYSE,178833552,1853-11-08,1970-06-18,1.10,EHhVHPSQttYrETUxcMnrihIePeOLrTFUmdIKeQiGfzuibJwRV
19800930-144213,SEC,PREF_A,ACTV,HWVNGLFqcXndcgSbsEJjdmCalMUMHFORPASlAfnkTxR,NYSE,907526917,1937-02-12,1954-10-01,2.65,WdMLSShTWMSjGnzJGcANLThOWRoeveGhIRasLWaagwQJgdEQZJ
19800930-203640,SEC,PREF_A,ACTV,CkNmZxxhWpWXQysqdyiE,NYSE,425063863,1954-12-02,1876-08-06,1.20,sRWWIhWVTcdKuZKNfeibPUSU
19800930-224535,SEC,COMMON,ACTV,vOWhXDPTm,NYSE,439564284,1893-12-03,1961-04-19,1.69,0000000194
19800930-235958,SEC,COMMON,ACTV,EoCZwNRxGaSVRpNMKhvOMReOWHEjCGl,AMEX,642825774,1949-02-16,1932-06-26,1.19,0000000394
