20070929-084033,CMP,iICZJpdjCVNThIVbRJyswKEgUFT,0000001687,ACTV,BC,B-,1982-09-30,9038 Westheimer South,,V6T 1V4,Montreal,MT,Canada,Lorquet,SZxuUUCFmQmdFgTsJcXubHzjNLrzgejcMdiWJXWFVsNYIiTgbKPnIvIQfyCqFiZlROewDuOipkVQcpBWdWOAVsVCNHamROTNTJDaLTbBBmYZqgMBTKQ
20070929-101959,CMP,HHJAeTTrdQVJcRQEWdOrqT,0000001692,ACTV,RT,D,1934-10-11,7879 Park Hill Court,,78524,Lincoln,MI,United States of America,Manifold,EGvVkGdNJsemeGY fkGBowBGZgNAIpq
20070929-172818,CMP,ffJaGVEHKkurDEsieSUSOpAcQettmdhYPmpHDibWJnRnH,0000001252,INAC,WM,B-,1988-09-07,2308 Baltic Road,,T6B 1C2,Livonia,MD,United States of America,Saling,CdrzHZehheIgsxzOIG FtGcSGLvIqBKfABPgoFNXagZFOasLeNjhBzqWArGoRVCDvUdVRZaBCVfSDTIcPhDaYiWPKeDznoZpTmQwuGpOjONLJyAfNatsPAYjCo diANyWNoMNMkTwTVFmDG
20070929-194844,CMP,cYgUMmFVVnaLpqU,0000001690,ACTV,SC,CCC+,1999-07-30,21669 Yesler North,,66101,Providence,IA,United States of America,Vega,FuqxiEISkQFJBeIFct DABWjIDmCjSTDpRwdVSPrGnLRzQlzFObkPfDghWBstdNeTgBFHRYSfBYaWzNOTiO GGkQWihRN AwsPiNAugGRSxrNuUeKvnZefdmiASDISuCiZJ
20070930-033410,CMP,BJQJLMgTugKPouuFRGhFhUgjBoVKaPBIPNXCBJUYQsnKQzKsoyOnGfo,0000001695,ACTV,AP,BB+,1890-01-10,19775 Cordoba Court,,29207,Anchorage,RI,Canada,Geiszler,bBTJslVbTPysJTbeNkRFNQYqaWhILfbNKkMCgxNobixwfosEvVEM UWveMBJrUmOg k
20070930-060758,CMP,IYNtpKSrDHhEXEVqmJrvuGhxZequxSFYkRpcArSEoPeNWFz,0000001688,ACTV,EU,AA-,1982-09-15,20640 Chennault South,,80037,Riverside,NM,Canada,Crimmins,XzIKNPGCLoRKJMMwXNSHOVmUgaSxHrWpTaAEMJCpvGY HUXptgjnGRyRxTGUeSPGENAoJApiDmVmFEVX
20070930-091652,CMP,QwpGIMKbdKyUsJUQqunimHnljOxHzZKTAQXDaV,0000001693,ACTV,AC,tES,1871-10-27,5395 Trail Lake Lane,,43652,Erie,OR,United States of America,Andrae,yinROPCyjewCRPgWZGMLhAKsNEdl
20070930-165959,CMP,EAEnUBWsCAfeWPiywFeQEU,0000001686,ACTV,RR,BB-,1963-12-23,1037 Bonneville Lane,,V6Q 1R7,Huntsville,KY,United States of America,Busenbark,QXjFWQGmozoA mlrlWLDJ
20070930-193313,CMP,OPUiTwybCaSoOYvILwXWAyVWjJLPvHlFBFpcDsSJmMCyXYZFf,0000001691,ACTV,RN,A,1978-02-11,21082 Cliffbrook West,,E7N 1Q4,Concord,IA,United States of America,Encarnacion,Wm GCCzIFQDIyVgXBJEhjlOxTGzMkhLyvv EAVEQzgtUJXoznDrEHSxb
20070930-212524,CMP,bLDfMCiYJfdEseRPOSrNilaE,0000000377,ACTV,SS,BBB,1990-09-09,590 Cedar Crescent,,30376,Fort Wayne,TX,United States of America,Mouw,cNdRoPYiPQLsUdgbnjwUThKJuAyUhCEGQGqxAKPxpTBFwTKNgkfEPQvKKLxPI ULGsmYJLgSsLfhZURNEIffOTsUDfzUtCHorSDwDfawSAXmK
20070930-215908,CMP,DvDKxtTuuZeAjzGGEKzhBOVbPrXXRaCJWaGLscAYfqvbTYCPYvkYckX,0000001689,ACTV,PR,B+,1937-03-09,12667 Brighton Road,,21205,Tempe,TN,United States of America,Rohland,GVKyYGdWTIBaFhRrUfdfrnIPzm tSjIIXsmWWMAHArIIrrEBWIONdnLNEKdBVkFCpNIdIQFYOj
20070930-235958,CMP,JwxhccwaAADfLSNIPiiJHafmeDpSlCDHyNMNIJqylIUjhuavPRLruoWFm,0000001694,ACTV,AR,qrX,1924-04-01,20146 Rogers Boulevard,,H2F 1W5,Phoenix,Manitoba,United States of America,Odegard,vtHILzfGvHCmLF
