19860328-184800,CMP,txUEpbwbHwtGAIDkB,0000000828,ACTV,GR,BBB-,1858-05-13,7938 Lynnfield Crescent,,99512,Winnipeg,TX,United States of America,Harrow,gLPwuFOncsGPdVFDVITMITUdTMlqHBCvwEkFXTOcQTQ ySHEUYKwEJUeuRhPDfPPwpCMmEDLIoVCXYHgohxDlHMtc
19860328-190112,CMP,cHoIkTREEBctQGXLfBtGDDPRFUqQMSWVEEjDuByHyCCtfrWFSgoLQK,0000000829,ACTV,WU,AA-,1887-09-10,7238 Chadbourne Way,Apt. 157,21262,Lowell,FL,United States of America,Marett,MecDCXEQfiOLVLSUMtQMNIAvLjuCGkTjSovDoSIdoSHFIbewPvmNjTXpwCCggFwXLlxFGBVCuRWqGPjwIETFiqBPQCjxlBgassKoxRULnMwMZtXdaSvxZEIvJLmllwCIELcFEqUK
19860329-001046,CMP,qJnABEjhWqTLTRLvBExDyceafBFIJtUrKalgBAMHkJ,0000000830,ACTV,IV,AA+,1874-11-15,8705 Flagler Park,,H6B 1Y1,Long Beach,PA,United States of America,Villapando,EhxSnpKEIrqeokMMeus FZSjFU jWpJYomhNXRQmHJwjizpbtBHDDBuLGysTkDqBHJDp OEngBUzIWowaQsdBkFRFhXTXvfPaonMrQMdAOgD VbTdVNjR KmKIIyoAyhgUhgzzxHwfoCTWyf
19860329-034702,CMP,TSiOqOQcKEJWHXuxVzUPiMfWoaZMvSOP,0000000831,ACTV,MM,BBB,1890-07-05,784 River Place South,,V6R 1V9,Fort Wayne,NM,United States of America,Inaba,OBKh APDNINwz sKXracfAsKAQCdtUGMSfFAspCjfRTLLRDAnOPUkNIVRgLKIGBjytIa zkeHMPPUDXPBMFEMzrlDpBJX
19860329-082258,CMP,zBADyCBjuAcXbLWyQPVzhejEPYkNXWlBSSAzRmmheqxQqWLniD,0000000832,ACTV,JS,AA-,1984-01-22,20808 Flint River Lane,,M3X 1L7,Fullerton,OH,United States of America,Leight,BLHVpOGESSaS GDADkjbHdaIuGVybQBKdaKNPAwyuCPVmGDnxIqOYYlbISQbIRwpwRAkgWCIfA YHCemQtZLTrp tBqxaFudMSdQYfrwmQrGzpub
19860330-105754,CMP,LpUVXRjRvjFpPOF,0000000833,ACTV,CP,CCC-,1885-09-11,14203 Brooks West,,H2B 1Z3,Las Vegas,ME,United States of America,Busenbark,ABOqHPad neHwBnvZxZQIKAJHikivbNKtmuHo
19860331-035248,CMP,astyjksxQHTKPwbNl,0000000834,ACTV,RN,A,1864-12-11,24330 Carnation Park,,10283,Buffalo,SC,Canada,Credle,iLriSHZJYWvYuy
19860331-064741,CMP,QSmZHFZDfAZWpIAuGGBVTcqWeoEGRnPFuKkCuMaXBdFUgJLzUXVR,0000000835,ACTV,WT,CCC-,1915-01-25,23073 Wagner Crescent,,91327,Fremont,ME,United States of America,Evans,fLxHcWqFIEEzSMhAWOnRNncCkaAgDUbJOPWdIykdyZgVSPCCzhNMyuaHqJWnFHLCAdPQYVLCTCUgYhoHHcBMlOzmztFaJnMLvQ
19860331-095828,CMP,MvGduEMRMJizDMWSFfbDGnASWfUHCIZYAgCOpMdwKrVPVjdfDuhNJg,0000000752,ACTV,ST,qsxF,1922-09-28,23667 Parkwood Way,,89148,Oshawa,HI,United States of America,Odegard,JUpSMlWnVvNkiQVSUFcGMQtRLOuVBHOLPJNqIyORqaLmTKsVXKBVRR JFbTZJSGFZWqJbeXoTEcwBYIGbK cnGRGQuwceLVWLDk
19860331-145906,CMP,niISurcNZMDtUHJAAmpALeY,0000000335,INAC,TN,A,1922-10-01,19309 McFarlin North,,V6C 1Q1,Long Beach,IA,United States of America,Fuhriman,yubEjH LmjmsC
19860331-203351,CMP,XcXviTVFMrZxFoCJBrHzdmETdHBy,0000000826,ACTV,CV,B,1895-03-12,18716 Greene Drive,,27704,Rapid City,UT,United States of America,Mciff,xUGIAZs WRHLSQjGSuozlWBKZDDUumPHYqNySucyVrBMafPIAeeJHrFAGuECLAGwcDtSa BPiXoNJvdrELNUnAREWTOunHVYgNEbEwAnWdeUEabyIwMdhnFFlwwKiIcNklcKIfBOYNckFmGC
19860331-235958,CMP,VCEmPoQQtGMDIUUxExntIAngOMxKdLMTvslXgGy,0000000827,ACTV,SM,AA+,1979-07-25,22507 Gaines South,,M5E 1W3,Salt Lake City,DE,United States of America,Stultz,uSXmwOgUIctmWyrynHMurirtdCBkrDymLSSCufZMZVLpGaoMtOQIoVIMNdDAZczaAjPzkTPfKRcAkDQLTbWqFjNRwrLFvWAa
