19891229-000449,CMP,PGVOSDYlIreRTdIbwBsxFkKEaFDKQfRSA,0000000983,ACTV,ME,BBB,1896-09-23,19983 Parkview Boulevard,,M5C 1Z6,Sudbury,British Columbia,United States of America,Derose,VHGHpTUbVhKZjOHlscqdeecjtNMlePH
19891229-042743,CMP,VLzLYQgPMfKRrQtUxEcODFiQQadjUGbDXNKeokO,0000000982,ACTV,WM,B,1894-05-23,4737 Campbell Street,,80136,Fort Smith,DE,United States of America,Lyde,qjDkYpPaUmNWxkOFTDwINFpqrOkJJzjNOYwiDxPzMO
19891229-074936,CMP,lXPZsFUbmMHKrFsXujJSgVspvDlIYAhDNCWZVkhICXFlQpFqOBJFV,0000000981,ACTV,RR,CCC,1912-01-19,8615 Spring Lane,,V6J 1P6,Evansville,LA,,Frayne,mUCUQ QvcgjGNQnnDMIw CIkqnxqEPVGZuhhitFLNFZXpOEYRLOUthTguQSlJWVZDnDZcfQnYGHcBqYVvzPWqBEMnPOySRxFdQEFpregEA
19891229-110856,CMP,PTYtrbBGQCtFCwFOAYqApZGIZ,0000000980,ACTV,AR,BB-,1985-05-04,8866 Stonehill South,,21251,Sterling Heights,Ontario,United States of America,Rehberg,ie  BUwAPTthIAyTLbcGxWAgAGsOGUWJOLWIZDGx cHullMVcIpGVBZocPSrPjCVRLWlxlHyjyLjO agFhvYUyILEVVxFCbRrwTVPTShKIfhsnpRLkc
19891229-231504,CMP,YmLIadVGVbRGCgAEqPdJoFNHGJYOQnQsHRG,0000000979,ACTV,AP,AA,1954-06-09,24450 Queen Avenue,,48250,Salinas,IA,United States of America,Farone,LAThOJkBSEcfWgUZER QehO aiJzxHEQHBgSRmgKOQw ARABWydiDzijDtSTXWEHLnrzAOnTAAUNnybdGlzOTGJDFnCJqWrGAkQOfvFyPaXRA
19891230-033527,CMP,yArijovQgTqjYJuM,0000000978,ACTV,CL,lYH,1924-07-15,6360 Savoy Drive,,45211,Irvine,ID,United States of America,Raycroft,VBFOmJurrbsuoadTmEtPYSULpopu NSsMTSue zFqxSZVYazcpMfpkPQgiMdSXEihFOBIGfKoNMFHIWoyWrLhfEdLfjtBkTiRs dUTPrUmUyAsDZDMpFCprQPEuUEfAftyPD
19891230-055949,CMP,xNNhCxaNeBYNxyaiarePVR,0000000977,ACTV,AM,D,1974-10-14,21380 Crosby Rue,,T6D 1A7,Abilene,NV,United States of America,Petrak,lwQhCXpEmltQQFRCPQLnoadQZKKTqpxSKCagwbGGUGMTsIJzqMNlqdVPOGbkzAVq EHH OoaCcGdhv SXV MHwXEQTFctMTsURfTSMDTNgmDOTNOyb anPBAmNZoSuFhCyRLFPLEAgtzILKwHdJU
19891230-125918,CMP,bOQOKIRBcNXHTQOlL,0000000976,ACTV,MG,AA,1986-09-03,8047 Clower Upper,,90298,Santa Fe,WI,Canada,Stuckel,GxVMsBAuqQhjRXeBGxyEVOJGEEAGSgjLVin
19891230-232734,CMP,bFlqRPBnKJGHCXkPRPid,0000000508,INAC,MF,A,1874-10-09,22176 Flint South,,90098,Shreveport,OH,United States of America,Rose,nDkKmNQgDJwTdLLcVqIVMTjcUXCFxeOHjMPuCoASoBYlbJtqCZJEoc
19891231-000223,CMP,HnNFEPJiWSsyihnFLjhUAzkLtrVBQcwysf,0000000781,ACTV,DD,BB+,1914-11-25,254 Cartwright Street,,29406,Moreno Valley,HI,United States of America,Vanderlinden,RACpVEefpabAUttsHTnCwdzJaMCgaywedBuLcNjexBqrzTJdEIRyYraREUqHEV
19891231-094633,CMP,HLwNNbCDCeeQMqvJVVhsmxMNUjnspBFvOTjQgNoAqlTWPUJFZvSQOTGz,0000000985,ACTV,CP,BB,1865-07-11,17207 Wycliffe Park,,29222,Whitehorse,GA,United States of America,Ashner,dnBbpEToEXZPDrgRFBpPKvOstCHQRWXiySDTNFTfKGgCR
19891231-235958,CMP,KzpgoATLkvMPPJSoyYQlJEKXXlkSNRxlOcFqvLkVbXmRBpA,0000000984,ACTV,NM,BBB,1854-07-03,8442 Deerwood Avenue,,T5D 1X4,Arlington,IA,United States of America,Waddel,hNEDDYwwqzPfsIcJasgykvCaQxBNNVplTJMWJNGvBZzNXZTBRqFFMVETEmRtOMxJpzZMEJXryaRBCnF
