19781226-111711,CMP,QbUhSmELiXYTCLKkZJeyeBLSEcJKgJQpCOGxDUJELaFUFpGm,0000000538,ACTV,WM,AAA,1896-08-05,1736 Penmarc East,,94403,Tempe,SC,United States of America,Mckennan,KaKJkCRMVXhNyAObVRUAQjoInvmBPETAiuEYsBhgBqeGAlaFGDPJoHfYQiy
19781226-191737,CMP,JkHAYKpcXhBSPTGEeQGIeKFmSVKlbxRz,0000000537,ACTV,MS,DDz,1880-08-01,8014 Valderra East,,V6F 1R8,Waterbury,Prince Edward Island,United States of America,Gumbs,DFeQyPBziOTQbryxjPQiRJSmMsdLyjLcaqRLTMuRpIFsvDJyOKnopOkpdVlOyhdMHihI HyRvrPJdaAIn
19781227-032820,CMP,bseJRGaTGIHSaYgCZtfmRPisOlGIFuOghBdrGQNBHUPXJBB,0000000536,ACTV,PG,A+,1861-09-04,2920 Floresta Street,,35882,Baltimore,Saskatchewan,United States of America,Elerson,LhEXLFOBAMCPQJBFUIpFQLFwCQJRPLkmZxfHduWKM
19781227-074238,CMP,vXSEWKALOAvhIlwNVfQQBHKxBjyZoXiQNPJjmHVRQmuFFmfzfaBJyGV,0000000181,INAC,IS,AA-,1966-04-28,22250 California Boulevard,Apt. 78,T5A 1Q5,Lincoln,DE,United States of America,Larriva,RDkMYLKQDpaDEUEP RPVhsMLYkPKfMO ocVHmSdGuBYDDXYKArpMkeUB EAjCuXKogJAQnkJ dlxFQyJExCMkCUaLgUpPKUICUXwzfZvKVVWQwDijTRyCMOyVPmFTAWlFGSOHDFzLrP
19781227-133021,CMP,UBpRbGAcxNSHAzxhNExDJStGgANuWiIHhrmBCMdHdQePgYDyLnb,0000000500,ACTV,MG,BB-,1958-12-12,23271 Buckroe Park,,90866,West Valley,ND,United States of America,Klimesh,HwFHISsOgxiENrKLAdCgkAkbNUBtWCQxOog
19781227-205429,CMP,gOchRTsoJYrSPnTLFGsfwwLUacRBcZuNLPDg,0000000545,ACTV,AE,CC,1937-11-17,23788 Linden Drive,,60746,Ann Arbor,ND,,Arrasmith,PbHeMLiGLxvRxGAKVKyqeDpdA MMcpfjWNHiFoITv ECVMKBJmcKzT
19781228-000903,CMP,WNuswNUGUsKQhaVzJUvPDSnvEKEoNZTLpQ,0000000544,ACTV,SS,AA+,1895-01-17,12145 Irene East,,M7O 1B6,Yellow Knife,WI,United States of America,Ottinger,gidXZvRkpWPlSxKgzaCXCCeLSAkkBLvHBEsPsTJjSvIiTzRLHSjRbGfpoYKwK HehBOchyiINCAYjSTQqoBnwSAmUoiSmUdAQihXVnTtWVSYzLJUIcEf
19781228-034417,CMP,sJBJVldbUpGaBupOWJtUl,0000000543,ACTV,ST,B+,1928-05-23,14365 Chalmers Lower,,67211,Lewiston,Nova Scotia,United States of America,Riester,HRCZo prpCzGNjBZXnRHWQcFfR PKHLniMYULDXbihSKwPWBdwIQUOCGFWcKVBXmDPVLESmrhEMQCwMmjuUmlSJbuWKRqrWFBLzgDIMGgXHVUxVPyDLGCjsTIXoOJOyYiW SgyDxPECJuroBFTu
19781228-185155,CMP,qNcBBXTiXeNxjRSSdgzCzXLT,0000000542,ACTV,AR,CC,1851-04-13,16415 Four Winds Crescent,,66612,Whitehorse,LA,United States of America,Cirocco,gPAFwNANNSQtlKPVeyDPOEuvQPHQJRagcIsDU zPeDFmgEBaGyIbJrUXkQlygeijg
19781229-010501,CMP,kLGHpRJQVihsZgWilCaNVCXDKoKGaGHtcGc,0000000541,ACTV,PP,BBB-,1864-01-23,21952 Sabine Drive,Apt. 517,60707,Provo,AZ,United States of America,Scheppe,DGkCsZdyKeAiXOIIDUMpoEUrEfvYYNnGVJuoD QMKbcWbDmmhLdGkDefdA
19781229-075440,CMP,PbAOEzbRKTmFfnQSsBfpbTVUXNnIVaAsgTLLtDZskJYyEyPONNPK,0000000540,ACTV,BN,AAA,1946-09-17,15064 Throckmorton Street,,33186,Memphis,OH,United States of America,Mattis,oKCJIxsbaiUkaYaGGAuYkxxtZpblIUvZZRCWGMcwDQmSSrpDAfutNnRnGoMZRObDVUSPBkIGyfCdioARspQsMgIpQwiNSrbMOIJFmqLYMvcvVtuOJP o
19781231-031737,CMP,gpEjFXUZIRjCVRIOBxy,0000000539,ACTV,TR,A-,1926-07-05,15880 Chestnut Rue,,32814,Sioux Falls,WI,Canada,Scheppe,VUmZKuRwYIAz lQNYObNLFIYZLXvGMWabzOJpdMoOlCHmN
