20130929-151016,CMP,lNOoHSagsTENAtWJTjQZtKRhflLBvFYRdmEBTDv,0000001933,ACTV,WT,B-,1991-12-23,22026 Vickery Street,,V5B 1M6,San Jose,DE,United States of America,Pursifull,ELkvGwWPxRDiDIQVOW
20130929-203327,CMP,jkjqTRWntxrSwnqCOGOcCcQiMKrdOcyCLTlrqSLUmqYlSb,0000001928,ACTV,CR,C,1876-06-09,3685 Copenhill Crescent,,H2G 1U8,Oakland,HI,,Teahan,rBRhgQLQSBLOIJBlvpQEOWSKrXUQUCTxNonOnIJc
20130929-212648,CMP,AHJfgmONSJhNFytyhOivkizzYxyGAhGDKltziJbsaUpYwxDFlcVo,0000001935,ACTV,MG,AA+,1954-10-31,18751 Lyle Avenue,,65809,Charlotte,MD,United States of America,Huggler,JsIZGUFGnD EZOP JHjDGSQksaNTVsjxJWfrLdKgZbWghoLTLYhVlQykSe
20130930-012532,CMP,zNNCpUAkmlainYWCPtgUYLsBEFQWyZQC,0000001930,ACTV,MF,B+,1855-01-23,23209 Pearson Drive,,90315,Newark,VA,United States of America,Hoshaw,ERYBLmKAELJEMAnTCTlpJEcVCJjKjdGuBEYOBjfDaUovErzjBTDz
20130930-041417,CMP,erFNZzkVJsRWCWeipsVIRgJjUvgRtbwOYEIXoLLqeBBsOMMhoHGtSJ,0000000814,INAC,IP,A+,1899-02-16,6110 Emerson Way,,E7N 1Q4,Salt Lake City,NH,United States of America,Lefever,oprnWDdNBCJeiJzDYMetJUkNKlNGUHpUVeCPBKMxVDDMAuYKHrmRKgZLDWYkOjKVRINGTMmGxTjeeHtSiNznwuFSBsqSkbQHySlPJGQnlCC riiHfzSWTYuBjEjKdLDPCQWLMSdhnTzvIRHDLVI
20130930-073137,CMP,UqtBGMFtJfQBwgVZiBYRrAMcfJjsFWmGEILdiPYUxWnOxoqxKOQDbG,0000001932,ACTV,RR,B,1912-09-12,4298 Great Oaks Road,Apt. 3,79104,Chattanooga,WA,Canada,Ibarra,WvVMKtoXtbMAIrxK voJxJFxUIWQhNXFrtqsLTzNRTQFpdPiTv EjDqXYxNrBiFlfpuCCCvElMUlgXxIUlWHfhphCugpaXsFtFAOQtEFJEFTKUNRD H
20130930-114439,CMP,CywevGbpbxGzXxISNJuxsnKlRKvohQMQWkJgNWXjTwPADJgo,0000001927,ACTV,TR,bal,1958-11-07,1139 Durango Upper,Apt. 842,33166,Tulsa,NV,,Grippe,fOVaXbKnHJhyPGOVFZOwFxFoGTNkqTOAvfgvVRTZOM OD
20130930-134141,CMP,PDiPUPQNewaiWkeVYJwxjvGSSkGytmuGJXsBWtYOYOUhOsiDHg,0000001934,ACTV,IL,AA-,1868-03-02,1560 Howard Court,,10113,Atlanta,AK,Canada,Marrufo,RdQUzJfrLBcCuyWjAbBeezUwHjCRdJZrjubXLaWzHgdEiYUwkEEIVOyyqTUKFOMVqqBfTiyBYlxTxjVwPSPYnJaLhKB
20130930-165615,CMP,AOfaWqdSDnGZCbQXmKEVhbWJiaakDRWbxO,0000001929,ACTV,SP,X,1965-02-24,8893 Trace Creek Avenue,,18103,Inglewood,WY,United States of America,Simon,ZEOD IVSEYeHrFeNuIDzMWSNLOWwfYlsKOFqVnqEOZtzuOgEHHaWlqilgHahjbLklqReaRLAEPkdKGdOEk OtqVujYsBaXjXObQEHsLvsGt kJtQlYGlEQIMhqnoOGNZlezW
20130930-170827,CMP,FloUDWaZgHJGelUezJlMGaLa,0000000637,ACTV,SP,CCC-,1869-10-18,19436 Nowita East,,98188,Moncton,NE,United States of America,Dorsett,bmHpRkzIixheQIG KZAhpZaENkpnGYwGwWqA
20130930-201421,CMP,RyRfoESBKwlpAlyKEQ,0000001931,ACTV,TO,AA+,1925-04-15,7479 Yohan Upper,,94604,Waterbury,NE,United States of America,Wordell,zPhBHflAzmCiPHWjxYQsCISXsIgOWjBJYOHbvMeNOGoNKVDLxOmVBtdyFrVNjMUtOFRuJatETvCIEekGYpilBbKwrmgwUGNRYnOChLIDrAvwyuKfdRCyISnF SxGW
20130930-235958,CMP,WKJTjSgKGxMDkxAVbcNfTxJhFgFcNUuzUQFaBYKViMuMp,0000001926,ACTV,BD,B,1879-05-29,4966 Westpark South,,90284,Thousand Oaks,MN,United States of America,Bednarik,tLgNHQqCRrgPoUZGYUOESGMzjkBzZ
