19920627-232316,CMP,LfLqVOlwQUlFPjOJAvSsDWvjlxFfcfogfLEnO,0000001084,ACTV,CN,BB-,1895-06-17,3500 Slaney Upper,,45271,Lakewood,PA,United States of America,Falk,RPPBWhWOjWwQCACLmRLfVLdEgGgDUNKXVTA xPqnjLdTueFfsgGbZbCDVNEmoQHwESETYRprCglfGrOZIKIUJqoSBbyQP
19920628-122540,CMP,pFzkMvDFogkfAxuSSPTNzTnROGQXAEhAXiAiuKPEGEAULuqIdClxGqFq,0000001085,ACTV,RP,A,1909-10-07,7659 Hancock Road,,H7F 1U9,St. Louis,HI,United States of America,Juul,AxlmPJVsRsPNORlTOpDEjgggNjMkwwRHLEhOywyqVDUAHVjZhGOGuyHomSABKNPFr dPIYHXoBPhWUARI FoaZEzxOGSBGvGFabKyNwTTVLi
19920628-143814,CMP,riGRQdvgUQHPdDORzzToQVXpGiLSA,0000000581,ACTV,AV,CCC-,1874-06-01,24611 Wrangler Avenue,,99605,Montpelier,VT,Canada,Giles,TQmzIYHUpSyUSOSrvBsquvNDXpThdUwKNJqIHGEFdONnPASreDGCNGlIbYyyTaNptJnNMLdYUeHOAYmIGLIwGdQGKmLaIRfRDhsMNcJVbuDUbnqOqTJB aVdOTTRLtZiEvPcSQSkTEYxUTi
19920629-013505,CMP,nOWPPJiScLALEihcsyQFXKZXyEAddnvizASMSQuIAScTiMPnWSRqTdJ,0000000657,INAC,OW,B,1887-06-20,12845 Tully North,,H6B 1Y9,St. Louis,NE,United States of America,Leija,WTAxhOMZt LydjbYcJdOrBTqJHcn
19920629-080505,CMP,bRcRYdZHSFIfMQlUJbKOuMAQRDYqRJQHYHcMOktaEiSHSiYfX,0000001076,ACTV,CL,A+,1877-06-02,13371 Walnut Park,,93708,Rancho Cucamonga,MO,United States of America,Quinalty,qlHEa VbdSVMYJykpiOoHZRfozncPsxPmnYCrYOVSNmahSNMFHKQPEvMfCFSCldJdneKRfDKdVVhQLcYoknBWPatLQWRAPgPABQePXpWJVvNFXMLCSIuMiRxxyELUXguAll BCwRw
19920629-141142,CMP,BNSLzsRqcGKMVIdQXTzeRbLIGKTIbvTfsskeRSo,0000001077,ACTV,HI,A-,1938-08-03,22818 Candlelight Upper,,V6M 1R9,Grand Prairie,NH,United States of America,Kerth,OEZrKROyhanLGqFRzcWnOcIxKApAyJrWZmHNIFRbyqfDUhhKCEsaDMrLnqkTDVTU
19920629-202601,CMP,CYNVlHPIBqMErzaYcXQQaEqCgqajubHBczV,0000001078,ACTV,MM,B+,1965-09-18,5979 Jackson Lane,,35848,Worcester,CA,United States of America,Tavarez,VsEhqVNdGWEXWNofHlDcNcPODZAEfkxZWg
19920629-232211,CMP,DlgtrLLqOJpUBrRWRntGABTpADQIUC,0000001079,ACTV,RR,BB,1907-06-01,12444 Trail Lake Avenue,Apt. 529,99536,Augusta,VA,Canada,Powis,vwnOJNGnEHBQEGsOtUkurfdeFwQcI
19920630-043702,CMP,ytTnKgAcDvITuaYSA,0000001080,ACTV,FL,BBB,1915-12-18,3690 Plumb Boulevard,Apt. 453,30390,Hamilton,NJ,United States of America,Fruhling,IqCLpmnhDyvXxJToRVwMYOaYIVDXLQRoGMBgrKPOPtepsxFpNahAmaUvEJVGNfS PXyPySNvwBi
19920630-122232,CMP,wFLayTNCXPFUSYvmwMhHUuwPKYNXhIvMWsgUKBBXLFyY,0000001081,ACTV,MS,CCC+,1936-03-02,19314 Beauregard Street,,89140,Colorado Springs,KS,United States of America,Restuccia,RTD X LnCJBNSBQdNgDGWyHLWWCqNuFFNSMXQdEVIomkDTzuQFNvOEcHEyjngVXobVOZKdQBSEU VfyBUcPTzFIiCZIMLKQYPCeIpMQFIgIG
19920630-174820,CMP,kWlNNQmHXvVxpVWZBpUlznEaBkLljQlp,0000001082,ACTV,PR,B-,1891-12-22,2285 Parkwood Crescent,,35857,Victoria,MO,United States of America,Lehman,grrBB cWmwhDyIbwP Biq
19920630-235958,CMP,erdLDBNBdzBNOkpuBlrm,0000001083,ACTV,IL,BBB+,1916-12-18,9804 Stratton Court,,95204,Lansing,AZ,,Nelson,R MEciOOSJGpUHhZDVAwKDVVzLvqRTMfkGaUxODKbrjYkRbUvNiODJBPuqYRoMIRFgcOJzxJosLsPmiEwlV WtCBJihTBAPoOrBJRUjcHgooQaKEIZDbkdsWN vMVSqvPkp
