19811227-173252,CMP,HIlxbFjSnWXELpjzXAPztNLPCqnIbsloDikELHUF,0000000660,ACTV,BN,CCC-,1976-10-22,1068 Sweeney Avenue,,46241,Riverside,GA,United States of America,Swigert,YNUosuxBqQNmIaDkNBsjuPFZqQOINAyOwMNYEVDMvAtDIRNlRMlBpYYBvWkkMMwVVCpyNNyXOlCMQMAgLpJnvwUdSNleFOWPWnAYPEVhKliVCTqfodY
19811227-225231,CMP,MFkmKyXziwJxVMqIdSPeISIoyZd,0000000659,ACTV,GS,CCC-,1946-11-22,1971 Belknap East,,35246,Salem,IA,,Dreyfus,QwKeRnzlpibKAaRGgQCIfPFSya zYFQPfMqsbDCxfOGEsRmSSxJkWjAE WQCIXdEzObbuJbCByyLza nsOeSHZMqKszUUVrNCcKAIIOOqH
19811228-074051,CMP,jJqRePAggbNCFFNZqqU,0000000658,ACTV,SS,C,1850-09-07,11038 Panther Creek South,,53214,Hamilton,MN,United States of America,Trible,ikLrQmeRMTDINigMufr JJLoTBCINSFVMoZIFOPdbYNrjVKcTDouVPTXvusMOgzQVrmtJkWaFWcsEsBDbMfIPqQxZLnVyYvpLzFQlSeaqlx
19811228-185002,CMP,nOWPPJiScLALEihcsyQFXKZXyEAddnvizASMSQuIAScTiMPnWSRqTdJ,0000000657,ACTV,OW,B,1884-09-07,12845 Tully North,,H6B 1Y9,St. Louis,NE,United States of America,Leija,WTAxhOMZt LydjbYcJdOrBTqJHcn
19811229-050140,CMP,XUvRWdLXSLWLrlCElKkWzPcD,0000000656,ACTV,CD,B+,1972-09-10,2992 Wakeforest Lane,,45406,Rancho Cucamonga,GA,Canada,Applebee,HTbWKPoaJDLBMXITnFCZzEUEYWiGWcAo
19811229-115123,CMP,QuEuXKQCZYjtQhJBUrYgFEUsardMoZDviiKW,0000000389,INAC,TI,AA,1934-03-06,10522 Josey Avenue,Apt. 763,V6F 1W2,Brownsville,UT,United States of America,Pettus,kYKLqLLZklLYtVeX BamatyCMpeePVNKKLHcLkxKYGouQlXERqgSIOYwGhFJlKxwNIsfQVvhZJPdvEJGIwTYQoBQURCpisGHPTSc SpgVHwcgdEjRYZPeBITIpqXO SUTRLttvKqdKPO
19811229-211551,CMP,uBBFBUhgSRFtzQIYXtbEFRe,0000000261,ACTV,AT,CC,1871-06-22,19443 Ridgelea Lower,,94413,Windsor,MA,United States of America,Climer,XmmJURBEeMwNFpBqwNbQUTY
19811230-020818,CMP,DVhWcZDYOENAbCGR,0000000665,ACTV,CM,AA,1881-09-23,19312 Beale West,,V6V 1S7,Kitchener,VA,United States of America,Artiga,oEYKcGATyWErShooFSbeFwMMsG
19811231-033450,CMP,BRWRghMcJKGgbgbFPVQGJNOicPtJpmKUVUHWyOfQfAZzIVITyvIIgkIJsMiw,0000000664,ACTV,WM,B,1916-12-02,6094 Alonzo Lane,,60827,Waco,WA,United States of America,Hagens,JODVAFqrRGTDThxNgMNwj
19811231-055049,CMP,dtYFsgCLfDtJnBVPbxUtGBBJVuBJRWthfkFSzaTNYRoFQMBxjV,0000000663,ACTV,HI,AA+,1927-09-20,1111 Norden Street,,H2E 1V1,Evansville,CA,Canada,Geiszler,mFwlkBKxdXMZOJZwDYVdxnqJYUKzQqxJDupNyDAQZHKWNzDgQTRPbROmIUpAISBEivAwMgBmdwHCrRlJKwVewpuIUqBVhCdebY tDJiCKJXsCUxTgTOzIEbZGdzrJmUAfHlwSdFEFSCQHQKOUPPyii
19811231-163346,CMP,vcHrSARPeuzItWHoAKWIhzSCBxXfiZHdDjTxbLAkZPtJRVcyKARCpgo,0000000662,ACTV,CC,rB,1920-08-12,14276 Cedar Springs East,,99215,Vancouver,VA,United States of America,Theilen,NjAfdgHraODDezZF
19811231-235958,CMP,ouHHKOBfTjQxnznNFmzyQEcdRhOvZdxsXyznidFVxK,0000000661,ACTV,HF,B,,1625 Fernando Court,,90154,Irvine,ND,United States of America,Bebber,SVRWPAajbyXcJvEWHqvWczxedHLHHIuUOhJpSFNTLMgWuPPOYWYHNTaivYCLYFPMuVJlTFpJHKJNTKQARffZPkeKlSfhVxSuPTgbUzqIoEIEqgBOVZWHoYdFy
