19910401-035354,FIN,1991,2,1991-04-01,1991-04-01,7182559673.99,3173326507.82,14.74,14.72,0.44,941381171.51,214132683177.70,7990670494.84,215330964,215517,086QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO
19910401-062936,FIN,1991,2,1991-04-01,1991-04-01,4006634894.36,662775657.42,65.49,56.87,0.17,683971057.53,694140600181.39,8631067601.38,10119575,11654,846tWwKapCDGKDqBvwDJQvKfXxUMzFDUXQBf
19910401-065951,FIN,1991,2,1991-04-01,1991-04-01,849278959.89,272099231.60,24.53,20.88,0.32,52444395.91,615837747474.24,5374731765.48,11092622,13030,1580000000576
19910401-074624,FIN,1991,2,1991-04-01,1991-04-01,7444581937.39,1927112272.07,6.84,6.28,0.26,608213226.02,744598681564.60,6263939386.82,281742759,306749,474uvEEJgZmDvBbSOWBIDXXpeEhtBqa
19910401-101856,FIN,1991,2,1991-04-01,1991-04-01,1000859726.76,184424566.01,0.57,0.48,0.18,829357580.28,840807287526.73,8531291926.27,323428771,383076,5060000000487
19910401-131501,FIN,1991,2,1991-04-01,1991-04-01,9189563451.08,1656470973.23,2.00,1.86,0.18,884246113.64,583823217430.04,3170117718.32,830226149,890380,106wHclseASGWcjSyGPtCmObzVvEoiWl
19910401-133113,FIN,1991,2,1991-04-01,1991-04-01,2694835799.84,1702102011.73,9.39,8.82,0.63,231196292.36,369456027502.97,8659821206.30,181264818,193058,934IjKacMLAOXkVQpnyMfGwTkkIrA
19910401-173720,FIN,1991,2,1991-04-01,1991-04-01,7092506111.27,4777173612.40,10.18,8.97,0.67,853680033.63,531262968991.63,7359533061.19,469339192,532857,206VYyFQhePyaKGmvNXLIjVqXLDFQAXfBDr
19910401-204131,FIN,1991,2,1991-04-01,1991-04-01,2461215316.74,62168331.72,0.10,0.09,0.03,754548663.15,81890040731.59,7098272230.58,599795742,681438,7340000000635
19910401-224613,FIN,1991,2,1991-04-01,1991-04-01,9293731484.51,5789478141.89,20.87,18.79,0.62,947786761.75,96651294840.28,2382464276.89,277348460,308106,559GKXARCFbFebKiAlLUJXKJgRjmqXdAQcnJFJAKTzRouxMxMVkXQMjtVZu
19910402-015515,FIN,1991,2,1991-04-01,1991-04-02,5350511017.52,2737917188.37,9.87,8.71,0.51,825629972.17,75363554308.10,9582519965.02,277480569,314171,779DybuSALEWsisAtbJyJVVQzABVARHdzMcNulrBJNEoUzUn
19910402-034155,FIN,1991,2,1991-04-01,1991-04-02,4377822195.29,2285173636.30,5.12,4.97,0.52,956605664.10,682684433510.48,1593299993.60,445957899,459887,7770000000852
19910402-035438,FIN,1991,2,1991-04-01,1991-04-02,5266448147.35,2792981555.78,4.35,3.74,0.53,496722552.68,520736566899.27,3293992831.07,642290322,747226,990EVnyFUGFEJmFNaFNVU
19910402-050718,FIN,1991,2,1991-04-01,1991-04-02,6309998617.13,1894067133.80,2.98,2.77,0.30,713962917.24,365245451040.57,6617198138.60,636466008,684420,804NETywBVQRDrvjEMFNOUECiUBQnOVFLSdbNhLTqVKJxSLJIXNsm
19910402-085631,FIN,1991,2,1991-04-01,1991-04-02,1095549800.48,467672531.73,2.11,1.83,0.43,151161924.92,585273166505.73,670133993.80,221572674,254944,142txUEpbwbHwtGAIDkB
